m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,7.4,11.6,15.0,0.0,15.1,0.0
1,1,2,6.0,11.1,14.2,0.0,9.8,0.33
1,1,3,7.4,10.8,15.0,0.0,9.6,0.33
1,1,4,7.0,12.1,16.5,0.0,10.6,0.33
1,1,5,7.3,11.2,16.5,0.0,8.1,0.33
1,1,6,7.7,11.9,14.7,0.8,12.1,0.67
1,1,7,8.0,10.8,13.2,0.0,17.7,0.33
1,1,8,9.4,12.0,13.5,0.3,15.3,0.67
1,1,9,6.5,11.3,15.5,0.0,13.6,0.33
1,1,10,10.3,12.4,15.0,0.7,20.7,1.0
1,2,11,8.5,10.9,15.7,0.4,11.5,0.67
1,2,12,8.8,12.3,15.5,3.0,15.3,0.67
1,2,13,7.3,10.5,12.4,0.0,21.0,0.33
1,2,14,6.1,9.1,12.0,0.3,11.5,0.67
1,2,15,5.7,9.2,12.5,6.1,13.1,1.0
1,2,16,7.5,9.2,12.0,0.0,16.8,0.33
1,2,17,5.2,9.6,15.0,0.9,15.5,0.67
1,2,18,7.9,12.6,15.5,0.3,21.5,0.67
1,2,19,9.5,11.4,13.2,0.0,17.7,0.33
1,2,20,6.3,10.4,14.0,3.2,16.3,0.67
1,3,21,7.7,10.6,15.0,6.8,19.1,1.0
1,3,22,6.0,10.1,13.7,4.2,13.4,0.67
1,3,23,6.2,10.1,14.1,0.4,14.3,0.67
1,3,24,6.0,10.5,13.4,0.0,15.8,0.33
1,3,25,7.8,11.1,15.0,0.7,15.6,0.67
1,3,26,7.8,11.7,14.6,0.2,13.9,0.67
1,3,27,5.2,9.9,14.1,1.0,8.8,0.67
1,3,28,5.0,9.1,13.5,0.8,8.4,0.67
1,3,29,7.2,11.6,14.7,0.8,15.0,1.0
1,3,30,8.6,11.6,13.5,5.0,16.1,0.67
1,3,31,5.5,10.1,13.6,0.1,11.9,0.67
2,1,1,5.5,10.5,14.6,0.0,14.1,0.33
2,1,2,6.0,10.8,15.6,0.0,8.8,0.0
2,1,3,8.7,11.9,15.0,0.0,10.9,0.33
2,1,4,5.7,11.0,14.5,2.1,15.2,0.67
2,1,5,6.4,10.5,14.0,0.0,18.3,0.33
2,1,6,6.5,10.3,13.7,0.0,21.6,0.33
2,1,7,6.8,10.8,13.5,0.6,22.8,0.67
2,1,8,8.0,11.0,14.0,1.5,23.7,1.0
2,1,9,6.9,10.1,13.1,0.8,24.5,1.0
2,1,10,7.2,11.9,14.0,0.0,16.9,0.33
2,2,11,10.0,12.0,13.5,0.0,18.8,0.33
2,2,12,7.4,10.9,14.6,1.1,15.1,0.67
2,2,13,7.0,9.9,12.5,0.0,18.1,0.33
2,2,14,6.4,9.6,12.7,0.0,14.7,0.33
2,2,15,7.5,10.2,11.7,0.1,21.3,0.67
2,2,16,6.3,10.1,13.1,0.0,19.7,0.33
2,2,17,5.5,9.9,14.0,0.0,15.7,0.33
2,2,18,5.7,10.6,15.5,0.0,8.3,0.33
2,2,19,5.8,10.6,14.5,0.0,10.9,0.0
2,2,20,6.5,10.2,14.8,0.0,9.5,0.33
2,3,21,7.4,11.0,15.0,0.0,17.3,0.33
2,3,22,6.9,10.8,14.5,0.0,15.5,0.33
2,3,23,5.5,11.3,14.7,0.1,14.7,0.67
2,3,24,6.1,9.9,13.5,0.0,20.8,0.33
2,3,25,8.0,10.8,14.2,0.1,16.3,0.67
2,3,26,8.7,12.5,15.5,3.5,16.2,1.0
2,3,27,9.4,12.9,16.0,0.4,14.9,0.67
2,3,28,7.5,12.1,15.5,0.0,9.4,0.33
2,3,29,7.5,12.1,16.0,0.0,13.6,0.0
3,1,1,7.3,12.1,16.3,0.5,13.3,0.67
3,1,2,7.5,11.9,15.0,0.0,16.2,0.33
3,1,3,9.3,12.1,15.5,1.3,14.2,0.67
3,1,4,6.8,11.4,15.5,0.4,14.5,0.67
3,1,5,6.0,11.9,15.8,8.9,10.5,0.67
3,1,6,8.7,13.0,16.6,0.0,8.0,0.33
3,1,7,7.5,12.6,15.5,0.0,9.8,0.33
3,1,8,8.5,12.3,16.2,9.6,9.1,0.67
3,1,9,7.5,12.9,16.1,0.0,8.8,0.0
3,1,10,8.0,13.4,17.2,0.0,10.9,0.33
3,2,11,9.0,13.4,16.5,0.0,17.8,0.33
3,2,12,9.5,12.4,15.5,6.9,19.2,0.67
3,2,13,6.6,12.0,15.5,0.2,14.0,0.5
3,2,14,6.5,11.4,15.2,1.2,14.1,0.5
3,2,15,7.9,12.7,16.2,12.1,13.6,1.0
3,2,16,6.7,11.4,14.6,7.1,11.3,0.5
3,2,17,7.3,11.8,15.5,0.0,18.7,0.0
3,2,18,8.3,12.3,16.0,0.0,19.1,0.0
3,2,19,8.3,11.5,15.1,0.0,17.0,0.0
3,2,20,7.0,12.4,15.0,1.3,14.6,0.5
3,3,21,9.4,12.9,16.2,0.0,19.4,0.0
3,3,22,9.2,12.3,16.0,0.9,19.8,0.5
3,3,23,8.7,12.9,16.0,0.0,20.1,0.0
3,3,24,8.4,11.8,15.7,0.0,15.8,0.0
3,3,25,7.5,12.0,17.1,2.2,12.1,0.5
3,3,26,6.3,12.7,16.2,0.0,7.4,0.0
