m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,7.3,10.9,14.2,15.0,18.0,0.58,36.0
2,6.9,10.8,14.5,15.7,13.0,0.45,10.0
3,7.9,12.3,16.0,14.1,12.0,0.38,54.0
4,11.5,15.3,19.0,11.3,12.0,0.4,65.0
5,14.5,19.6,23.7,10.0,8.0,0.26,10.0
6,20.5,25.2,28.7,10.6,4.0,0.14,0.0
7,23.9,27.5,31.7,14.7,1.0,0.03,0.0
8,23.1,27.2,31.3,13.0,3.0,0.1,1.0
9,20.0,24.4,27.6,13.4,6.0,0.21,6.0
10,15.5,19.4,22.6,13.2,4.0,0.12,0.0
11,11.7,15.8,19.0,13.5,15.0,0.49,64.0
12,9.5,12.8,16.0,12.9,17.0,0.56,105.0
