m,coco,coco_pct
1,17.0,0.0
5,27.0,0.0
1,4.0,0.061
5,2.0,0.34
8,2.0,0.051
7,8.0,0.0
9,4.0,0.007
3,12.0,0.0
5,15.0,0.0
8,8.0,0.0
8,25.0,0.001
11,27.0,0.0
12,10.0,0.0
10,4.0,0.013
8,5.0,0.0
2,5.0,0.001
1,26.0,0.0
4,14.0,0.0
7,7.0,0.001
2,12.0,0.0
12,8.0,0.05
12,3.0,0.238
7,1.0,0.94
9,9.0,0.002
11,3.0,0.13
4,2.0,0.32
8,10.0,0.0
1,3.0,0.236
2,2.0,0.412
6,4.0,0.003
6,15.0,0.0
1,25.0,0.009
2,1.0,0.215
11,15.0,0.0
6,14.0,0.0
4,3.0,0.144
1,18.0,0.001
7,25.0,0.0
10,8.0,0.008
11,1.0,0.326
7,27.0,0.0
9,14.0,0.0
9,2.0,0.172
5,25.0,0.001
12,12.0,0.0
8,9.0,0.0
4,10.0,0.0
2,9.0,0.01
7,17.0,0.0
1,14.0,0.0
10,26.0,0.0
11,2.0,0.38
1,7.0,0.09
3,7.0,0.053
6,2.0,0.223
5,7.0,0.016
8,17.0,0.0
6,1.0,0.722
3,8.0,0.024
12,5.0,0.0
7,3.0,0.002
5,8.0,0.0
10,27.0,0.0
10,5.0,0.0
11,9.0,0.014
3,4.0,0.063
10,3.0,0.047
4,4.0,0.059
1,1.0,0.137
3,10.0,0.0
7,5.0,0.001
11,7.0,0.069
9,12.0,0.0
5,17.0,0.0
5,14.0,0.0
2,8.0,0.031
6,27.0,0.0
10,12.0,0.0
4,27.0,0.0
3,25.0,0.003
4,17.0,0.0
3,5.0,0.0
3,9.0,0.01
6,8.0,0.002
11,4.0,0.038
10,7.0,0.011
12,27.0,0.0
2,14.0,0.0
10,10.0,0.0
1,15.0,0.0
1,27.0,0.0
1,12.0,0.0
8,14.0,0.0
10,9.0,0.003
11,25.0,0.004
9,17.0,0.0
4,8.0,0.016
7,10.0,0.0
9,3.0,0.027
5,3.0,0.124
1,9.0,0.024
2,7.0,0.066
11,8.0,0.036
12,15.0,0.0
4,15.0,0.0
6,12.0,0.0
4,12.0,0.0
2,10.0,0.0
2,18.0,0.001
4,18.0,0.0
2,26.0,0.0
8,7.0,0.001
12,9.0,0.023
10,2.0,0.326
3,26.0,0.0
8,12.0,0.0
2,4.0,0.074
9,25.0,0.001
5,9.0,0.0
1,5.0,0.0
2,15.0,0.0
2,17.0,0.0
4,1.0,0.406
3,1.0,0.289
9,5.0,0.0
6,26.0,0.0
11,5.0,0.001
9,18.0,0.0
10,18.0,0.0
6,10.0,0.0
3,14.0,0.0
8,4.0,0.0
11,14.0,0.0
9,7.0,0.008
11,26.0,0.0
2,3.0,0.184
8,26.0,0.0
3,3.0,0.155
9,10.0,0.0
6,5.0,0.0
9,1.0,0.78
7,14.0,0.0
12,1.0,0.131
12,18.0,0.0
8,18.0,0.0
7,2.0,0.055
4,25.0,0.002
3,2.0,0.403
10,14.0,0.0
12,25.0,0.007
6,25.0,0.003
5,18.0,0.0
7,4.0,0.001
4,5.0,0.0
8,27.0,0.0
2,27.0,0.0
9,15.0,0.0
5,12.0,0.0
5,5.0,0.0
6,9.0,0.0
12,2.0,0.386
3,27.0,0.0
11,18.0,0.002
5,1.0,0.48
8,1.0,0.943
9,8.0,0.004
8,15.0,0.0
5,4.0,0.039
11,12.0,0.0
11,17.0,0.0
7,9.0,0.0
12,17.0,0.0
12,4.0,0.052
6,17.0,0.0
9,27.0,0.0
1,2.0,0.38
5,26.0,0.0
4,9.0,0.007
6,7.0,0.017
7,26.0,0.0
6,3.0,0.03
9,26.0,0.0
5,10.0,0.0
10,1.0,0.591
4,26.0,0.0
6,18.0,0.001
12,14.0,0.0
7,15.0,0.0
7,12.0,0.0
3,17.0,0.0
4,7.0,0.045
10,15.0,0.0
10,17.0,0.0
11,10.0,0.0
10,25.0,0.002
12,7.0,0.112
1,10.0,0.0
8,3.0,0.004
7,18.0,0.0
3,15.0,0.0
12,26.0,0.0
1,8.0,0.061
2,25.0,0.005
3,18.0,0.001
