m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,6.5,10.9,8.6,83.5,11.9,0.3
1,1,7.0,11.0,8.5,84.0,11.0,0.22
1,2,6.0,11.0,8.5,83.0,12.1,0.28
1,3,6.0,11.0,8.4,83.5,13.0,0.28
1,4,6.0,11.0,8.0,82.5,12.1,0.26
1,5,6.0,10.0,8.0,83.0,12.8,0.28
1,6,6.0,10.2,7.9,82.5,13.0,0.24
1,7,7.0,11.0,8.5,79.0,12.1,0.26
1,8,7.0,12.0,9.5,75.5,13.9,0.24
1,9,8.4,13.0,10.8,70.5,13.0,0.23
1,10,9.0,14.0,12.0,68.0,13.0,0.25
1,11,10.0,15.0,13.0,66.0,11.2,0.27
1,12,11.2,15.5,13.5,61.5,10.1,0.29
1,13,11.0,16.0,13.5,61.5,9.2,0.28
1,14,11.0,15.0,13.5,63.0,9.2,0.2
1,15,10.6,14.6,12.6,67.0,6.5,0.19
1,16,9.0,13.0,11.0,75.0,8.5,0.22
1,17,8.0,12.0,10.0,77.0,8.3,0.28
1,18,7.2,12.0,9.8,79.5,7.4,0.25
1,19,7.0,11.0,9.0,84.0,7.4,0.23
1,20,7.0,11.0,9.0,84.5,9.2,0.28
1,21,7.0,11.2,8.9,84.0,11.0,0.28
1,22,7.0,11.0,9.0,82.5,10.3,0.26
1,23,7.0,11.0,9.0,82.5,11.2,0.28
2,0,7.0,10.8,9.4,86.5,11.0,0.17
2,1,7.0,11.0,9.5,83.0,10.3,0.13
2,2,7.0,11.0,9.0,84.5,9.4,0.13
2,3,7.0,10.7,8.6,83.5,9.4,0.13
2,4,7.0,11.0,9.0,84.0,11.2,0.09
2,5,7.0,11.0,8.5,82.5,12.1,0.09
2,6,6.7,10.8,8.8,83.5,13.0,0.13
2,7,8.0,12.0,10.0,77.5,12.1,0.16
2,8,9.0,13.0,11.0,72.5,13.9,0.17
2,9,10.2,13.7,12.3,65.0,13.0,0.22
2,10,11.0,15.0,13.0,61.0,11.2,0.23
2,11,12.0,16.0,14.5,59.0,11.8,0.19
2,12,12.7,16.7,14.7,58.5,13.0,0.21
2,13,13.0,17.0,15.0,58.5,13.9,0.16
2,14,13.0,17.0,15.0,62.0,15.0,0.18
2,15,12.0,15.8,14.1,64.5,14.8,0.17
2,16,11.0,15.0,13.0,69.5,13.0,0.18
