m,coco,coco_pct
2,25.0,0.003
8,18.0,0.003
9,14.0,0.0
4,3.0,0.331
5,26.0,0.0
3,7.0,0.049
3,1.0,0.323
7,17.0,0.009
12,14.0,0.0
2,1.0,0.265
1,8.0,0.061
10,3.0,0.238
2,8.0,0.046
12,25.0,0.007
3,3.0,0.315
12,7.0,0.065
3,5.0,0.062
12,9.0,0.047
9,26.0,0.0
2,14.0,0.0
1,5.0,0.116
6,26.0,0.0
8,26.0,0.0
10,25.0,0.003
7,3.0,0.037
1,2.0,0.103
6,1.0,0.584
3,8.0,0.032
1,17.0,0.052
12,17.0,0.04
11,25.0,0.0
1,1.0,0.215
10,18.0,0.001
10,5.0,0.098
11,5.0,0.086
12,2.0,0.091
6,17.0,0.02
7,2.0,0.071
6,7.0,0.008
6,2.0,0.149
3,9.0,0.016
8,9.0,0.002
10,2.0,0.129
2,2.0,0.125
8,8.0,0.001
9,3.0,0.237
9,25.0,0.005
10,8.0,0.014
12,1.0,0.201
5,25.0,0.002
7,9.0,0.001
2,9.0,0.032
10,14.0,0.0
12,8.0,0.069
12,26.0,0.0
4,18.0,0.003
7,26.0,0.0
9,17.0,0.046
3,2.0,0.146
2,18.0,0.003
5,3.0,0.409
9,5.0,0.046
9,8.0,0.016
1,25.0,0.003
8,14.0,0.0
7,18.0,0.001
1,7.0,0.083
6,8.0,0.006
1,18.0,0.011
5,14.0,0.0
11,8.0,0.062
8,3.0,0.097
2,3.0,0.349
11,14.0,0.0
4,8.0,0.029
4,2.0,0.13
12,18.0,0.013
3,26.0,0.0
1,26.0,0.0
2,26.0,0.0
5,7.0,0.028
6,25.0,0.001
5,2.0,0.142
8,25.0,0.002
5,5.0,0.029
9,2.0,0.158
12,3.0,0.335
1,14.0,0.0
9,7.0,0.017
10,17.0,0.023
2,5.0,0.09
11,17.0,0.065
1,3.0,0.289
1,9.0,0.067
9,1.0,0.456
8,7.0,0.003
4,26.0,0.0
2,17.0,0.032
7,5.0,0.007
11,1.0,0.275
5,17.0,0.028
11,18.0,0.015
5,1.0,0.298
3,14.0,0.0
4,17.0,0.037
7,14.0,0.0
7,25.0,0.004
11,2.0,0.126
11,9.0,0.072
5,8.0,0.035
8,5.0,0.018
6,3.0,0.202
11,7.0,0.037
9,9.0,0.015
9,18.0,0.004
8,17.0,0.021
12,5.0,0.131
4,1.0,0.361
10,26.0,0.0
2,7.0,0.054
5,18.0,0.001
8,2.0,0.157
4,25.0,0.001
4,7.0,0.048
3,17.0,0.051
3,18.0,0.005
6,5.0,0.027
7,7.0,0.001
10,1.0,0.47
7,1.0,0.869
4,14.0,0.0
11,3.0,0.261
6,14.0,0.0
6,9.0,0.002
3,25.0,0.001
5,9.0,0.027
6,18.0,0.002
8,1.0,0.696
4,9.0,0.022
4,5.0,0.039
10,7.0,0.012
11,26.0,0.0
7,8.0,0.0
10,9.0,0.013
