m,m3,coco,coco_pct
4,1,2.0,0.106
8,2,18.0,0.0
12,2,17.0,0.003
2,3,17.0,0.002
4,2,8.0,0.006
6,2,5.0,0.0
8,1,3.0,0.051
3,3,2.0,0.127
10,2,1.0,0.378
12,3,5.0,0.05
8,3,3.0,0.223
11,1,5.0,0.049
4,3,17.0,0.008
3,1,7.0,0.026
1,1,7.0,0.0
1,1,8.0,0.007
11,1,9.0,0.003
8,1,5.0,0.001
12,1,9.0,0.004
6,3,5.0,0.0
9,2,8.0,0.015
1,3,3.0,0.449
6,2,2.0,0.149
1,1,1.0,0.369
9,3,9.0,0.008
1,3,5.0,0.013
10,3,2.0,0.124
8,2,5.0,0.006
7,2,2.0,0.108
9,2,17.0,0.022
3,2,17.0,0.0
7,2,8.0,0.004
11,2,8.0,0.004
3,3,3.0,0.616
3,1,17.0,0.015
11,3,18.0,0.0
12,1,1.0,0.237
10,1,18.0,0.0
5,3,1.0,0.354
9,2,3.0,0.457
11,3,2.0,0.155
12,2,18.0,0.001
7,1,8.0,0.0
12,3,1.0,0.53
4,3,8.0,0.023
5,1,9.0,0.002
7,2,3.0,0.107
7,2,1.0,0.772
10,1,5.0,0.011
12,1,17.0,0.008
5,1,1.0,0.325
4,1,5.0,0.002
7,1,7.0,0.0
6,3,2.0,0.144
9,3,3.0,0.344
5,1,17.0,0.004
3,3,17.0,0.006
4,3,9.0,0.004
6,1,8.0,0.01
12,1,18.0,0.003
11,1,3.0,0.415
1,3,2.0,0.105
12,3,17.0,0.003
7,3,8.0,0.0
12,3,3.0,0.309
2,3,1.0,0.361
8,1,8.0,0.001
1,1,2.0,0.111
4,1,8.0,0.0
11,2,18.0,0.0
3,2,9.0,0.0
10,3,5.0,0.019
8,3,1.0,0.595
10,3,8.0,0.015
3,2,1.0,0.422
6,3,3.0,0.185
4,1,3.0,0.413
12,1,7.0,0.011
4,3,3.0,0.531
7,3,1.0,0.677
1,2,2.0,0.13
11,3,9.0,0.0
8,1,18.0,0.0
1,2,1.0,0.34
5,2,17.0,0.027
9,1,7.0,0.011
4,2,9.0,0.0
11,3,5.0,0.008
1,1,3.0,0.501
3,1,5.0,0.0
11,2,17.0,0.006
5,2,3.0,0.438
12,2,1.0,0.436
3,3,1.0,0.199
11,1,2.0,0.168
5,2,7.0,0.017
10,3,7.0,0.006
2,1,17.0,0.006
7,3,17.0,0.008
5,3,17.0,0.027
9,3,18.0,0.004
11,1,8.0,0.003
2,2,1.0,0.318
7,1,2.0,0.161
5,3,7.0,0.023
7,3,7.0,0.001
10,1,8.0,0.007
8,1,2.0,0.094
5,2,9.0,0.002
3,1,8.0,0.026
5,2,8.0,0.004
8,1,1.0,0.847
5,3,18.0,0.002
4,2,7.0,0.002
2,3,8.0,0.003
1,2,3.0,0.503
6,1,17.0,0.01
4,3,18.0,0.006
8,2,3.0,0.154
5,1,2.0,0.148
11,1,17.0,0.01
1,3,18.0,0.0
6,3,17.0,0.004
8,3,8.0,0.008
12,3,8.0,0.001
7,3,3.0,0.16
3,2,7.0,0.002
10,1,1.0,0.435
2,2,3.0,0.49
1,2,9.0,0.008
5,3,2.0,0.114
10,2,2.0,0.121
2,1,1.0,0.511
9,1,9.0,0.019
2,1,5.0,0.001
7,2,5.0,0.003
1,2,17.0,0.007
1,1,5.0,0.004
4,2,3.0,0.29
12,3,9.0,0.0
7,1,9.0,0.0
3,1,1.0,0.29
2,3,9.0,0.002
2,3,7.0,0.003
10,2,17.0,0.006
1,3,7.0,0.004
12,3,18.0,0.0
10,1,2.0,0.129
11,3,1.0,0.378
2,3,3.0,0.5
3,2,5.0,0.0
1,2,8.0,0.006
3,3,8.0,0.025
8,3,7.0,0.003
8,3,2.0,0.161
9,1,18.0,0.0
6,3,9.0,0.0
9,1,3.0,0.41
5,1,3.0,0.508
9,3,1.0,0.454
5,1,18.0,0.0
2,2,8.0,0.001
4,1,9.0,0.0
2,1,18.0,0.001
1,1,9.0,0.006
2,1,9.0,0.011
12,2,2.0,0.113
10,3,18.0,0.003
7,3,5.0,0.0
4,2,17.0,0.002
9,1,1.0,0.346
11,2,3.0,0.471
1,2,18.0,0.0
6,3,7.0,0.0
7,1,17.0,0.007
2,3,2.0,0.125
10,3,3.0,0.626
9,2,9.0,0.007
3,2,3.0,0.441
3,2,2.0,0.128
9,1,8.0,0.019
4,2,1.0,0.598
11,2,2.0,0.157
10,2,18.0,0.001
11,3,7.0,0.003
7,3,2.0,0.154
2,1,2.0,0.125
4,3,1.0,0.258
8,1,17.0,0.001
6,3,18.0,0.0
6,2,8.0,0.008
6,1,9.0,0.0
11,1,1.0,0.35
5,2,5.0,0.0
11,2,7.0,0.011
12,2,7.0,0.002
12,2,8.0,0.01
12,1,3.0,0.558
1,3,8.0,0.005
12,1,8.0,0.018
5,1,5.0,0.002
4,1,7.0,0.0
11,1,7.0,0.003
2,1,3.0,0.322
11,2,5.0,0.004
8,2,8.0,0.0
1,1,17.0,0.0
1,2,5.0,0.0
2,2,2.0,0.155
7,1,5.0,0.001
2,1,8.0,0.014
9,3,5.0,0.003
3,1,9.0,0.022
9,2,1.0,0.292
1,2,7.0,0.006
7,3,9.0,0.0
11,3,3.0,0.447
11,2,9.0,0.0
5,2,18.0,0.01
5,1,8.0,0.008
6,1,5.0,0.002
5,2,1.0,0.36
6,2,3.0,0.397
6,2,7.0,0.003
9,2,2.0,0.179
8,3,5.0,0.0
8,2,9.0,0.0
10,2,8.0,0.011
12,2,3.0,0.426
9,2,7.0,0.011
3,3,9.0,0.006
3,2,18.0,0.0
8,2,2.0,0.147
5,3,5.0,0.0
4,1,17.0,0.002
6,1,18.0,0.002
1,3,1.0,0.42
8,2,7.0,0.0
10,3,17.0,0.01
4,2,5.0,0.0
5,3,8.0,0.051
3,3,5.0,0.009
10,3,9.0,0.016
9,3,2.0,0.153
5,2,2.0,0.142
9,1,2.0,0.174
9,3,8.0,0.01
11,3,8.0,0.003
3,1,2.0,0.058
8,3,9.0,0.003
7,1,3.0,0.174
9,1,17.0,0.01
7,1,1.0,0.657
6,3,8.0,0.003
12,1,5.0,0.004
8,2,17.0,0.003
2,2,5.0,0.021
10,2,9.0,0.014
6,1,7.0,0.015
10,2,7.0,0.006
6,3,1.0,0.664
8,3,18.0,0.001
12,2,5.0,0.007
10,3,1.0,0.18
6,1,3.0,0.446
5,3,9.0,0.042
8,2,1.0,0.69
11,1,18.0,0.0
3,3,7.0,0.013
2,3,5.0,0.005
1,3,9.0,0.0
9,2,5.0,0.007
11,3,17.0,0.006
9,2,18.0,0.01
7,3,18.0,0.0
7,1,18.0,0.0
4,2,2.0,0.102
11,2,1.0,0.347
6,1,2.0,0.167
2,2,18.0,0.0
7,2,17.0,0.004
9,3,7.0,0.012
10,1,9.0,0.008
6,2,9.0,0.001
3,1,3.0,0.56
10,1,17.0,0.007
3,1,18.0,0.001
5,1,7.0,0.002
9,1,5.0,0.01
12,3,7.0,0.003
2,3,18.0,0.0
4,3,7.0,0.01
2,2,9.0,0.004
4,3,5.0,0.0
10,1,7.0,0.004
4,1,18.0,0.0
5,3,3.0,0.388
4,2,18.0,0.0
1,3,17.0,0.004
9,3,17.0,0.011
3,2,8.0,0.007
7,2,9.0,0.0
8,3,17.0,0.006
2,1,7.0,0.008
4,3,2.0,0.158
7,2,7.0,0.001
12,3,2.0,0.103
8,1,7.0,0.003
10,2,3.0,0.451
7,2,18.0,0.0
6,2,17.0,0.02
12,1,2.0,0.156
2,2,17.0,0.003
8,1,9.0,0.0
6,2,1.0,0.418
3,3,18.0,0.0
6,1,1.0,0.348
10,1,3.0,0.399
12,2,9.0,0.002
4,1,1.0,0.477
1,1,18.0,0.001
6,2,18.0,0.003
10,2,5.0,0.012
2,2,7.0,0.007
