m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,8.0,12.0,9.9,65.5,13.3,0.05
1,1,7.5,11.7,9.6,65.5,13.7,0.05
1,2,7.6,11.2,9.4,67.5,14.2,0.05
1,3,7.4,11.1,9.0,66.5,14.4,0.03
1,4,6.9,11.0,8.9,66.0,14.6,0.03
1,5,6.5,10.7,8.7,66.5,14.6,0.03
1,6,6.4,10.7,8.9,67.5,14.4,0.03
1,7,6.6,10.4,8.4,66.0,14.4,0.04
1,8,7.4,10.9,9.3,62.0,14.1,0.03
1,9,9.9,13.0,11.8,55.5,13.9,0.03
1,10,11.8,15.3,14.0,48.0,12.8,0.03
1,11,12.8,16.6,15.0,47.5,14.4,0.03
1,12,13.5,17.7,15.7,45.5,15.9,0.05
1,13,13.9,18.3,16.2,44.0,17.3,0.05
1,14,14.3,18.2,16.3,45.0,18.5,0.05
1,15,13.6,17.5,15.7,46.5,17.8,0.06
1,16,12.9,16.6,14.9,54.0,17.1,0.04
1,17,12.2,14.9,13.5,60.5,15.0,0.03
1,18,10.9,14.0,12.5,64.0,13.9,0.04
1,19,10.3,13.4,11.9,64.5,13.3,0.04
1,20,9.6,13.1,11.3,63.5,13.7,0.03
1,21,9.2,12.3,10.8,64.0,14.1,0.03
1,22,8.8,12.4,10.5,65.0,13.7,0.03
1,23,8.5,12.3,10.1,64.5,13.0,0.06
2,0,9.3,11.8,10.6,70.0,11.7,0.01
2,1,8.8,11.4,10.2,70.5,12.4,0.02
2,2,8.4,11.4,10.0,68.0,12.1,0.01
2,3,8.4,11.3,9.9,66.5,12.3,0.01
2,4,8.1,11.1,9.6,65.0,11.9,0.03
2,5,8.1,10.8,9.6,66.5,12.6,0.03
2,6,7.9,10.9,9.1,65.0,11.7,0.03
2,7,7.5,10.7,9.0,65.0,13.7,0.02
2,8,9.8,12.0,11.0,62.5,12.3,0.04
2,9,12.4,14.2,13.4,54.0,13.1,0.03
2,10,13.9,15.8,15.1,51.5,13.2,0.02
2,11,14.5,17.0,16.0,49.0,15.7,0.03
2,12,15.3,17.7,16.6,45.5,17.7,0.03
2,13,15.7,18.1,17.0,45.5,18.7,0.03
2,14,15.3,17.6,16.7,49.0,19.1,0.03
2,15,14.8,17.2,16.2,53.0,17.8,0.03
2,16,14.4,16.6,15.8,54.0,16.2,0.03
2,17,13.6,15.6,14.8,62.0,14.6,0.04
2,18,13.0,14.6,13.7,70.0,12.1,0.03
2,19,12.4,14.1,13.1,72.5,12.1,0.03
2,20,11.7,13.4,12.5,71.0,12.3,0.03
2,21,11.1,13.2,12.1,70.5,12.3,0.02
2,22,10.5,12.6,11.6,71.5,11.4,0.01
2,23,9.9,12.5,11.3,70.5,11.5,0.03
3,0,11.6,13.0,12.3,72.5,13.7,0.13
3,1,11.6,12.9,12.3,71.5,13.2,0.15
3,2,11.0,12.6,11.7,71.0,14.2,0.15
3,3,10.8,12.7,11.6,72.0,14.1,0.1
3,4,10.9,12.1,11.3,72.0,14.6,0.1
3,5,10.7,12.1,11.3,70.5,14.2,0.11
3,6,10.7,12.2,11.3,70.0,14.2,0.09
3,7,11.3,13.0,12.4,68.0,14.6,0.11
3,8,12.8,14.2,13.5,61.5,15.3,0.14
3,9,14.3,16.0,15.0,58.0,14.6,0.15
3,10,15.2,17.5,16.5,56.0,18.0,0.13
3,11,16.1,18.0,17.1,54.0,18.0,0.16
3,12,16.0,18.9,17.6,53.5,20.2,0.18
3,13,15.8,19.0,17.5,53.0,22.5,0.16
3,14,15.9,18.6,17.1,53.5,22.0,0.17
