m,coco,coco_pct
6,9.0,0.0
3,5.0,0.002
2,4.0,0.042
11,23.0,0.002
4,25.0,0.011
2,17.0,0.055
4,3.0,0.269
4,7.0,0.0
8,5.0,0.0
2,1.0,0.348
2,3.0,0.25
9,1.0,0.705
11,5.0,0.002
1,1.0,0.27
9,3.0,0.054
12,27.0,0.0
3,7.0,0.0
11,1.0,0.368
5,3.0,0.219
12,18.0,0.13
9,2.0,0.222
7,7.0,0.0
3,23.0,0.0
2,26.0,0.0
10,22.0,0.0
8,9.0,0.0
10,23.0,0.001
5,7.0,0.0
9,26.0,0.0
12,5.0,0.005
11,27.0,0.004
4,2.0,0.297
2,5.0,0.002
4,26.0,0.0
5,23.0,0.0
2,22.0,0.0
10,25.0,0.021
1,25.0,0.068
9,7.0,0.0
6,4.0,0.003
9,9.0,0.0
2,9.0,0.0
2,7.0,0.001
5,5.0,0.0
1,17.0,0.058
11,26.0,0.0
8,25.0,0.0
2,25.0,0.032
7,18.0,0.0
4,5.0,0.0
9,4.0,0.001
11,4.0,0.019
7,23.0,0.0
1,2.0,0.154
5,27.0,0.0
3,3.0,0.26
10,9.0,0.0
8,27.0,0.0
1,23.0,0.001
3,4.0,0.041
3,22.0,0.0
8,3.0,0.008
5,25.0,0.011
8,17.0,0.0
6,3.0,0.082
2,18.0,0.062
6,8.0,0.0
12,4.0,0.029
4,9.0,0.0
5,8.0,0.0
12,8.0,0.0
10,5.0,0.001
1,5.0,0.002
8,2.0,0.162
10,18.0,0.03
3,18.0,0.064
6,22.0,0.0
1,9.0,0.0
11,18.0,0.081
11,2.0,0.249
5,4.0,0.024
6,27.0,0.0
11,3.0,0.196
10,27.0,0.002
12,22.0,0.0
11,17.0,0.022
12,2.0,0.199
3,25.0,0.025
8,7.0,0.0
5,1.0,0.393
7,25.0,0.0
7,27.0,0.0
5,2.0,0.334
10,1.0,0.554
3,27.0,0.0
7,5.0,0.0
3,8.0,0.0
5,18.0,0.014
12,7.0,0.001
4,22.0,0.0
1,26.0,0.002
2,2.0,0.208
10,4.0,0.007
7,4.0,0.0
11,8.0,0.0
12,26.0,0.0
11,25.0,0.056
4,1.0,0.334
6,18.0,0.005
4,17.0,0.011
3,2.0,0.283
6,26.0,0.0
7,22.0,0.0
10,3.0,0.107
7,2.0,0.126
8,18.0,0.0
7,3.0,0.007
9,23.0,0.001
2,23.0,0.001
1,3.0,0.271
4,18.0,0.033
1,7.0,0.001
12,9.0,0.0
11,7.0,0.001
1,22.0,0.0
3,17.0,0.026
4,8.0,0.0
8,26.0,0.0
9,8.0,0.0
7,9.0,0.0
6,23.0,0.001
11,22.0,0.0
10,2.0,0.272
1,27.0,0.0
6,2.0,0.308
1,4.0,0.041
5,9.0,0.0
8,23.0,0.0
7,17.0,0.001
7,26.0,0.0
12,1.0,0.254
4,23.0,0.0
6,17.0,0.004
6,1.0,0.592
11,9.0,0.0
7,1.0,0.866
6,7.0,0.0
9,27.0,0.0
10,26.0,0.0
12,23.0,0.002
2,27.0,0.0
8,22.0,0.0
8,8.0,0.0
9,5.0,0.0
8,4.0,0.0
4,27.0,0.0
10,17.0,0.007
7,8.0,0.0
9,18.0,0.006
2,8.0,0.0
9,17.0,0.001
4,4.0,0.043
6,25.0,0.006
10,8.0,0.0
9,22.0,0.0
9,25.0,0.009
8,1.0,0.83
1,18.0,0.133
3,1.0,0.297
12,3.0,0.253
12,25.0,0.08
6,5.0,0.0
12,17.0,0.048
3,9.0,0.0
10,7.0,0.0
5,22.0,0.0
1,8.0,0.0
5,26.0,0.0
3,26.0,0.0
5,17.0,0.005
