m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,8.3,12.1,17.0,0.0,11.4,0.33
1,1,2,7.5,11.5,15.6,0.0,12.9,0.33
1,1,3,7.8,11.3,17.1,1.6,10.8,0.67
1,1,4,8.4,11.4,17.0,7.8,10.4,0.67
1,1,5,8.5,12.7,17.2,5.8,11.9,0.67
1,1,6,7.0,12.0,17.0,0.0,13.0,0.0
1,1,7,8.0,12.2,16.8,0.3,10.7,0.67
1,1,8,10.0,13.4,16.0,1.1,12.9,1.0
1,1,9,7.9,11.6,14.5,0.2,12.9,0.67
1,1,10,8.1,12.5,17.0,7.7,15.6,0.67
1,2,11,9.5,12.9,16.9,2.6,17.1,0.67
1,2,12,10.1,12.3,14.9,7.9,11.7,0.67
1,2,13,8.6,13.3,16.0,12.0,14.2,0.67
1,2,14,6.5,10.1,15.0,1.5,11.0,0.67
1,2,15,6.3,10.5,15.5,7.8,11.3,1.0
1,2,16,6.0,9.9,14.9,0.0,21.1,0.33
1,2,17,7.3,11.1,15.5,0.0,11.9,0.33
1,2,18,6.9,10.7,14.5,4.9,13.4,0.67
1,2,19,6.6,11.1,16.0,3.6,16.4,0.67
1,2,20,5.5,10.6,15.5,0.0,14.0,0.33
1,3,21,6.0,11.4,16.3,4.0,13.5,1.0
1,3,22,7.3,11.5,16.5,0.2,13.6,0.67
1,3,23,5.9,11.3,16.5,0.0,14.4,0.0
1,3,24,7.9,11.6,16.0,0.0,18.1,0.33
1,3,25,6.0,11.3,15.7,0.0,17.6,0.33
1,3,26,7.7,12.3,16.6,0.0,20.0,0.33
1,3,27,8.0,11.7,15.5,0.0,20.7,0.33
1,3,28,5.5,8.7,14.0,5.2,13.4,0.5
1,3,29,4.0,9.2,14.1,0.1,15.5,0.5
1,3,30,7.0,11.3,16.6,0.6,17.8,0.5
1,3,31,5.9,10.0,15.5,0.0,14.6,0.0
2,1,1,4.6,10.4,16.0,0.0,15.2,0.0
2,1,2,7.5,12.3,17.0,0.0,12.2,0.0
2,1,3,7.4,11.9,16.8,0.7,11.4,0.5
2,1,4,8.4,12.0,16.2,1.3,11.7,0.5
2,1,5,7.0,11.9,18.0,16.1,13.1,0.5
2,1,6,7.0,11.0,17.5,0.2,15.1,0.5
2,1,7,7.0,10.5,15.0,0.1,13.7,0.5
2,1,8,8.9,11.5,14.5,18.2,21.2,0.5
2,1,9,7.0,11.0,15.0,2.5,19.2,0.5
