m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,12.9,14.6,16.9,12.2,0.0,,0.0
2,12.9,15.0,17.5,12.1,0.0,,0.0
3,13.1,15.5,18.7,12.8,0.0,,0.0
4,14.3,16.7,19.2,12.5,0.0,,0.0
5,15.3,18.5,21.9,12.1,0.0,,0.0
6,16.4,20.2,23.5,12.2,0.0,,0.0
7,17.0,21.7,26.6,11.8,0.0,,0.0
8,17.3,21.8,26.8,11.7,0.0,,0.0
9,18.5,21.5,25.0,10.6,0.0,,0.0
10,17.6,19.6,22.9,11.3,0.0,,0.0
11,15.3,17.3,19.7,11.9,0.0,,0.0
12,13.9,15.8,18.1,11.5,0.0,,0.0
