m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,11.4,15.3,13.5,79.5,11.1,
1,1,11.3,15.5,13.4,80.0,10.2,
1,2,11.5,15.4,13.6,79.0,9.3,
1,3,12.3,15.6,14.0,77.5,10.2,
1,4,11.5,15.5,13.6,79.5,11.1,
1,5,11.7,15.5,13.6,79.0,11.1,
1,6,12.3,14.9,13.8,77.5,10.2,
1,7,12.1,15.1,13.6,77.5,10.2,
1,8,11.8,15.2,13.6,77.0,10.2,
1,9,12.3,15.7,14.2,76.0,11.1,
1,10,13.4,16.8,15.2,73.5,12.1,
1,11,14.3,17.2,15.8,72.5,13.9,
1,12,15.1,17.6,16.4,71.0,15.8,
1,13,15.4,17.7,16.6,71.5,17.6,
1,14,15.6,17.7,16.6,71.0,16.7,
1,15,15.8,17.7,16.7,70.5,16.7,
1,16,15.2,18.0,16.5,71.0,15.8,
1,17,14.5,17.1,15.8,72.5,13.9,
1,18,13.7,16.4,15.1,75.0,13.9,
1,19,12.9,15.7,14.4,79.0,12.1,
1,20,12.5,15.5,14.2,80.0,11.2,
1,21,12.2,15.8,14.0,79.5,10.2,
1,22,12.1,15.7,14.0,78.0,10.2,
1,23,11.8,15.5,13.9,78.5,10.2,
2,0,12.0,14.4,13.5,81.5,10.2,
2,1,12.5,14.4,13.6,83.5,9.3,
2,2,12.9,14.6,13.8,83.0,8.4,
2,3,12.4,14.9,13.7,81.5,9.3,
2,4,12.6,14.3,13.6,83.5,10.2,
2,5,12.7,14.5,13.7,83.0,10.2,
2,6,12.1,14.4,13.3,80.5,9.3,
2,7,12.9,14.5,13.8,81.0,9.3,
2,8,13.3,14.7,14.1,80.0,9.3,
2,9,12.9,15.3,14.3,76.5,10.2,
2,10,15.1,16.5,15.8,75.0,12.1,
2,11,15.5,17.2,16.5,74.0,13.9,
2,12,15.6,18.0,16.7,71.5,16.7,
2,13,16.3,18.1,17.2,72.0,15.8,
2,14,16.2,18.2,17.3,71.0,15.8,
2,15,15.6,18.2,17.0,70.0,16.7,
2,16,16.3,17.9,17.2,69.0,15.8,
2,17,15.7,17.4,16.6,72.5,14.8,
2,18,14.4,16.6,15.5,75.0,13.9,
2,19,14.3,15.8,15.0,79.0,12.1,
2,20,13.9,15.5,14.7,81.5,11.1,
2,21,12.8,15.2,14.0,81.0,11.1,
2,22,13.5,14.9,14.1,81.0,10.2,
2,23,13.2,14.7,14.1,80.5,10.2,
3,0,12.9,15.2,14.1,78.0,12.1,
3,1,13.1,14.8,14.0,79.5,10.2,
3,2,13.2,14.9,14.0,81.5,9.3,
3,3,12.7,14.8,13.7,83.0,11.1,
3,4,12.8,14.4,13.5,84.5,10.2,
3,5,13.0,14.6,13.7,83.0,10.2,
3,6,12.5,14.6,13.5,80.5,10.2,
3,7,13.2,14.6,13.8,80.0,10.2,
3,8,13.4,14.9,14.1,79.5,11.2,
3,9,14.1,15.8,15.0,77.5,13.0,
3,10,15.5,17.3,16.4,69.5,14.8,
3,11,16.0,17.8,17.0,69.0,15.8,
3,12,15.6,18.3,17.2,67.5,18.5,
3,13,16.5,18.6,17.9,67.0,16.7,
3,14,16.7,18.7,18.0,65.0,15.8,
3,15,15.9,19.2,17.7,65.5,17.6,
3,16,16.6,19.3,18.0,63.0,16.7,
3,17,15.9,18.4,17.3,66.5,15.8,
3,18,14.7,17.7,16.2,70.5,15.8,
3,19,14.9,16.6,16.0,72.0,12.1,
3,20,14.4,15.9,15.4,74.5,11.2,
3,21,13.6,16.0,14.9,77.5,12.1,
3,22,13.8,15.6,14.7,76.5,10.2,
3,23,13.6,15.4,14.5,77.0,10.2,
4,0,13.6,16.2,15.1,79.5,11.1,
4,1,14.3,16.1,15.3,82.5,10.2,
4,2,14.0,15.9,14.9,84.0,9.3,
4,3,13.0,15.6,14.4,84.8,10.2,
4,4,13.5,15.5,14.4,87.5,9.3,
4,5,13.8,15.7,14.6,85.8,9.3,
4,6,13.5,15.9,14.7,81.3,10.2,
4,7,14.6,16.3,15.8,81.3,9.3,
4,8,15.1,16.6,16.0,80.3,11.1,
4,9,15.7,17.6,16.6,76.5,13.0,
4,10,17.2,18.9,18.2,69.5,14.8,
4,11,17.3,19.1,18.2,69.8,15.3,
4,12,17.0,19.7,18.3,66.8,16.7,
4,13,17.4,19.7,18.5,66.5,16.3,
4,14,17.8,20.3,18.9,64.5,15.8,
4,15,17.4,20.5,18.8,64.8,17.6,
4,16,17.7,20.5,19.0,61.8,18.1,
4,17,17.3,20.0,18.5,65.3,16.7,
4,18,16.2,19.3,17.8,67.0,15.8,
4,19,16.3,18.1,17.1,69.3,13.0,
4,20,15.7,17.5,16.6,73.0,12.1,
4,21,14.7,17.2,15.8,76.5,12.1,
4,22,15.1,16.6,16.0,76.3,11.2,
4,23,14.8,16.6,15.8,79.0,11.1,
5,0,15.6,17.5,16.5,79.5,10.2,
5,1,15.8,17.1,16.4,83.5,10.2,
5,2,15.4,17.0,16.2,86.0,9.3,
5,3,14.6,16.7,15.6,86.5,9.3,
5,4,14.8,16.1,15.3,88.5,8.4,
5,5,14.9,16.3,15.5,87.5,8.4,
5,6,15.3,16.9,16.1,82.0,8.4,
5,7,16.5,18.0,17.2,77.5,9.3,
5,8,17.0,18.8,18.0,75.0,10.2,
5,9,17.9,19.9,18.9,71.5,11.2,
5,10,19.3,21.5,20.4,64.0,13.9,
5,11,19.3,21.5,20.5,64.0,14.8,
5,12,19.0,22.3,20.5,62.0,15.8,
5,13,19.4,21.7,20.6,61.0,14.8,
5,14,19.7,22.4,21.1,58.0,14.9,
5,15,19.2,22.8,21.0,60.5,15.8,
5,16,19.7,23.3,21.5,56.0,17.6,
5,17,19.6,22.9,21.3,57.5,15.8,
5,18,18.4,22.0,20.3,63.5,13.9,
5,19,18.1,20.6,19.3,63.5,13.0,
5,20,17.7,19.7,18.7,67.0,12.1,
5,21,16.7,19.0,17.9,73.5,11.2,
5,22,16.6,18.1,17.3,73.5,11.2,
5,23,16.6,17.9,17.2,76.0,11.1,
6,0,16.8,18.8,17.9,81.0,10.6,
6,1,16.8,18.6,17.8,82.3,9.8,
6,2,16.7,18.5,17.5,85.8,8.9,
6,3,15.8,18.1,17.0,89.0,8.4,
6,4,15.4,17.5,16.5,92.3,8.4,
6,5,15.6,17.4,16.6,92.5,7.4,
6,6,16.3,18.8,17.6,81.5,8.4,
6,7,18.2,19.7,19.0,77.3,9.3,
6,8,19.3,20.8,20.0,73.5,10.2,
6,9,19.4,22.1,20.7,70.5,13.0,
6,10,21.0,23.4,22.3,61.5,13.9,
6,11,21.6,24.0,22.8,60.8,13.5,
6,12,20.6,24.3,22.6,60.5,13.9,
6,13,21.2,23.5,22.3,60.0,14.9,
6,14,21.3,23.6,22.4,57.3,14.4,
6,15,20.9,23.9,22.2,60.3,15.8,
6,16,21.8,23.9,22.8,58.0,17.6,
6,17,21.6,23.2,22.5,59.3,16.7,
6,18,20.4,23.0,21.6,63.8,16.3,
6,19,20.0,21.7,20.8,63.8,15.8,
6,20,19.1,20.3,19.7,67.0,13.9,
6,21,18.1,19.9,19.1,75.0,13.0,
6,22,17.9,19.2,18.5,73.0,13.5,
6,23,17.9,19.2,18.5,75.0,12.1,
7,0,18.1,20.1,19.2,79.5,11.2,
7,1,17.8,19.8,18.9,82.0,10.2,
7,2,17.7,19.5,18.7,86.5,9.3,
7,3,17.2,19.0,18.2,89.5,8.4,
7,4,16.3,17.9,17.1,95.0,8.4,
7,5,16.4,17.9,17.1,94.5,8.4,
7,6,17.7,20.1,19.0,81.0,9.3,
7,7,19.0,21.3,20.2,77.0,9.3,
7,8,20.2,22.4,21.4,74.0,10.2,
7,9,20.9,23.7,22.4,69.0,13.0,
7,10,22.8,25.6,24.2,60.0,13.9,
7,11,23.4,26.8,25.4,58.0,13.0,
7,12,22.7,27.2,25.5,55.5,11.1,
7,13,22.8,26.2,24.5,56.0,13.9,
7,14,22.6,26.8,24.9,53.5,13.0,
7,15,22.7,26.8,24.7,55.0,14.8,
7,16,23.1,27.6,25.4,53.5,16.7,
7,17,23.2,26.6,25.0,55.5,15.8,
7,18,22.2,25.7,23.8,59.0,15.8,
7,19,21.3,24.1,22.6,62.0,14.8,
7,20,20.2,22.5,21.4,66.0,13.0,
7,21,19.0,21.8,20.5,72.0,12.1,
7,22,18.8,20.8,19.8,71.0,13.0,
7,23,18.6,20.8,19.7,74.0,11.2,
8,0,18.3,20.4,19.3,77.0,10.2,
8,1,18.0,20.1,19.0,81.0,10.2,
8,2,17.9,19.8,18.9,84.0,9.3,
8,3,17.4,19.2,18.3,87.0,8.3,
8,4,16.4,18.5,17.4,90.0,8.4,
8,5,16.3,18.5,17.5,89.5,8.4,
8,6,18.0,19.9,19.0,80.0,8.4,
8,7,19.1,20.9,20.0,77.5,8.4,
8,8,20.2,22.2,21.2,73.5,10.2,
8,9,21.1,23.4,22.5,68.5,13.0,
8,10,23.0,26.0,24.7,61.0,13.9,
8,11,23.4,27.1,25.5,58.0,13.0,
8,12,23.9,27.3,25.6,52.5,11.1,
8,13,23.4,26.9,25.4,55.5,13.9,
8,14,23.3,27.3,25.4,51.5,13.0,
8,15,23.9,27.0,25.4,52.0,13.9,
8,16,23.9,27.7,26.1,51.0,16.7,
8,17,23.5,26.8,25.3,53.0,15.8,
8,18,22.8,25.7,24.1,59.0,14.9,
8,19,21.6,24.1,22.6,61.5,14.9,
8,20,20.3,22.8,21.4,66.0,13.9,
8,21,19.6,22.2,20.8,71.0,12.1,
8,22,19.1,21.2,20.2,69.5,13.0,
8,23,19.0,20.9,20.0,73.5,11.2,
9,0,18.5,20.4,19.6,84.5,8.9,
9,1,18.3,20.5,19.4,85.5,8.4,
9,2,18.0,20.4,19.3,86.8,7.4,
9,3,18.0,20.2,19.1,87.0,7.4,
9,4,17.5,19.9,18.8,87.5,7.4,
9,5,17.4,19.9,18.8,89.0,7.4,
9,6,18.1,19.9,19.0,85.8,7.9,
9,7,18.8,20.7,19.8,84.0,8.4,
9,8,19.7,21.6,20.8,81.0,9.3,
9,9,20.9,22.9,22.1,76.8,10.2,
9,10,22.1,24.3,23.3,69.3,12.1,
9,11,22.4,25.0,23.9,68.5,12.1,
9,12,22.8,25.1,24.0,64.5,12.1,
9,13,23.0,25.6,24.1,65.3,13.0,
9,14,23.1,25.6,24.3,63.3,13.0,
9,15,22.9,25.8,24.3,64.0,13.9,
9,16,23.0,26.1,24.5,64.0,15.8,
9,17,22.4,25.0,23.8,67.5,13.9,
9,18,21.2,23.6,22.7,71.8,12.6,
9,19,20.7,22.4,21.6,76.5,12.1,
9,20,20.0,21.7,20.9,79.0,11.1,
9,21,19.6,21.2,20.5,80.5,9.3,
9,22,19.3,20.9,20.0,80.3,10.2,
9,23,18.9,20.7,19.8,82.0,9.3,
10,0,16.7,19.7,18.2,82.5,10.2,
10,1,16.7,19.8,18.2,84.0,9.3,
10,2,16.6,19.7,18.2,84.0,9.3,
10,3,16.5,19.6,18.0,84.0,9.3,
10,4,16.7,19.6,18.2,83.5,10.2,
10,5,16.6,19.5,18.0,85.0,9.3,
10,6,16.4,19.5,18.0,84.0,9.3,
10,7,17.0,19.7,18.2,83.0,9.3,
10,8,17.6,20.2,18.8,80.5,10.2,
10,9,18.9,21.3,20.1,78.0,10.2,
10,10,19.8,22.7,21.3,72.5,13.0,
10,11,20.3,23.0,21.8,72.5,13.9,
10,12,20.9,23.2,22.3,67.5,14.8,
10,13,20.8,23.0,22.2,69.5,13.9,
10,14,21.1,23.0,22.2,69.5,13.9,
10,15,20.2,23.3,21.8,70.5,13.9,
10,16,20.1,23.7,21.9,68.0,15.8,
10,17,19.0,22.4,20.5,73.0,13.0,
10,18,18.6,21.4,20.0,77.5,12.1,
10,19,18.1,20.5,19.2,79.5,11.1,
10,20,17.8,20.4,19.0,82.0,10.2,
10,21,17.1,20.2,18.7,82.5,10.2,
10,22,17.4,20.0,18.5,81.5,10.2,
10,23,17.2,19.9,18.5,82.0,10.2,
11,0,14.5,17.5,16.1,81.8,10.6,
11,1,14.5,17.6,16.1,82.5,10.2,
11,2,14.4,17.6,16.2,83.3,10.2,
11,3,14.8,17.7,16.4,82.3,10.2,
11,4,14.1,17.7,16.0,83.0,10.6,
11,5,13.9,17.7,16.0,83.5,10.2,
11,6,14.2,17.4,15.9,83.8,9.3,
11,7,14.3,17.2,15.9,83.8,9.8,
11,8,14.7,17.5,16.1,82.0,10.2,
11,9,15.5,18.5,17.0,79.8,10.2,
11,10,16.7,19.8,18.3,75.3,13.0,
11,11,17.3,20.3,18.7,74.5,14.4,
11,12,17.9,20.7,19.3,70.5,15.4,
11,13,17.9,21.0,19.4,71.3,15.4,
11,14,17.8,21.0,19.4,71.3,14.9,
11,15,17.7,20.8,19.4,71.0,15.8,
11,16,17.3,20.7,19.1,71.0,15.4,
11,17,16.6,19.7,18.0,74.3,13.9,
11,18,16.1,19.0,17.5,77.8,12.1,
11,19,15.5,18.6,17.1,79.3,11.1,
11,20,15.5,18.4,16.9,81.3,11.1,
11,21,15.0,18.3,16.6,82.3,10.2,
11,22,14.9,18.1,16.5,79.8,10.2,
11,23,14.6,17.9,16.4,81.0,10.2,
12,0,13.0,16.2,14.6,81.0,10.2,
12,1,13.0,16.1,14.6,81.5,10.2,
12,2,13.2,16.6,14.9,81.5,10.2,
12,3,13.3,16.8,15.0,80.0,10.2,
12,4,13.0,16.3,14.7,81.5,10.2,
12,5,13.1,16.3,14.8,81.0,10.2,
12,6,13.4,16.2,14.8,80.5,9.3,
12,7,13.2,16.0,14.7,81.0,9.3,
12,8,13.3,16.3,14.9,80.0,10.2,
12,9,14.0,16.7,15.4,79.0,10.2,
12,10,15.0,17.6,16.3,76.0,11.1,
12,11,15.7,18.0,16.9,74.0,13.0,
12,12,16.3,18.5,17.4,73.0,14.9,
12,13,16.5,18.7,17.6,74.0,15.8,
12,14,16.5,18.9,17.8,74.0,14.9,
12,15,16.6,18.8,17.9,73.5,14.8,
12,16,16.2,18.5,17.5,74.5,14.9,
12,17,15.5,17.7,16.8,77.5,13.0,
12,18,14.9,16.9,15.9,80.0,12.1,
12,19,14.1,16.4,15.4,82.5,12.1,
12,20,13.9,16.4,15.3,83.0,11.1,
12,21,13.7,16.4,15.1,83.0,11.1,
12,22,13.4,16.4,14.8,80.0,11.1,
12,23,13.3,16.3,14.8,81.0,11.1,
