m,m3,coco,coco_pct
9,2,27.0,0.0
8,3,8.0,0.0
8,2,8.0,0.0
5,1,27.0,0.0
9,1,27.0,0.0
4,2,18.0,0.037
9,2,1.0,0.402
1,1,5.0,0.0
1,3,7.0,0.03
3,2,8.0,0.015
8,1,2.0,0.109
2,2,7.0,0.027
10,2,4.0,0.008
3,1,5.0,0.0
10,1,9.0,0.0
1,3,18.0,0.018
11,3,2.0,0.442
11,3,9.0,0.001
6,3,8.0,0.001
6,1,1.0,0.406
8,2,17.0,0.0
12,1,9.0,0.015
2,2,1.0,0.241
10,1,27.0,0.0
2,1,17.0,0.0
9,2,17.0,0.0
12,2,8.0,0.024
5,3,27.0,0.0
11,2,9.0,0.001
2,2,4.0,0.041
12,1,7.0,0.038
9,3,2.0,0.352
6,1,17.0,0.0
9,3,9.0,0.0
9,3,7.0,0.005
7,2,18.0,0.0
12,1,27.0,0.0
6,1,7.0,0.009
2,2,3.0,0.225
2,1,5.0,0.001
7,1,8.0,0.0
12,2,27.0,0.0
5,3,2.0,0.382
6,2,7.0,0.007
3,1,7.0,0.079
11,1,4.0,0.014
2,1,18.0,0.023
10,3,8.0,0.018
9,2,8.0,0.007
7,1,17.0,0.0
6,1,27.0,0.0
6,3,4.0,0.016
10,1,1.0,0.51
11,1,18.0,0.02
12,3,18.0,0.017
1,1,2.0,0.387
12,2,18.0,0.039
8,2,1.0,0.837
4,3,8.0,0.009
10,2,1.0,0.279
2,2,17.0,0.0
7,2,27.0,0.0
1,2,3.0,0.156
5,3,18.0,0.001
2,2,9.0,0.006
6,1,2.0,0.407
5,3,4.0,0.004
10,2,8.0,0.033
5,1,17.0,0.0
11,1,7.0,0.029
2,1,8.0,0.02
9,3,18.0,0.002
8,3,18.0,0.0
1,3,2.0,0.355
11,3,17.0,0.001
4,1,18.0,0.026
10,2,27.0,0.0
6,2,8.0,0.002
7,3,4.0,0.004
5,2,9.0,0.0
8,1,17.0,0.0
11,2,27.0,0.0
8,3,27.0,0.0
11,2,18.0,0.029
11,3,8.0,0.015
10,2,2.0,0.404
6,1,3.0,0.16
7,3,27.0,0.0
6,3,5.0,0.002
2,3,18.0,0.017
9,3,1.0,0.572
2,1,4.0,0.029
10,3,2.0,0.421
6,1,18.0,0.007
12,3,5.0,0.003
4,3,27.0,0.0
8,1,3.0,0.036
4,2,3.0,0.145
5,1,5.0,0.001
4,2,9.0,0.001
10,1,18.0,0.003
11,3,3.0,0.228
11,1,3.0,0.267
12,1,2.0,0.413
8,3,4.0,0.007
2,1,27.0,0.0
3,3,27.0,0.0
2,2,2.0,0.433
7,1,18.0,0.0
4,1,2.0,0.471
6,2,1.0,0.364
5,2,4.0,0.005
8,1,1.0,0.844
3,2,9.0,0.002
3,1,2.0,0.423
3,2,4.0,0.016
9,3,5.0,0.0
12,1,3.0,0.186
8,3,2.0,0.167
8,1,9.0,0.0
11,1,8.0,0.008
10,3,5.0,0.0
5,3,17.0,0.0
6,2,27.0,0.0
4,1,5.0,0.0
4,1,27.0,0.001
11,3,18.0,0.022
1,1,8.0,0.005
7,1,4.0,0.006
9,2,2.0,0.442
7,2,9.0,0.0
12,1,4.0,0.021
3,2,18.0,0.035
10,2,3.0,0.194
10,3,18.0,0.025
6,3,27.0,0.0
1,1,4.0,0.024
9,1,2.0,0.364
8,2,7.0,0.0
6,2,18.0,0.01
2,3,2.0,0.461
4,2,17.0,0.002
12,2,4.0,0.04
2,1,3.0,0.18
4,3,9.0,0.001
1,1,3.0,0.188
1,3,8.0,0.007
4,2,8.0,0.006
1,2,18.0,0.019
1,2,8.0,0.023
1,2,4.0,0.013
2,3,4.0,0.03
11,1,9.0,0.002
2,3,9.0,0.0
3,3,8.0,0.029
6,1,4.0,0.012
3,2,5.0,0.0
3,1,1.0,0.197
11,1,2.0,0.428
5,1,3.0,0.123
11,2,3.0,0.194
4,2,5.0,0.0
7,3,7.0,0.001
3,3,17.0,0.001
7,2,3.0,0.037
5,1,2.0,0.459
12,3,9.0,0.001
8,1,18.0,0.0
6,2,4.0,0.024
12,3,7.0,0.024
2,3,27.0,0.0
9,2,3.0,0.104
9,2,9.0,0.0
4,1,17.0,0.002
11,3,4.0,0.026
2,3,3.0,0.182
7,2,17.0,0.0
2,3,7.0,0.033
5,2,7.0,0.011
10,2,5.0,0.0
3,1,18.0,0.039
7,2,1.0,0.817
7,1,2.0,0.221
11,2,8.0,0.023
6,1,5.0,0.0
3,1,4.0,0.035
7,3,9.0,0.0
7,3,18.0,0.003
1,2,7.0,0.037
3,3,4.0,0.007
6,3,9.0,0.0
4,1,9.0,0.001
7,1,3.0,0.038
4,3,18.0,0.025
10,2,9.0,0.01
3,2,1.0,0.356
8,2,3.0,0.014
4,3,4.0,0.019
12,2,7.0,0.051
11,3,1.0,0.216
11,3,7.0,0.049
5,3,8.0,0.0
3,1,9.0,0.0
1,3,3.0,0.238
7,2,4.0,0.007
4,3,7.0,0.042
7,2,8.0,0.0
12,1,1.0,0.276
9,1,18.0,0.0
6,1,8.0,0.0
9,3,3.0,0.063
7,2,7.0,0.0
8,2,9.0,0.0
12,3,8.0,0.002
6,2,17.0,0.0
7,1,1.0,0.735
3,1,3.0,0.198
9,1,3.0,0.076
10,3,27.0,0.0
12,3,4.0,0.018
4,2,27.0,0.0
12,3,1.0,0.383
1,1,9.0,0.0
12,1,5.0,0.0
12,3,17.0,0.001
8,1,5.0,0.003
5,2,18.0,0.011
1,2,1.0,0.379
6,2,3.0,0.108
3,2,27.0,0.001
8,3,7.0,0.0
3,3,9.0,0.005
10,2,18.0,0.035
6,3,3.0,0.055
5,1,4.0,0.008
3,2,2.0,0.397
4,1,7.0,0.052
9,1,1.0,0.551
5,2,1.0,0.464
5,3,3.0,0.07
8,1,27.0,0.0
10,1,4.0,0.001
6,3,2.0,0.23
7,1,9.0,0.0
9,1,4.0,0.004
9,3,8.0,0.0
6,3,1.0,0.686
4,2,7.0,0.052
10,2,7.0,0.038
4,3,3.0,0.188
8,1,7.0,0.0
2,2,5.0,0.001
7,2,5.0,0.0
11,3,27.0,0.0
11,1,17.0,0.0
5,2,17.0,0.0
4,1,3.0,0.216
5,1,8.0,0.005
3,1,8.0,0.027
10,1,17.0,0.0
1,3,17.0,0.0
7,1,7.0,0.0
6,3,18.0,0.001
7,3,2.0,0.148
6,2,9.0,0.0
1,2,2.0,0.369
10,1,7.0,0.013
11,3,5.0,0.001
4,2,4.0,0.001
1,1,7.0,0.037
9,1,7.0,0.002
5,3,7.0,0.003
11,2,4.0,0.02
5,2,8.0,0.005
10,3,9.0,0.005
12,3,2.0,0.393
1,3,9.0,0.002
7,3,5.0,0.003
1,3,4.0,0.044
7,3,3.0,0.02
2,1,7.0,0.025
2,2,18.0,0.008
7,1,5.0,0.0
10,3,4.0,0.009
10,2,17.0,0.0
8,1,8.0,0.0
1,3,5.0,0.002
10,3,3.0,0.258
9,3,27.0,0.0
4,3,5.0,0.0
3,3,2.0,0.403
1,2,27.0,0.0
11,1,5.0,0.001
11,2,17.0,0.0
5,1,9.0,0.0
6,3,17.0,0.001
1,1,18.0,0.014
9,3,4.0,0.005
4,2,2.0,0.452
3,3,5.0,0.0
5,2,5.0,0.0
7,3,17.0,0.0
7,3,8.0,0.001
11,2,1.0,0.303
8,2,18.0,0.001
4,3,17.0,0.003
12,2,1.0,0.173
8,3,17.0,0.0
3,2,7.0,0.037
4,1,1.0,0.198
4,2,1.0,0.304
11,1,1.0,0.231
12,2,17.0,0.001
2,3,5.0,0.0
12,2,5.0,0.0
2,2,8.0,0.019
9,1,5.0,0.004
5,1,7.0,0.009
3,3,18.0,0.038
8,3,5.0,0.005
11,2,2.0,0.397
4,3,2.0,0.481
3,1,17.0,0.001
10,1,8.0,0.0
5,2,3.0,0.104
5,3,5.0,0.0
2,1,2.0,0.325
11,1,27.0,0.0
11,2,7.0,0.033
1,3,1.0,0.304
6,2,5.0,0.0
9,1,17.0,0.0
5,3,1.0,0.54
12,2,9.0,0.013
5,1,18.0,0.007
1,1,1.0,0.345
12,1,8.0,0.029
3,3,3.0,0.188
10,3,7.0,0.049
8,3,3.0,0.027
7,2,2.0,0.139
11,2,5.0,0.001
7,1,27.0,0.0
5,2,27.0,0.0
9,3,17.0,0.0
2,1,9.0,0.007
8,2,5.0,0.001
12,1,18.0,0.021
1,2,5.0,0.0
4,1,8.0,0.012
6,1,9.0,0.0
12,3,3.0,0.159
1,2,9.0,0.004
3,2,17.0,0.004
8,1,4.0,0.008
12,2,3.0,0.285
9,2,7.0,0.015
8,3,9.0,0.0
3,1,27.0,0.0
8,2,4.0,0.004
10,1,5.0,0.0
12,1,17.0,0.0
7,3,1.0,0.82
5,1,1.0,0.388
9,2,5.0,0.0
3,2,3.0,0.139
2,3,17.0,0.0
1,1,17.0,0.0
1,1,27.0,0.0
8,2,2.0,0.143
9,1,9.0,0.0
5,3,9.0,0.0
10,3,17.0,0.0
2,3,1.0,0.275
8,3,1.0,0.794
1,2,17.0,0.0
1,3,27.0,0.0
10,1,3.0,0.105
12,3,27.0,0.0
2,1,1.0,0.392
2,2,27.0,0.0
5,2,2.0,0.401
9,2,18.0,0.023
10,3,1.0,0.216
6,3,7.0,0.008
10,1,2.0,0.368
4,3,1.0,0.234
3,3,7.0,0.065
3,3,1.0,0.265
9,2,4.0,0.007
6,2,2.0,0.486
12,2,2.0,0.376
2,3,8.0,0.003
9,1,8.0,0.0
8,2,27.0,0.0
4,1,4.0,0.022
