m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,9.2,12.6,11.1,59.5,15.7,0.1
1,1,1,9.2,12.2,11.0,61.5,16.2,0.08
1,1,2,9.1,12.0,10.6,62.5,14.9,0.08
1,1,3,8.8,11.4,10.4,63.8,13.6,0.06
1,1,4,8.2,11.3,9.7,64.5,14.5,0.06
1,1,5,8.1,11.6,9.6,64.8,13.7,0.06
1,1,6,7.8,11.5,9.5,63.8,13.7,0.06
1,1,7,7.7,11.3,9.4,64.5,13.4,0.08
1,1,8,8.5,11.6,9.6,61.5,13.3,0.08
1,1,9,10.7,13.2,12.1,54.5,13.1,0.06
1,1,10,12.2,15.1,14.2,47.8,13.4,0.06
1,1,11,13.2,16.3,15.4,44.8,13.7,0.06
1,1,12,14.0,17.4,16.3,43.0,13.9,0.06
1,1,13,14.8,18.1,16.7,40.0,15.5,0.08
1,1,14,15.2,18.0,17.0,40.8,16.0,0.08
1,1,15,15.5,17.6,16.6,40.5,16.4,0.08
1,1,16,14.7,16.9,15.9,45.0,15.2,0.06
1,1,17,12.6,14.8,13.9,53.0,13.5,0.04
1,1,18,11.8,13.9,13.2,56.8,14.1,0.02
1,1,19,11.4,14.0,12.7,56.3,13.8,0.02
1,1,20,10.4,13.2,11.8,56.0,13.7,0.0
1,1,21,9.4,12.4,10.8,59.0,15.1,0.0
1,1,22,9.1,12.4,11.2,59.5,15.1,0.02
1,1,23,9.2,12.6,11.4,57.5,15.1,0.08
1,2,0,5.8,10.9,8.0,68.3,13.7,0.02
1,2,1,5.4,10.1,7.7,69.8,13.7,0.0
1,2,2,5.2,9.6,7.7,68.8,14.4,0.0
1,2,3,5.3,9.5,7.4,68.5,15.3,0.0
1,2,4,5.3,9.7,7.7,67.5,15.6,0.0
1,2,5,5.7,9.8,7.8,67.8,15.3,0.02
1,2,6,5.8,9.5,7.6,68.3,15.4,0.02
1,2,7,5.5,9.5,7.4,66.3,14.5,0.02
1,2,8,6.2,9.8,8.0,61.8,14.7,0.0
1,2,9,9.1,11.7,10.3,57.0,14.0,0.02
1,2,10,11.5,14.5,12.6,53.0,12.2,0.02
1,2,11,12.4,15.8,13.7,49.8,14.7,0.04
1,2,12,12.9,16.5,14.4,48.8,15.9,0.06
1,2,13,13.2,16.9,14.8,47.3,16.2,0.06
1,2,14,13.3,16.8,14.8,49.0,17.1,0.04
1,2,15,13.1,16.2,14.4,51.8,16.9,0.08
1,2,16,12.4,15.6,13.8,60.0,16.0,0.06
1,2,17,11.0,14.3,12.5,66.5,15.1,0.06
1,2,18,10.1,12.9,11.4,71.8,12.1,0.08
1,2,19,9.1,12.1,10.9,72.8,12.0,0.08
1,2,20,8.6,11.3,10.3,73.3,13.3,0.06
1,2,21,8.1,10.8,9.6,70.5,14.4,0.02
1,2,22,7.1,10.4,9.1,69.0,14.3,0.0
1,2,23,6.6,10.4,8.4,68.3,13.7,0.04
1,3,0,8.0,12.0,9.8,67.5,12.3,0.04
1,3,1,7.8,11.1,9.8,68.0,11.6,0.05
1,3,2,7.8,10.5,10.2,67.0,13.1,0.05
