m,m3,coco,coco_pct
10,3,18.0,0.003
7,2,9.0,0.0
5,3,9.0,0.042
3,3,18.0,0.0
10,2,8.0,0.011
11,2,3.0,0.471
10,1,2.0,0.129
9,1,7.0,0.011
7,3,3.0,0.16
6,2,17.0,0.02
9,2,5.0,0.007
4,1,8.0,0.0
1,1,17.0,0.0
12,3,1.0,0.53
8,1,5.0,0.001
3,2,2.0,0.129
2,1,3.0,0.35
11,2,2.0,0.157
3,1,18.0,0.002
5,2,18.0,0.01
2,1,2.0,0.11
1,2,1.0,0.34
6,1,2.0,0.167
12,3,17.0,0.003
2,2,1.0,0.271
6,2,2.0,0.149
5,1,3.0,0.508
5,2,5.0,0.0
5,3,17.0,0.027
6,2,5.0,0.0
6,3,9.0,0.0
5,2,2.0,0.142
9,3,2.0,0.153
6,2,8.0,0.008
9,2,18.0,0.01
9,1,8.0,0.019
11,1,7.0,0.003
11,1,2.0,0.168
4,3,5.0,0.0
4,2,17.0,0.002
11,3,18.0,0.0
4,1,17.0,0.002
10,1,17.0,0.007
1,1,7.0,0.0
12,2,18.0,0.001
8,2,8.0,0.0
9,2,17.0,0.022
1,3,5.0,0.019
12,1,5.0,0.004
6,3,17.0,0.004
9,2,9.0,0.007
8,2,7.0,0.0
2,3,5.0,0.0
7,1,9.0,0.0
2,2,17.0,0.004
1,3,18.0,0.0
4,2,8.0,0.006
3,3,1.0,0.199
4,1,18.0,0.0
8,2,2.0,0.147
4,1,5.0,0.002
7,1,7.0,0.0
5,1,1.0,0.325
3,2,8.0,0.004
7,3,17.0,0.008
12,3,7.0,0.003
6,2,18.0,0.003
4,2,7.0,0.002
5,1,7.0,0.002
7,1,3.0,0.174
11,1,3.0,0.415
1,3,9.0,0.0
7,1,17.0,0.007
7,3,9.0,0.0
5,1,9.0,0.002
7,2,7.0,0.001
1,1,3.0,0.501
10,2,5.0,0.012
7,1,18.0,0.0
5,1,5.0,0.002
10,2,2.0,0.121
2,3,3.0,0.442
9,1,1.0,0.346
9,3,18.0,0.004
6,2,9.0,0.001
2,2,18.0,0.0
4,3,2.0,0.158
12,2,17.0,0.003
9,3,3.0,0.344
7,3,18.0,0.0
10,3,3.0,0.626
9,2,8.0,0.015
6,1,17.0,0.01
12,1,3.0,0.558
8,3,17.0,0.006
8,3,3.0,0.223
9,1,2.0,0.174
1,1,8.0,0.007
1,1,2.0,0.111
9,1,3.0,0.41
11,2,9.0,0.0
5,2,1.0,0.36
7,3,7.0,0.001
3,3,3.0,0.616
2,2,2.0,0.138
2,3,7.0,0.002
6,2,3.0,0.397
3,1,8.0,0.008
1,2,9.0,0.008
3,3,8.0,0.025
8,2,5.0,0.006
5,1,2.0,0.148
10,2,17.0,0.006
6,2,1.0,0.418
1,2,7.0,0.006
