m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,16.5,18.7,21.0,10.1,11.0,0.36,8.0
2,16.0,18.7,21.5,10.3,11.0,0.38,9.0
3,15.3,18.1,21.0,11.3,13.0,0.4,9.0
4,17.0,19.4,22.3,9.5,9.0,0.31,5.0
5,17.9,20.4,23.5,10.5,6.0,0.2,1.0
6,19.0,21.5,24.5,9.9,6.0,0.2,1.0
7,20.5,22.8,26.0,9.1,2.0,0.05,0.0
8,21.0,23.7,27.0,9.4,3.0,0.09,0.0
9,21.1,23.4,26.5,9.7,8.0,0.26,2.0
10,20.5,22.7,25.5,9.2,9.0,0.28,3.0
11,19.0,21.4,24.0,8.9,10.0,0.33,4.0
12,17.5,19.4,22.0,10.1,11.0,0.37,7.0
