m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,16.0,19.0,17.5,68.0,8.1,0.05
1,1,16.0,18.0,17.5,66.5,9.0,0.06
1,2,16.0,18.0,17.5,66.0,9.4,0.08
1,3,16.0,18.0,17.0,67.0,9.5,0.06
1,4,16.0,18.0,17.0,65.5,8.9,0.05
1,5,16.0,18.0,17.0,67.0,8.7,0.06
1,6,16.0,18.0,17.0,68.0,8.5,0.07
1,7,16.0,18.0,17.0,66.5,7.5,0.06
1,8,16.0,18.0,17.5,67.5,7.5,0.08
1,9,17.0,20.0,19.0,64.5,8.0,0.06
1,10,18.0,20.0,19.5,61.5,9.5,0.13
1,11,19.0,21.0,20.0,61.0,11.0,0.15
1,12,19.0,21.0,20.5,60.5,12.0,0.17
1,13,20.0,21.0,20.5,60.0,12.0,0.18
1,14,20.0,22.0,21.0,58.5,13.0,0.22
1,15,20.0,21.0,20.5,58.5,12.0,0.21
1,16,19.0,21.0,20.0,60.0,13.0,0.2
1,17,19.0,21.0,19.5,62.0,11.5,0.16
1,18,18.0,20.0,19.0,64.5,11.0,0.14
1,19,17.0,19.0,18.0,66.0,9.3,0.07
1,20,17.0,19.0,18.0,67.5,7.8,0.06
1,21,17.0,19.0,18.0,65.5,9.2,0.05
1,22,17.0,19.0,17.5,66.5,8.0,0.05
1,23,17.0,19.0,17.5,64.0,8.5,0.03
2,0,17.0,18.0,17.5,58.5,8.5,0.04
2,1,16.0,18.0,17.0,60.0,8.0,0.06
2,2,16.0,18.0,17.5,62.0,9.0,0.05
2,3,16.0,18.0,17.0,62.0,7.4,0.04
2,4,16.0,18.0,16.5,63.0,9.0,0.07
2,5,16.0,18.0,17.0,64.5,8.0,0.03
2,6,16.0,18.0,17.0,63.5,9.0,0.05
2,7,16.0,18.0,17.0,63.5,8.0,0.08
2,8,16.0,18.0,17.5,62.0,7.5,0.07
2,9,18.0,20.0,18.5,60.0,9.5,0.08
2,10,19.0,20.0,19.5,59.5,12.0,0.16
2,11,19.0,21.0,20.5,56.5,13.0,0.16
2,12,20.0,22.0,20.5,56.5,13.8,0.23
2,13,20.0,22.0,21.0,56.5,15.0,0.16
2,14,20.0,22.0,21.0,55.5,14.5,0.18
2,15,20.0,22.0,21.0,56.5,14.0,0.19
2,16,20.0,21.0,20.5,57.0,12.0,0.14
2,17,19.0,21.0,20.0,59.5,11.0,0.19
2,18,19.0,20.0,19.5,61.0,12.0,0.16
2,19,18.0,19.0,18.5,64.5,8.0,0.11
2,20,17.0,19.0,18.0,65.0,9.0,0.08
2,21,17.0,19.0,18.0,65.5,10.0,0.07
2,22,17.0,19.0,17.5,64.0,8.5,0.06
2,23,17.0,18.0,17.5,63.0,7.6,0.06
3,0,16.0,17.7,17.0,70.5,8.5,0.06
3,1,16.0,17.0,16.5,70.5,9.3,0.05
3,2,16.0,17.0,16.5,73.0,10.0,0.06
3,3,15.8,17.0,16.3,72.0,10.1,0.05
3,4,15.7,17.0,16.5,71.5,9.9,0.05
3,5,16.0,17.0,16.5,72.5,9.7,0.06
3,6,15.0,17.0,16.0,70.0,9.0,0.06
3,7,15.0,17.0,16.0,72.0,8.5,0.06
3,8,17.0,18.0,17.5,70.5,8.5,0.1
3,9,18.0,19.0,18.3,66.0,8.5,0.14
3,10,19.0,20.0,19.5,62.0,12.0,0.17
3,11,19.0,20.0,20.0,60.0,13.0,0.18
3,12,20.0,21.0,20.5,60.0,14.0,0.16
3,13,20.0,21.0,20.5,58.5,14.0,0.16
3,14,20.0,21.0,20.5,56.5,14.5,0.15
3,15,20.0,21.0,20.5,56.5,14.0,0.16
3,16,20.0,21.0,20.5,58.0,12.0,0.16
3,17,19.0,21.0,20.0,60.0,12.0,0.17
3,18,19.0,20.0,19.0,63.0,10.0,0.17
3,19,18.0,19.0,18.5,66.5,10.0,0.09
3,20,17.0,18.0,18.0,67.0,10.4,0.06
3,21,17.0,18.0,18.0,68.0,11.0,0.05
3,22,17.0,18.0,17.5,68.5,10.0,0.06
3,23,17.0,18.0,17.5,68.0,8.8,0.07
4,0,17.0,19.0,18.0,70.5,6.5,0.04
4,1,17.0,18.0,17.9,69.8,7.0,0.04
4,2,17.0,18.0,17.5,70.5,6.5,0.05
4,3,17.0,18.0,17.5,71.0,6.5,0.06
4,4,17.0,18.0,17.5,71.3,5.9,0.05
4,5,17.0,18.0,17.5,70.0,6.5,0.03
4,6,17.0,18.0,17.0,70.3,5.5,0.05
4,7,17.0,18.0,17.8,69.3,6.0,0.04
4,8,18.0,19.0,19.0,67.5,6.5,0.04
4,9,19.0,20.0,19.5,66.0,9.0,0.1
4,10,20.0,21.0,20.5,64.3,10.5,0.13
4,11,20.0,22.0,21.0,62.3,12.0,0.17
4,12,21.0,22.0,21.5,60.5,13.0,0.16
4,13,21.0,22.0,21.5,59.0,13.0,0.17
4,14,21.0,22.0,21.7,58.5,14.5,0.15
4,15,21.0,22.0,21.5,60.5,14.0,0.13
4,16,21.0,22.0,21.5,60.0,12.0,0.13
4,17,20.0,22.0,21.0,62.5,11.0,0.14
4,18,20.0,21.0,20.5,64.0,10.0,0.1
4,19,19.0,20.0,19.5,64.8,9.0,0.08
4,20,18.0,19.0,19.0,66.5,7.8,0.03
4,21,18.0,19.0,18.5,67.0,7.5,0.05
4,22,18.0,19.0,18.5,69.0,7.5,0.03
4,23,18.0,19.0,18.5,70.0,6.5,0.03
5,0,18.0,19.0,19.0,69.0,8.0,0.0
5,1,18.0,19.0,18.5,71.0,7.0,0.0
5,2,18.0,19.0,18.5,71.0,8.0,0.0
5,3,18.0,19.0,18.5,71.0,6.5,0.0
5,4,18.0,19.0,18.0,70.5,7.0,0.02
5,5,18.0,19.0,18.5,70.5,6.5,0.01
5,6,18.0,19.0,18.0,70.5,6.5,0.01
5,7,19.0,19.0,19.0,68.5,7.0,0.0
5,8,20.0,21.0,20.0,66.0,8.0,0.02
5,9,20.0,21.0,21.0,64.5,10.0,0.03
5,10,21.0,22.0,21.5,61.0,12.0,0.05
5,11,22.0,22.0,22.0,61.0,13.0,0.05
5,12,22.0,23.0,22.5,60.5,15.0,0.05
5,13,22.0,23.0,22.5,59.5,15.0,0.06
5,14,22.0,23.0,22.5,59.0,14.0,0.08
5,15,22.0,23.0,22.5,60.5,13.0,0.08
5,16,22.0,23.0,22.5,61.0,13.0,0.07
5,17,22.0,23.0,22.0,63.0,11.0,0.1
5,18,21.0,22.0,21.5,64.5,10.5,0.06
5,19,20.0,21.0,20.5,67.0,10.0,0.06
5,20,19.0,21.0,20.0,70.5,9.0,0.03
5,21,19.0,20.0,19.5,68.5,8.0,0.02
5,22,19.0,20.0,19.5,69.5,7.5,0.01
5,23,19.0,20.0,19.5,71.0,7.5,0.0
6,0,20.0,21.0,20.0,76.0,6.5,0.01
6,1,20.0,20.0,20.0,75.5,6.8,0.02
6,2,19.0,20.0,20.0,75.5,6.5,0.03
6,3,19.0,20.0,19.5,78.0,6.5,0.01
6,4,19.0,20.0,19.5,78.0,6.0,0.01
6,5,18.0,20.0,19.3,78.0,6.0,0.01
6,6,18.0,20.0,19.0,78.0,6.9,0.01
6,7,20.0,21.0,20.5,75.5,6.5,0.01
6,8,21.0,22.0,21.0,71.0,7.5,0.03
6,9,21.0,22.0,22.0,69.3,10.0,0.07
6,10,22.0,23.0,22.5,67.3,11.0,0.09
6,11,22.0,24.0,23.0,65.8,13.0,0.07
6,12,23.0,24.0,23.5,63.0,13.0,0.07
6,13,23.0,24.5,23.8,63.0,14.0,0.04
6,14,23.0,24.0,23.5,63.0,14.0,0.07
6,15,23.0,24.0,23.8,63.0,14.0,0.05
6,16,23.0,24.0,23.5,63.5,13.5,0.04
6,17,23.0,24.0,23.5,65.0,11.0,0.05
6,18,22.0,23.0,22.5,69.0,10.0,0.04
6,19,21.0,22.0,22.0,71.3,9.0,0.04
6,20,21.0,22.0,21.5,73.5,7.5,0.01
6,21,20.0,21.5,21.0,75.5,7.8,0.0
6,22,20.0,21.0,20.5,75.5,6.5,0.0
6,23,20.0,21.0,20.5,75.8,6.5,0.0
7,0,21.0,22.0,21.5,80.5,6.5,0.01
7,1,21.0,22.0,21.0,80.5,7.0,0.01
7,2,20.0,22.0,21.0,80.5,7.0,0.01
7,3,20.0,22.0,21.0,78.5,6.5,0.0
7,4,20.0,22.0,21.0,78.0,6.5,0.0
7,5,20.0,22.0,21.0,78.0,6.0,0.0
7,6,20.0,21.0,20.5,80.5,6.5,0.0
7,7,21.0,22.0,21.5,78.0,5.5,0.0
7,8,22.0,23.0,22.0,73.5,7.5,0.02
7,9,22.0,24.0,23.5,73.5,10.0,0.02
7,10,23.0,25.0,24.0,69.0,10.0,0.01
7,11,24.0,25.0,24.5,67.0,11.0,0.01
7,12,24.0,26.0,25.0,67.0,12.0,0.02
7,13,24.0,25.0,25.0,67.0,13.0,0.0
7,14,24.0,26.0,25.0,67.0,14.0,0.0
7,15,24.0,26.0,25.0,66.0,12.0,0.0
7,16,24.0,25.0,25.0,66.0,12.0,0.0
7,17,24.0,25.0,24.5,67.5,10.0,0.0
7,18,23.0,25.0,24.0,71.5,10.0,0.0
7,19,22.0,24.0,23.5,73.5,9.0,0.0
7,20,22.0,23.0,22.5,78.0,7.0,0.0
7,21,22.0,23.0,22.0,78.5,6.5,0.0
7,22,21.0,23.0,22.0,78.5,6.5,0.01
7,23,21.0,23.0,22.0,78.0,6.5,0.02
8,0,21.0,23.0,22.5,76.5,7.5,0.02
8,1,21.0,23.0,22.0,78.0,6.5,0.01
8,2,21.0,22.0,22.0,78.0,6.5,0.01
8,3,21.0,22.0,21.6,78.0,7.0,0.01
8,4,21.0,22.0,21.5,78.5,6.0,0.01
8,5,21.0,22.0,21.5,77.5,6.5,0.02
8,6,21.0,22.0,21.5,78.0,7.5,0.02
8,7,21.0,22.0,22.0,75.5,6.5,0.0
8,8,22.0,24.0,23.0,73.5,7.5,0.0
8,9,23.0,25.0,24.0,71.5,8.5,0.03
8,10,24.0,25.0,24.5,69.5,10.0,0.01
