m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,16.5,18.4,20.5,0.0,7.2,0.0
1,1,2,17.0,18.9,21.5,0.4,6.7,0.6
1,1,3,17.0,18.9,21.5,0.6,7.0,0.4
1,1,4,16.5,18.9,21.5,0.0,8.6,0.2
1,1,5,17.5,19.2,21.5,0.6,10.4,0.8
1,1,6,17.0,18.9,21.0,1.3,10.4,0.8
1,1,7,17.5,18.8,21.5,0.9,10.1,0.8
1,1,8,17.0,18.4,20.5,0.3,10.3,0.4
1,1,9,16.0,18.9,21.5,0.0,9.9,0.2
1,1,10,16.5,19.1,21.0,0.3,9.1,0.6
1,2,11,17.0,19.2,21.5,0.1,9.7,0.4
1,2,12,17.0,18.6,21.0,0.0,9.4,0.2
1,2,13,16.5,18.7,21.5,0.0,9.6,0.2
1,2,14,17.0,19.0,22.0,0.0,9.0,0.0
1,2,15,16.5,18.7,21.5,0.0,8.6,0.2
1,2,16,16.5,18.7,20.5,0.1,15.5,0.4
1,2,17,15.8,17.6,20.0,0.4,12.7,0.4
1,2,18,15.0,17.9,20.5,0.5,11.2,0.6
1,2,19,15.5,18.3,21.0,0.0,11.1,0.2
1,2,20,16.0,18.0,20.0,0.0,16.9,0.2
1,3,21,15.5,18.0,20.5,0.8,12.5,0.6
1,3,22,15.5,18.1,20.5,0.4,12.6,0.6
1,3,23,16.5,17.9,20.5,1.0,12.9,0.6
1,3,24,16.0,17.7,20.5,0.6,9.8,0.4
1,3,25,15.5,17.7,20.5,0.0,12.1,0.2
1,3,26,15.2,17.2,20.0,0.0,14.3,0.2
1,3,27,15.4,17.3,21.0,0.0,12.6,0.2
1,3,28,15.0,19.1,22.5,0.1,7.0,0.5
1,3,29,16.5,19.2,22.5,0.0,7.7,0.25
1,3,30,18.0,19.8,22.5,0.0,8.7,0.0
1,3,31,16.5,19.2,22.0,0.0,11.3,0.0
2,1,1,17.0,20.1,23.5,0.0,12.1,0.25
2,1,2,17.5,19.8,22.0,0.0,11.8,0.25
2,1,3,16.5,19.3,22.0,0.0,9.3,0.25
2,1,4,16.5,18.7,21.5,0.8,9.8,0.5
2,1,5,15.4,17.7,20.5,0.0,10.1,0.25
2,1,6,15.0,18.2,21.0,0.9,9.6,0.5
2,1,7,15.5,18.8,22.5,0.1,9.3,0.5
2,1,8,16.5,18.7,21.5,0.0,9.4,0.25
2,1,9,16.0,19.0,22.5,0.1,10.2,0.5
2,1,10,17.0,19.4,22.0,0.2,7.9,0.75
2,2,11,16.5,19.4,22.5,0.0,6.7,0.25
2,2,12,17.0,19.0,22.5,0.0,9.3,0.25
2,2,13,16.4,19.6,24.0,0.0,8.3,0.0
2,2,14,16.7,19.3,22.5,0.0,10.7,0.25
2,2,15,16.5,19.1,21.5,0.5,13.3,0.5
2,2,16,16.0,18.8,21.5,0.0,11.2,0.25
2,2,17,16.0,19.2,21.5,0.0,8.5,0.25
2,2,18,16.5,18.9,21.5,0.0,10.8,0.25
2,2,19,15.5,17.8,21.5,0.3,12.6,0.5
2,2,20,15.5,17.5,20.5,1.6,13.0,0.75
2,3,21,15.5,18.0,21.0,0.1,8.9,0.5
2,3,22,14.7,17.8,20.5,0.0,10.1,0.0
2,3,23,15.5,18.2,21.5,0.3,10.9,0.75
2,3,24,16.0,18.7,22.0,0.1,11.9,0.5
2,3,25,16.5,18.9,21.5,0.3,16.0,0.5
2,3,26,15.7,17.9,20.5,0.7,14.4,0.5
2,3,27,16.0,18.2,20.5,0.4,18.0,0.75
2,3,28,16.0,18.1,21.0,0.1,13.9,0.5
2,3,29,15.3,18.2,21.5,1.6,23.2,1.0
3,1,1,16.0,18.0,20.5,0.0,13.2,0.25
3,1,2,16.0,18.3,21.0,0.0,10.6,0.25
3,1,3,15.5,18.5,21.5,0.0,10.5,0.25
3,1,4,15.7,18.2,21.5,0.1,12.8,0.5
3,1,5,16.0,18.4,21.5,0.0,10.3,0.25
3,1,6,15.5,18.0,21.0,0.0,13.5,0.25
3,1,7,14.6,18.0,21.0,0.3,12.2,0.75
3,1,8,14.9,17.6,21.0,0.2,10.1,0.5
3,1,9,15.5,18.2,21.5,0.1,14.9,0.5
3,1,10,15.5,18.7,22.0,0.0,12.7,0.25
3,2,11,16.0,19.0,22.5,0.0,11.4,0.0
3,2,12,15.5,18.4,21.0,0.0,10.2,0.0
3,2,13,16.4,18.7,22.0,0.1,9.1,0.5
3,2,14,15.5,18.4,21.0,0.0,9.4,0.25
3,2,15,14.4,18.0,21.7,0.0,11.3,0.25
3,2,16,15.0,18.2,22.4,0.0,15.6,0.25
3,2,17,15.9,18.5,21.5,0.1,13.6,0.5
3,2,18,15.6,18.2,21.0,0.0,12.4,0.25
3,2,19,16.0,18.5,22.0,0.0,12.8,0.25
3,2,20,15.5,18.0,21.5,0.0,12.1,0.25
3,3,21,14.9,17.8,20.5,0.4,10.3,0.5
3,3,22,14.5,17.1,20.0,0.0,10.1,0.25
3,3,23,15.0,17.5,21.5,0.8,10.0,0.5
3,3,24,15.0,18.7,23.0,0.6,10.6,0.5
3,3,25,15.1,19.7,22.6,0.4,9.5,0.5
3,3,26,14.8,17.7,20.5,0.4,16.1,0.5
3,3,27,14.6,17.5,20.5,0.8,16.5,0.5
3,3,28,15.0,18.1,21.0,1.2,17.0,0.75
3,3,29,15.5,17.8,20.8,0.5,10.1,0.5
3,3,30,16.0,18.2,21.5,0.0,11.3,0.25
3,3,31,17.0,18.8,21.9,0.0,11.1,0.25
4,1,1,16.0,18.1,21.1,0.2,7.3,0.5
4,1,2,16.0,18.3,21.5,0.0,7.8,0.25
4,1,3,16.5,18.3,20.5,0.0,10.1,0.25
4,1,4,16.0,18.4,21.3,0.0,10.9,0.25
4,1,5,15.5,18.4,21.9,0.1,12.1,0.5
4,1,6,16.0,18.3,21.6,0.1,8.8,0.5
4,1,7,16.2,18.8,22.0,0.0,10.2,0.25
4,1,8,16.5,18.8,21.5,0.9,9.3,0.75
4,1,9,17.0,19.4,22.0,0.0,11.0,0.25
4,1,10,17.5,19.7,23.0,0.0,9.2,0.0
4,2,11,18.0,22.2,25.0,0.0,8.5,0.0
4,2,12,19.5,22.4,26.0,0.0,10.1,0.0
4,2,13,18.0,19.9,24.5,0.0,9.1,0.0
4,2,14,17.5,19.9,23.0,0.0,9.1,0.25
4,2,15,17.0,19.6,22.0,0.0,8.3,0.25
4,2,16,17.5,20.3,23.5,0.0,8.8,0.25
4,2,17,18.0,21.3,24.0,0.1,9.5,0.5
4,2,18,18.0,20.2,23.5,0.0,10.2,0.25
4,2,19,17.0,19.4,22.0,0.0,11.2,0.0
4,2,20,16.5,19.4,22.5,0.0,8.4,0.0
4,3,21,17.0,19.3,22.5,0.4,10.9,0.5
4,3,22,17.5,19.5,22.0,1.7,9.0,0.75
4,3,23,17.0,18.9,22.0,0.5,8.1,0.5
4,3,24,17.0,19.4,22.5,0.0,9.2,0.25
4,3,25,17.0,19.1,22.0,0.0,11.0,0.25
4,3,26,16.5,19.2,22.0,0.1,10.0,0.5
4,3,27,17.0,19.2,22.5,0.4,9.5,0.5
4,3,28,17.5,19.5,22.5,0.1,10.3,0.5
4,3,29,16.5,19.2,22.5,0.0,9.8,0.25
4,3,30,16.5,19.5,23.5,0.0,10.1,0.25
5,1,1,17.0,19.8,23.0,0.0,11.6,0.25
5,1,2,17.5,20.1,23.0,0.0,9.6,0.0
5,1,3,17.0,19.2,22.5,0.0,10.5,0.0
5,1,4,17.5,19.8,22.5,0.0,11.8,0.0
5,1,5,16.5,19.4,22.5,0.0,12.2,0.0
5,1,6,16.5,19.8,23.0,0.0,10.0,0.0
5,1,7,18.0,20.1,22.5,0.0,9.1,0.0
5,1,8,18.0,20.8,24.0,0.0,8.1,0.0
5,1,9,18.0,21.2,24.5,0.0,8.8,0.25
5,1,10,18.5,21.3,24.5,0.0,9.6,0.0
5,2,11,18.0,20.7,24.0,0.0,8.7,0.0
5,2,12,17.5,20.4,23.5,0.0,9.2,0.0
5,2,13,18.0,20.3,22.5,0.1,10.5,0.5
5,2,14,18.0,20.4,23.5,0.0,10.6,0.25
5,2,15,17.5,20.1,23.0,0.0,11.3,0.25
5,2,16,18.0,20.2,23.5,0.1,11.3,0.5
5,2,17,17.8,20.2,22.5,0.0,9.2,0.25
5,2,18,17.8,20.4,23.5,0.4,9.1,0.5
5,2,19,17.5,20.4,23.5,0.0,9.1,0.25
5,2,20,18.0,20.9,24.0,0.0,10.8,0.25
5,3,21,18.2,20.5,23.5,0.0,10.9,0.25
5,3,22,17.5,20.7,23.5,0.0,10.8,0.25
5,3,23,18.5,20.7,23.5,0.0,11.0,0.25
5,3,24,17.8,20.5,23.0,0.0,9.8,0.25
5,3,25,18.0,20.2,23.0,0.0,13.1,0.25
5,3,26,17.5,20.3,23.5,0.0,9.8,0.25
5,3,27,18.0,20.6,23.5,0.0,10.0,0.25
5,3,28,17.7,20.7,23.5,0.0,10.5,0.0
5,3,29,17.9,20.4,22.5,0.0,11.1,0.0
5,3,30,18.0,20.5,23.0,0.7,13.6,1.0
5,3,31,18.5,20.7,23.5,0.0,12.3,0.25
6,1,1,18.5,21.0,23.5,0.0,9.4,0.25
6,1,2,18.0,20.8,23.5,0.1,8.6,0.5
6,1,3,18.5,21.2,24.0,0.0,10.3,0.25
6,1,4,19.0,21.2,24.0,0.0,9.4,0.25
6,1,5,18.8,20.8,23.0,0.0,10.3,0.25
6,1,6,18.5,21.2,23.5,0.1,11.9,0.5
6,1,7,18.5,21.4,24.5,0.2,10.9,0.5
6,1,8,19.0,22.0,24.5,0.0,7.6,0.25
6,1,9,19.5,22.0,25.0,0.0,8.2,0.25
6,1,10,19.5,21.5,26.5,0.0,9.0,0.0
6,2,11,19.5,21.7,24.5,0.0,8.3,0.25
6,2,12,19.0,21.9,25.5,0.0,9.7,0.25
6,2,13,19.5,21.3,24.0,0.0,9.2,0.25
6,2,14,19.0,21.2,24.5,0.0,10.2,0.0
6,2,15,19.0,21.7,24.5,0.0,10.2,0.0
6,2,16,19.0,21.8,24.5,0.0,9.9,0.25
6,2,17,19.5,21.8,24.5,0.0,11.5,0.0
6,2,18,19.4,22.3,25.0,0.0,11.8,0.25
6,2,19,20.0,22.2,25.0,0.0,9.7,0.25
6,2,20,19.0,21.7,24.6,0.0,10.3,0.25
6,3,21,19.0,21.2,24.0,0.0,9.4,0.25
6,3,22,19.0,21.3,24.5,0.0,10.2,0.0
6,3,23,18.5,21.3,24.0,0.0,8.6,0.0
6,3,24,18.6,21.6,25.5,0.0,11.4,0.25
6,3,25,18.5,21.3,25.0,0.2,10.3,0.5
6,3,26,19.0,21.2,23.5,0.0,9.9,0.25
6,3,27,19.0,21.4,24.5,0.0,9.1,0.0
6,3,28,19.0,21.7,24.5,0.0,9.9,0.0
6,3,29,19.0,21.8,24.5,0.0,11.2,0.0
6,3,30,19.5,21.8,24.0,0.0,8.9,0.0
7,1,1,19.0,21.7,24.5,0.0,10.2,0.25
7,1,2,19.7,22.1,25.0,0.0,9.8,0.25
7,1,3,20.0,22.3,25.5,0.0,10.1,0.0
7,1,4,20.0,22.1,25.5,0.0,9.5,0.0
7,1,5,19.5,22.0,25.0,0.0,10.1,0.0
7,1,6,19.3,22.2,26.0,0.0,10.1,0.0
7,1,7,20.5,22.2,25.0,0.0,9.4,0.0
7,1,8,19.5,22.3,25.5,0.0,10.6,0.0
7,1,9,19.5,22.4,25.5,0.0,10.9,0.0
7,1,10,19.7,22.7,25.5,0.0,8.8,0.0
7,2,11,21.0,23.6,26.5,0.0,7.6,0.0
7,2,12,21.0,24.1,27.0,0.0,7.9,0.0
7,2,13,21.0,23.7,27.0,0.0,8.5,0.0
7,2,14,20.0,22.7,25.4,0.0,8.9,0.0
7,2,15,20.0,23.2,26.5,0.0,8.9,0.0
7,2,16,20.5,22.6,25.5,0.0,9.2,0.25
7,2,17,20.0,22.5,25.0,0.0,8.1,0.25
7,2,18,20.5,22.9,26.0,0.0,7.0,0.0
7,2,19,21.5,24.8,28.5,0.0,7.0,0.0
7,2,20,22.0,24.7,28.5,0.0,8.6,0.0
7,3,21,21.5,23.3,26.0,0.0,9.5,0.0
7,3,22,21.0,23.3,26.5,0.0,11.5,0.0
7,3,23,20.5,23.3,26.0,0.0,9.1,0.0
7,3,24,21.0,23.3,26.0,0.0,8.4,0.25
