m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,6.7,9.8,13.6,7.0,0.0,,0.0
2,8.1,11.5,15.2,5.9,0.0,,0.0
3,8.5,12.0,16.1,7.4,0.0,,0.0
4,10.6,14.2,17.7,6.6,0.0,,0.0
5,12.7,16.1,19.8,6.5,0.0,,0.0
6,14.1,17.5,21.0,6.1,0.0,,0.0
7,15.6,19.2,23.1,6.7,0.0,,0.0
8,15.7,19.2,23.3,6.5,0.0,,0.0
9,15.0,18.9,23.1,5.8,0.0,,0.0
10,13.3,16.5,19.7,6.3,0.0,,0.0
11,10.3,13.0,16.0,6.6,0.0,,0.0
12,8.6,11.1,14.2,7.2,0.0,,0.0
