m,m3,coco,coco_pct
12,1,27.0,0.0
10,1,25.0,0.0
1,3,1.0,0.214
8,3,25.0,0.024
10,1,27.0,0.0
8,3,2.0,0.361
3,1,2.0,0.224
12,3,26.0,0.0
8,1,25.0,0.02
11,3,9.0,0.014
9,2,8.0,0.016
7,2,4.0,0.002
3,2,12.0,0.0
6,3,18.0,0.009
5,2,9.0,0.022
6,2,14.0,0.0
12,3,17.0,0.0
7,2,25.0,0.012
10,3,26.0,0.001
9,1,12.0,0.0
1,3,12.0,0.0
9,3,27.0,0.0
5,2,26.0,0.001
8,3,14.0,0.0
8,1,4.0,0.001
10,2,12.0,0.0
4,2,9.0,0.028
6,2,12.0,0.0
11,2,4.0,0.025
9,3,1.0,0.267
5,3,14.0,0.0
4,2,18.0,0.001
11,2,18.0,0.0
8,1,1.0,0.385
4,2,17.0,0.004
8,3,27.0,0.002
1,2,4.0,0.014
11,3,14.0,0.0
5,3,2.0,0.423
1,2,1.0,0.402
9,2,5.0,0.021
10,2,1.0,0.232
2,3,18.0,0.002
4,2,5.0,0.012
2,2,26.0,0.0
1,3,25.0,0.0
1,2,17.0,0.001
11,1,4.0,0.035
4,1,25.0,0.002
10,1,1.0,0.225
6,1,14.0,0.0
8,2,17.0,0.009
1,1,17.0,0.0
6,2,9.0,0.017
8,1,8.0,0.018
12,3,9.0,0.006
6,3,4.0,0.001
6,1,18.0,0.01
5,2,14.0,0.0
12,1,26.0,0.0
7,1,2.0,0.342
7,1,1.0,0.374
3,3,14.0,0.0
4,3,8.0,0.047
3,2,7.0,0.042
12,3,27.0,0.0
1,3,7.0,0.055
8,2,9.0,0.007
5,2,1.0,0.141
12,1,25.0,0.0
5,2,2.0,0.257
10,2,7.0,0.052
11,2,7.0,0.076
12,2,4.0,0.038
8,2,3.0,0.16
10,2,3.0,0.314
12,1,17.0,0.001
5,1,15.0,0.0
12,1,14.0,0.003
10,1,15.0,0.0
12,1,12.0,0.002
12,2,7.0,0.045
3,3,8.0,0.019
2,1,15.0,0.0
5,3,9.0,0.031
1,2,7.0,0.035
4,2,26.0,0.0
5,1,2.0,0.285
8,3,7.0,0.035
9,3,7.0,0.047
1,1,8.0,0.045
12,1,7.0,0.093
1,2,12.0,0.0
8,1,27.0,0.0
8,2,14.0,0.0
12,2,12.0,0.005
12,2,26.0,0.0
1,3,14.0,0.0
7,2,14.0,0.0
4,1,1.0,0.358
10,3,3.0,0.239
8,3,1.0,0.355
10,3,4.0,0.035
2,3,7.0,0.034
11,3,3.0,0.3
6,3,7.0,0.017
6,3,15.0,0.0
11,2,14.0,0.0
8,1,3.0,0.178
3,3,27.0,0.002
7,3,8.0,0.01
11,1,27.0,0.0
9,2,17.0,0.006
6,1,9.0,0.019
12,3,15.0,0.001
4,1,26.0,0.0
5,2,17.0,0.01
6,2,2.0,0.289
7,1,25.0,0.024
6,1,26.0,0.0
1,3,17.0,0.0
6,3,27.0,0.001
1,2,18.0,0.0
12,3,18.0,0.001
1,3,9.0,0.008
2,2,15.0,0.0
2,3,27.0,0.0
6,2,27.0,0.002
9,2,25.0,0.003
7,2,15.0,0.0
12,2,3.0,0.252
7,2,27.0,0.008
7,1,27.0,0.003
10,1,12.0,0.0
1,1,4.0,0.017
12,1,4.0,0.036
11,1,26.0,0.0
3,1,18.0,0.002
11,1,7.0,0.073
2,1,12.0,0.0
6,1,4.0,0.002
1,3,8.0,0.028
7,3,3.0,0.155
8,2,8.0,0.008
6,3,9.0,0.02
7,2,5.0,0.01
6,2,4.0,0.001
9,1,17.0,0.012
10,2,14.0,0.0
2,2,8.0,0.013
5,3,12.0,0.0
4,2,4.0,0.02
7,1,12.0,0.0
4,1,7.0,0.036
1,1,26.0,0.0
7,1,26.0,0.001
12,1,18.0,0.001
12,2,15.0,0.0
6,1,7.0,0.058
9,2,4.0,0.002
7,3,17.0,0.012
4,3,18.0,0.003
12,2,17.0,0.0
2,2,5.0,0.295
10,3,2.0,0.147
11,1,1.0,0.196
12,2,5.0,0.244
11,2,26.0,0.0
2,3,14.0,0.0
4,1,4.0,0.013
1,1,2.0,0.132
3,1,3.0,0.229
2,1,18.0,0.0
11,1,25.0,0.002
9,1,9.0,0.02
5,3,15.0,0.0
3,3,1.0,0.467
2,2,2.0,0.135
11,3,27.0,0.0
5,1,3.0,0.335
1,1,9.0,0.028
8,1,15.0,0.0
4,3,9.0,0.012
11,3,1.0,0.249
10,3,8.0,0.031
11,3,7.0,0.086
3,3,7.0,0.049
12,3,8.0,0.022
7,2,17.0,0.008
2,3,25.0,0.0
8,2,12.0,0.0
6,1,17.0,0.019
4,1,5.0,0.041
8,1,2.0,0.339
2,3,26.0,0.0
10,2,2.0,0.215
8,1,14.0,0.0
2,3,9.0,0.042
12,2,2.0,0.149
4,1,12.0,0.0
10,1,18.0,0.002
7,3,5.0,0.005
9,1,5.0,0.012
10,1,26.0,0.0
7,3,25.0,0.019
3,2,9.0,0.001
2,2,12.0,0.0
10,2,9.0,0.023
5,3,4.0,0.01
2,2,9.0,0.001
3,2,3.0,0.265
12,2,8.0,0.03
2,3,1.0,0.365
11,1,3.0,0.244
3,3,2.0,0.161
9,1,2.0,0.288
8,2,18.0,0.007
8,3,3.0,0.169
10,1,2.0,0.268
2,1,4.0,0.026
3,1,1.0,0.264
8,2,7.0,0.011
11,3,17.0,0.001
5,1,4.0,0.002
3,2,15.0,0.0
12,1,9.0,0.029
1,1,27.0,0.0
12,3,4.0,0.016
5,3,18.0,0.005
10,3,1.0,0.236
11,3,4.0,0.03
6,2,17.0,0.011
9,2,18.0,0.004
11,1,14.0,0.0
6,1,12.0,0.0
9,3,14.0,0.0
6,1,27.0,0.003
3,1,7.0,0.073
1,1,12.0,0.0
6,1,15.0,0.0
4,1,8.0,0.023
8,2,25.0,0.008
10,2,17.0,0.0
4,3,12.0,0.0
10,2,26.0,0.0
7,3,12.0,0.0
4,1,3.0,0.315
12,1,2.0,0.111
6,3,25.0,0.003
9,3,18.0,0.005
3,2,27.0,0.0
9,1,14.0,0.0
12,2,25.0,0.0
6,3,12.0,0.0
2,1,8.0,0.032
2,1,1.0,0.288
1,1,5.0,0.202
9,3,2.0,0.295
5,1,25.0,0.009
5,1,9.0,0.028
11,2,17.0,0.001
11,1,18.0,0.003
12,3,5.0,0.335
7,3,26.0,0.001
4,2,7.0,0.072
2,3,2.0,0.136
10,3,27.0,0.003
4,1,9.0,0.014
8,2,4.0,0.0
3,1,15.0,0.005
1,3,5.0,0.308
10,2,8.0,0.028
8,2,1.0,0.456
1,3,4.0,0.015
3,1,27.0,0.0
1,1,7.0,0.06
3,2,2.0,0.239
5,1,5.0,0.022
10,3,9.0,0.044
5,2,3.0,0.313
7,3,2.0,0.349
8,1,17.0,0.013
6,2,7.0,0.03
9,2,1.0,0.375
3,1,25.0,0.002
11,2,9.0,0.013
6,1,2.0,0.362
6,3,3.0,0.204
1,3,18.0,0.0
5,1,27.0,0.002
10,1,4.0,0.008
2,1,27.0,0.0
9,2,26.0,0.0
3,2,14.0,0.0
3,3,25.0,0.001
12,3,7.0,0.046
10,3,18.0,0.004
4,2,27.0,0.001
9,1,15.0,0.0
2,1,26.0,0.0
5,2,18.0,0.006
8,2,2.0,0.322
1,2,8.0,0.026
5,2,15.0,0.0
2,2,1.0,0.346
12,2,1.0,0.224
1,1,18.0,0.0
3,1,4.0,0.011
7,3,4.0,0.001
8,3,17.0,0.011
7,2,7.0,0.027
6,1,25.0,0.026
2,1,3.0,0.207
8,3,5.0,0.004
7,2,9.0,0.008
5,1,8.0,0.044
3,2,17.0,0.002
3,2,18.0,0.0
12,1,1.0,0.188
1,1,3.0,0.314
6,3,14.0,0.0
1,3,3.0,0.237
8,3,26.0,0.001
4,3,26.0,0.001
3,3,4.0,0.012
5,3,26.0,0.0
4,2,8.0,0.031
5,3,5.0,0.021
6,1,3.0,0.227
10,2,18.0,0.001
8,2,15.0,0.0
8,3,18.0,0.01
2,3,5.0,0.138
8,1,7.0,0.021
3,2,25.0,0.001
9,2,2.0,0.278
11,2,5.0,0.237
5,3,3.0,0.272
9,2,9.0,0.014
7,3,15.0,0.0
9,1,8.0,0.024
2,1,2.0,0.112
10,1,3.0,0.298
4,3,2.0,0.235
11,3,25.0,0.0
4,3,3.0,0.319
1,2,3.0,0.25
3,2,8.0,0.022
1,1,15.0,0.0
6,2,26.0,0.0
5,1,1.0,0.175
11,2,3.0,0.316
3,2,26.0,0.0
1,2,26.0,0.0
9,1,27.0,0.001
9,1,18.0,0.005
6,2,8.0,0.013
12,1,8.0,0.072
11,2,8.0,0.049
11,1,17.0,0.009
11,3,12.0,0.0
4,3,25.0,0.001
11,1,15.0,0.0
11,2,25.0,0.0
7,3,14.0,0.0
3,3,15.0,0.0
2,3,3.0,0.246
3,3,26.0,0.0
3,3,3.0,0.219
10,2,25.0,0.002
11,2,27.0,0.0
6,2,15.0,0.0
5,3,17.0,0.014
12,1,15.0,0.002
2,3,17.0,0.009
10,3,15.0,0.0
4,3,7.0,0.106
2,2,27.0,0.0
4,2,15.0,0.0
7,1,5.0,0.003
6,1,1.0,0.223
3,2,1.0,0.303
9,3,3.0,0.255
7,1,15.0,0.0
1,1,1.0,0.203
3,1,12.0,0.004
9,3,5.0,0.049
5,2,8.0,0.058
12,3,3.0,0.253
4,2,3.0,0.222
9,1,1.0,0.413
6,1,5.0,0.018
9,2,15.0,0.0
7,1,17.0,0.02
10,1,17.0,0.006
8,1,9.0,0.016
10,2,4.0,0.011
5,2,12.0,0.0
1,1,25.0,0.0
2,1,17.0,0.001
7,1,3.0,0.175
3,1,8.0,0.043
1,1,14.0,0.0
3,1,17.0,0.008
11,1,5.0,0.191
7,2,1.0,0.373
5,3,7.0,0.054
12,1,3.0,0.275
7,2,18.0,0.012
7,1,4.0,0.003
4,3,14.0,0.0
1,2,27.0,0.0
11,1,12.0,0.0
5,1,18.0,0.003
7,2,2.0,0.369
7,2,26.0,0.001
4,1,15.0,0.0
11,2,15.0,0.0
8,3,4.0,0.001
11,3,5.0,0.164
3,2,4.0,0.01
2,3,4.0,0.004
6,2,1.0,0.336
10,3,17.0,0.009
1,2,9.0,0.011
6,1,8.0,0.033
9,2,14.0,0.0
8,3,15.0,0.0
2,2,4.0,0.022
8,3,8.0,0.017
8,1,12.0,0.0
5,2,4.0,0.016
1,2,25.0,0.0
2,3,8.0,0.026
6,2,18.0,0.004
7,1,14.0,0.0
4,1,18.0,0.001
11,3,18.0,0.0
2,1,7.0,0.079
12,3,14.0,0.004
12,1,5.0,0.188
10,3,12.0,0.0
10,1,9.0,0.027
3,3,17.0,0.004
9,3,4.0,0.008
5,2,5.0,0.015
3,3,9.0,0.016
2,2,3.0,0.163
12,2,18.0,0.0
2,2,14.0,0.0
6,2,3.0,0.269
4,3,5.0,0.03
1,3,26.0,0.0
11,3,15.0,0.0
1,2,5.0,0.142
7,2,3.0,0.163
8,2,5.0,0.01
3,1,14.0,0.009
10,3,7.0,0.057
7,3,1.0,0.4
3,1,9.0,0.019
1,3,15.0,0.0
2,1,25.0,0.001
12,2,14.0,0.002
12,3,1.0,0.21
11,1,2.0,0.14
4,3,4.0,0.017
9,2,12.0,0.0
1,2,2.0,0.12
8,1,18.0,0.005
9,1,3.0,0.173
8,1,26.0,0.001
3,3,5.0,0.049
9,1,7.0,0.027
4,1,2.0,0.192
6,2,25.0,0.01
6,3,1.0,0.452
6,2,5.0,0.018
2,2,7.0,0.024
6,3,8.0,0.014
11,3,2.0,0.12
5,1,26.0,0.001
11,3,8.0,0.036
10,3,25.0,0.002
7,3,27.0,0.001
5,3,8.0,0.032
5,1,7.0,0.091
9,2,3.0,0.256
5,3,27.0,0.003
7,3,9.0,0.011
7,2,8.0,0.008
10,3,5.0,0.192
2,1,9.0,0.016
9,3,25.0,0.008
3,2,5.0,0.116
3,1,26.0,0.0
4,3,27.0,0.002
7,1,18.0,0.013
7,1,7.0,0.016
4,2,14.0,0.0
9,3,26.0,0.0
5,3,1.0,0.125
7,2,12.0,0.0
2,2,18.0,0.0
12,2,9.0,0.012
4,1,27.0,0.001
3,3,18.0,0.001
2,2,17.0,0.0
6,3,2.0,0.265
5,2,27.0,0.002
4,2,25.0,0.001
1,3,27.0,0.0
7,3,18.0,0.012
12,3,2.0,0.108
9,3,17.0,0.014
4,2,12.0,0.0
9,3,8.0,0.024
6,3,26.0,0.0
2,1,5.0,0.239
9,3,9.0,0.027
4,1,17.0,0.005
9,2,7.0,0.027
5,2,25.0,0.014
11,2,1.0,0.166
2,3,12.0,0.0
8,2,27.0,0.002
12,2,27.0,0.0
1,2,15.0,0.0
11,1,8.0,0.064
1,2,14.0,0.0
10,2,15.0,0.0
4,3,15.0,0.0
5,2,7.0,0.145
10,1,5.0,0.049
8,2,26.0,0.0
8,1,5.0,0.004
9,1,25.0,0.025
9,1,26.0,0.001
2,3,15.0,0.0
9,1,4.0,0.0
2,1,14.0,0.0
2,2,25.0,0.0
3,1,5.0,0.108
