m,coco,coco_pct
12,2.0,0.122
6,14.0,0.0
10,26.0,0.0
11,18.0,0.001
6,17.0,0.014
4,12.0,0.0
10,15.0,0.0
7,15.0,0.0
2,7.0,0.033
9,8.0,0.021
8,15.0,0.0
11,15.0,0.0
12,9.0,0.015
9,25.0,0.012
8,2.0,0.341
9,12.0,0.0
11,27.0,0.0
7,4.0,0.002
10,4.0,0.018
10,25.0,0.002
11,7.0,0.078
11,17.0,0.004
12,5.0,0.258
6,25.0,0.013
2,27.0,0.0
1,15.0,0.0
11,25.0,0.001
8,18.0,0.008
3,14.0,0.0
3,1.0,0.366
2,14.0,0.0
8,26.0,0.0
3,27.0,0.001
4,8.0,0.034
6,4.0,0.001
1,18.0,0.0
2,17.0,0.003
5,7.0,0.095
6,18.0,0.008
7,26.0,0.001
3,3.0,0.242
12,14.0,0.003
8,9.0,0.011
1,12.0,0.0
12,18.0,0.0
2,12.0,0.0
3,7.0,0.047
7,8.0,0.009
5,4.0,0.009
11,5.0,0.198
9,7.0,0.034
12,26.0,0.0
11,3.0,0.287
7,3.0,0.164
10,12.0,0.0
2,18.0,0.0
6,9.0,0.019
10,14.0,0.0
4,27.0,0.001
10,3.0,0.283
7,2.0,0.353
2,26.0,0.0
1,2.0,0.129
4,4.0,0.017
5,8.0,0.044
1,25.0,0.0
10,2.0,0.208
4,9.0,0.018
11,14.0,0.0
9,4.0,0.004
10,5.0,0.123
7,27.0,0.004
9,27.0,0.0
6,7.0,0.035
11,9.0,0.024
9,3.0,0.228
8,5.0,0.006
10,9.0,0.032
9,17.0,0.011
10,1.0,0.231
3,8.0,0.026
5,17.0,0.01
4,5.0,0.028
4,3.0,0.285
8,7.0,0.023
4,2.0,0.234
8,14.0,0.0
2,3.0,0.239
4,15.0,0.0
3,5.0,0.084
11,4.0,0.03
3,18.0,0.001
7,18.0,0.012
1,27.0,0.0
2,15.0,0.0
7,5.0,0.006
9,5.0,0.027
9,9.0,0.02
9,1.0,0.352
12,27.0,0.0
7,12.0,0.0
6,1.0,0.337
3,17.0,0.005
1,7.0,0.049
5,25.0,0.011
8,8.0,0.015
5,9.0,0.027
5,12.0,0.0
8,25.0,0.017
12,25.0,0.0
5,18.0,0.005
5,14.0,0.0
2,5.0,0.214
10,18.0,0.002
1,4.0,0.014
4,26.0,0.0
8,12.0,0.0
9,2.0,0.287
1,8.0,0.035
6,8.0,0.02
1,5.0,0.208
6,5.0,0.012
7,17.0,0.013
4,18.0,0.001
12,12.0,0.003
1,1.0,0.272
1,26.0,0.0
10,8.0,0.035
7,1.0,0.383
6,26.0,0.0
5,27.0,0.003
5,1.0,0.146
9,26.0,0.0
3,2.0,0.204
8,3.0,0.169
12,4.0,0.03
6,12.0,0.0
2,8.0,0.035
8,4.0,0.001
8,1.0,0.397
2,1.0,0.325
3,15.0,0.0
5,5.0,0.019
7,7.0,0.022
9,15.0,0.0
9,18.0,0.005
4,7.0,0.071
12,15.0,0.001
5,3.0,0.306
10,27.0,0.001
4,1.0,0.304
3,9.0,0.013
4,14.0,0.0
2,2.0,0.118
8,17.0,0.011
6,2.0,0.305
2,25.0,0.0
5,2.0,0.325
6,27.0,0.002
3,12.0,0.0
6,15.0,0.0
7,14.0,0.0
6,3.0,0.233
2,4.0,0.013
3,26.0,0.0
1,9.0,0.017
12,8.0,0.04
12,3.0,0.26
3,4.0,0.011
3,25.0,0.001
2,9.0,0.02
11,12.0,0.0
7,25.0,0.019
8,27.0,0.001
5,15.0,0.0
12,1.0,0.207
10,17.0,0.005
9,14.0,0.0
11,26.0,0.0
5,26.0,0.0
1,14.0,0.0
1,17.0,0.001
12,7.0,0.061
11,8.0,0.049
11,1.0,0.203
7,9.0,0.011
1,3.0,0.275
12,17.0,0.0
4,25.0,0.001
4,17.0,0.005
11,2.0,0.126
10,7.0,0.06
