m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,5.3,7.3,9.4,1.7,17.3,0.57
1,1,2,3.6,6.2,9.0,4.7,15.9,0.71
1,1,3,4.0,5.8,6.6,4.9,18.5,0.43
1,1,4,3.9,4.9,6.1,3.4,14.0,0.71
1,1,5,3.2,5.1,8.1,1.2,17.4,0.71
1,1,6,2.2,5.9,8.1,1.0,16.7,1.0
1,1,7,2.1,4.1,5.8,2.3,18.7,1.0
1,1,8,2.4,4.9,6.7,5.0,18.2,0.86
1,1,9,1.7,3.3,4.2,2.8,18.0,0.86
1,1,10,-0.4,3.0,5.8,0.7,11.5,0.29
1,2,11,-0.8,1.9,3.5,1.7,15.5,0.57
1,2,12,1.9,3.5,5.6,8.3,15.3,0.57
1,2,13,2.6,4.5,6.1,3.0,14.5,0.29
1,2,14,2.2,4.1,7.0,1.4,20.8,0.71
1,2,15,1.8,3.1,4.7,0.4,18.0,0.71
1,2,16,1.1,2.7,4.3,0.9,16.9,0.71
1,2,17,0.2,1.9,2.9,4.2,13.3,0.57
1,2,18,-1.5,1.8,3.3,0.1,10.9,0.29
1,2,19,-1.8,0.8,3.5,0.8,13.0,0.43
1,2,20,-3.4,0.2,2.9,0.4,10.7,0.29
1,3,21,-3.6,0.5,4.9,0.0,17.0,0.14
1,3,22,-0.5,2.4,4.9,1.5,12.5,0.71
1,3,23,1.3,3.0,4.3,1.9,15.4,0.43
1,3,24,1.6,4.0,4.8,3.1,15.7,0.43
1,3,25,-0.1,4.0,6.2,1.6,10.6,0.57
1,3,26,0.8,3.8,7.4,1.8,15.9,0.57
1,3,27,3.9,5.4,6.9,1.1,21.3,0.71
1,3,28,0.9,5.1,8.0,4.2,18.8,0.57
1,3,29,2.7,4.9,7.6,1.3,17.0,0.71
1,3,30,2.5,5.0,9.0,3.6,16.1,0.71
1,3,31,1.5,3.3,5.2,1.1,17.5,0.71
2,1,1,1.3,4.3,7.3,2.9,13.5,0.86
2,1,2,3.3,4.8,8.4,3.3,17.0,0.71
2,1,3,3.1,5.8,8.7,5.8,13.9,0.57
2,1,4,1.9,4.9,8.2,2.8,17.9,0.71
2,1,5,3.3,5.5,7.7,0.1,15.3,0.43
2,1,6,1.5,4.7,7.6,7.3,20.0,0.57
2,1,7,-0.5,2.8,7.2,4.5,17.6,0.57
2,1,8,-0.0,4.6,9.2,1.1,17.7,0.57
2,1,9,1.6,5.6,9.2,1.3,20.8,0.43
2,1,10,2.0,5.1,7.6,3.3,18.9,0.71
2,2,11,1.7,4.6,6.8,0.5,13.9,0.71
2,2,12,0.4,4.4,7.7,0.0,12.9,0.0
2,2,13,0.0,3.4,7.4,0.3,16.6,0.43
2,2,14,1.3,4.7,10.6,0.4,13.7,0.57
2,2,15,3.8,7.2,11.2,0.7,15.4,0.43
2,2,16,5.5,10.3,13.5,3.6,23.2,0.71
2,2,17,5.9,9.3,12.8,0.2,18.8,0.43
2,2,18,5.9,8.2,10.9,2.1,21.3,0.71
2,2,19,3.7,7.1,9.4,1.1,16.8,0.57
2,2,20,3.9,7.8,11.3,2.9,21.8,0.29
2,3,21,6.2,9.8,13.1,3.3,18.0,0.43
2,3,22,5.6,9.4,11.8,1.2,17.5,0.57
2,3,23,4.4,8.6,11.7,1.6,19.7,0.43
2,3,24,5.6,8.2,11.3,1.1,16.5,0.57
2,3,25,2.4,6.3,12.2,0.8,15.6,0.86
2,3,26,1.3,5.1,7.9,3.2,15.7,0.57
2,3,27,0.4,3.5,8.1,0.8,13.4,0.29
2,3,28,0.6,4.9,9.4,1.3,14.0,0.43
2,3,29,4.3,8.1,12.3,1.1,24.4,1.0
3,1,1,2.3,4.5,8.5,1.4,15.8,0.43
3,1,2,2.1,6.4,11.2,0.3,14.0,0.43
3,1,3,1.8,7.4,10.8,0.1,12.8,0.29
3,1,4,1.9,6.5,10.7,2.8,11.0,0.43
3,1,5,1.7,5.7,8.0,1.5,12.6,0.57
3,1,6,0.3,6.1,10.0,0.6,13.1,0.43
3,1,7,1.7,5.1,9.3,2.3,15.5,0.29
3,1,8,3.0,5.9,9.7,3.0,16.2,0.43
3,1,9,3.5,7.8,12.6,4.9,13.3,0.71
3,1,10,4.0,8.5,14.1,6.1,18.3,0.71
3,2,11,3.6,7.3,10.6,10.5,15.7,0.57
3,2,12,4.1,8.0,11.5,1.8,21.2,0.83
3,2,13,5.9,8.8,12.5,4.4,22.5,0.86
3,2,14,3.7,8.0,11.7,3.3,16.4,0.57
3,2,15,4.3,8.1,11.6,5.2,13.7,0.86
3,2,16,3.4,8.0,12.0,4.5,12.8,0.57
3,2,17,3.7,7.3,10.8,1.3,17.9,0.71
3,2,18,3.9,7.4,11.5,0.1,13.2,0.29
3,2,19,3.3,7.7,12.4,0.0,15.2,0.14
3,2,20,1.1,5.8,10.8,0.2,14.0,0.43
3,3,21,4.5,8.3,12.1,0.1,12.7,0.43
3,3,22,4.1,8.4,13.7,1.9,16.7,0.43
3,3,23,4.1,8.3,12.1,1.2,13.6,0.43
3,3,24,2.7,8.3,13.8,3.1,15.7,0.29
3,3,25,2.1,8.0,12.7,0.4,14.6,0.29
3,3,26,2.8,8.4,12.4,0.2,12.3,0.43
3,3,27,2.4,7.3,12.4,1.0,14.2,0.57
3,3,28,4.1,8.6,12.6,0.4,14.1,0.43
3,3,29,4.4,9.1,14.3,0.2,14.8,0.43
3,3,30,6.0,10.9,15.7,0.9,12.6,0.43
3,3,31,4.9,7.8,12.5,1.9,14.4,0.57
4,1,1,3.8,7.1,12.0,1.3,16.7,0.57
4,1,2,3.1,7.1,11.1,0.8,17.3,0.71
4,1,3,3.3,7.5,12.2,0.6,15.4,0.43
