m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,4.6,9.8,6.9,81.8,17.3,0.08
1,1,1,4.4,9.9,7.3,82.5,15.5,0.04
1,1,2,4.5,9.5,7.0,81.0,17.4,0.16
1,1,3,4.4,9.4,6.7,81.8,17.3,0.16
1,1,4,4.1,9.2,6.5,81.5,18.0,0.12
1,1,5,4.1,10.3,6.9,81.0,14.5,0.14
1,1,6,4.4,10.7,7.1,79.5,12.4,0.16
1,1,7,5.0,11.5,8.8,80.3,13.0,0.16
1,1,8,6.0,13.0,9.5,76.3,12.1,0.19
1,1,9,7.0,14.0,10.3,72.5,13.2,0.21
1,1,10,7.4,15.0,11.0,70.8,14.1,0.16
1,1,11,7.0,15.0,11.1,70.0,15.9,0.19
1,1,12,6.6,15.0,11.1,69.0,14.6,0.16
1,1,13,7.0,15.0,11.2,67.0,14.9,0.19
1,1,14,7.0,13.0,10.0,75.3,17.7,0.15
1,1,15,6.3,11.7,9.0,77.0,17.2,0.14
1,1,16,6.0,11.4,9.0,79.3,16.5,0.18
1,1,17,5.9,11.4,8.6,79.3,16.9,0.18
1,1,18,5.4,11.1,8.3,80.5,17.3,0.16
1,1,19,5.2,11.1,7.9,80.5,17.1,0.16
1,1,20,4.6,11.3,8.1,81.5,16.8,0.08
1,1,21,4.4,11.0,7.5,81.0,18.2,0.1
1,1,22,4.6,10.8,7.3,83.0,17.3,0.1
1,1,23,4.3,10.5,6.9,82.5,16.9,0.14
1,2,0,1.2,8.3,4.8,83.5,15.8,0.2
1,2,1,1.4,8.0,4.9,83.0,16.2,0.22
1,2,2,1.1,8.0,4.8,82.5,15.4,0.26
1,2,3,1.0,8.2,4.8,81.8,15.0,0.32
1,2,4,1.1,8.0,4.8,81.5,15.2,0.3
1,2,5,1.0,9.0,5.0,82.0,12.6,0.32
1,2,6,1.5,8.5,5.2,81.0,12.1,0.32
1,2,7,2.9,9.5,6.5,80.0,10.9,0.3
1,2,8,5.0,10.5,7.8,76.0,13.3,0.3
1,2,9,5.0,11.4,8.7,72.5,15.1,0.26
1,2,10,4.9,11.5,9.0,69.5,16.0,0.24
1,2,11,5.6,12.0,9.8,70.0,16.6,0.3
1,2,12,5.0,12.3,9.2,70.0,16.5,0.26
1,2,13,4.5,12.5,8.4,71.5,16.6,0.3
1,2,14,3.9,10.9,7.4,70.0,17.6,0.22
1,2,15,2.9,9.1,6.6,77.3,17.8,0.24
1,2,16,2.0,8.4,5.9,79.5,16.3,0.24
1,2,17,2.0,8.3,5.6,79.3,17.5,0.24
1,2,18,1.7,8.3,5.4,79.8,16.9,0.24
1,2,19,1.9,8.4,4.9,79.8,16.8,0.24
1,2,20,1.6,8.9,5.3,79.3,15.9,0.22
1,2,21,1.3,8.5,5.2,79.8,15.4,0.22
1,2,22,1.3,8.3,5.0,81.0,14.7,0.24
1,2,23,1.2,8.1,4.7,82.8,14.5,0.26
1,3,0,2.0,9.3,5.7,80.0,15.0,0.18
1,3,1,1.6,9.0,5.5,80.0,14.1,0.2
1,3,2,2.0,8.7,5.3,80.0,14.2,0.18
1,3,3,1.6,9.1,5.6,81.5,13.2,0.16
