m,coco,coco_pct
11,16.0,0.0
9,18.0,0.018
4,14.0,0.0
7,12.0,0.0
2,20.0,0.0
8,19.0,0.0
12,23.0,0.0
11,26.0,0.0
10,9.0,0.006
12,27.0,0.0
3,23.0,0.0
2,8.0,0.012
2,13.0,0.002
10,1.0,0.338
4,1.0,0.352
8,7.0,0.004
5,20.0,0.0
3,12.0,0.0
6,7.0,0.008
6,27.0,0.0
2,18.0,0.041
9,27.0,0.0
12,13.0,0.0
4,27.0,0.0
8,23.0,0.0
7,13.0,0.0
6,15.0,0.0
9,17.0,0.026
6,13.0,0.0
10,5.0,0.022
6,1.0,0.413
3,19.0,0.001
6,21.0,0.0
7,18.0,0.013
11,22.0,0.0
11,3.0,0.399
9,1.0,0.379
1,5.0,0.019
7,5.0,0.005
7,17.0,0.017
8,4.0,0.002
3,3.0,0.316
10,17.0,0.028
9,19.0,0.0
8,25.0,0.0
6,22.0,0.0
2,9.0,0.005
6,14.0,0.0
9,13.0,0.0
9,5.0,0.008
5,8.0,0.01
6,19.0,0.0
1,22.0,0.001
8,22.0,0.0
3,27.0,0.0
6,5.0,0.015
4,12.0,0.0
7,7.0,0.002
5,5.0,0.021
2,4.0,0.074
2,27.0,0.0
4,25.0,0.001
11,12.0,0.0
6,25.0,0.008
3,4.0,0.076
10,25.0,0.003
11,5.0,0.026
6,9.0,0.004
9,15.0,0.0
11,7.0,0.028
1,3.0,0.368
3,5.0,0.033
12,17.0,0.045
10,19.0,0.0
5,2.0,0.203
5,18.0,0.025
4,5.0,0.016
4,8.0,0.019
2,2.0,0.136
8,12.0,0.0
7,20.0,0.0
7,14.0,0.0
12,21.0,0.002
10,12.0,0.0
9,4.0,0.009
6,26.0,0.0
1,23.0,0.0
12,2.0,0.138
10,4.0,0.027
10,7.0,0.009
10,16.0,0.0
8,3.0,0.111
11,17.0,0.042
5,25.0,0.005
3,25.0,0.002
4,16.0,0.0
5,7.0,0.012
6,2.0,0.254
11,23.0,0.0
11,4.0,0.039
1,17.0,0.072
8,20.0,0.0
2,1.0,0.237
1,4.0,0.054
4,26.0,0.0
5,26.0,0.0
7,23.0,0.0
12,8.0,0.036
5,27.0,0.0
5,1.0,0.384
5,4.0,0.024
1,14.0,0.008
6,4.0,0.006
10,15.0,0.0
7,4.0,0.002
7,9.0,0.003
5,23.0,0.0
3,13.0,0.0
1,7.0,0.041
5,12.0,0.0
11,21.0,0.0
9,16.0,0.0
12,22.0,0.0
11,15.0,0.0
10,13.0,0.0
8,1.0,0.553
6,16.0,0.0
5,9.0,0.007
5,13.0,0.0
10,22.0,0.0
3,17.0,0.054
3,2.0,0.143
4,13.0,0.0
4,23.0,0.0
7,25.0,0.004
8,5.0,0.004
9,3.0,0.215
12,5.0,0.015
1,8.0,0.032
9,8.0,0.006
3,16.0,0.0
1,26.0,0.0
7,21.0,0.0
1,16.0,0.0
5,17.0,0.035
9,12.0,0.0
8,13.0,0.0
3,7.0,0.027
10,27.0,0.0
1,9.0,0.014
7,22.0,0.0
4,22.0,0.0
8,8.0,0.003
3,18.0,0.034
11,14.0,0.0
2,14.0,0.007
12,3.0,0.387
5,14.0,0.0
11,1.0,0.233
11,13.0,0.0
1,18.0,0.022
2,5.0,0.047
7,2.0,0.246
7,16.0,0.0
8,2.0,0.305
1,12.0,0.002
10,26.0,0.0
4,7.0,0.018
10,3.0,0.308
3,20.0,0.0
4,17.0,0.028
3,9.0,0.009
3,26.0,0.0
7,3.0,0.104
6,18.0,0.028
12,4.0,0.071
4,3.0,0.282
12,7.0,0.079
10,18.0,0.025
12,18.0,0.034
7,1.0,0.599
3,1.0,0.255
7,8.0,0.004
12,16.0,0.0
8,18.0,0.004
2,19.0,0.002
10,8.0,0.01
3,8.0,0.025
9,23.0,0.001
6,17.0,0.022
11,25.0,0.001
1,21.0,0.024
2,12.0,0.012
4,19.0,0.0
5,15.0,0.0
3,14.0,0.0
2,23.0,0.0
9,21.0,0.0
12,15.0,0.0
10,14.0,0.0
1,15.0,0.0
1,1.0,0.194
12,12.0,0.0
8,21.0,0.0
6,23.0,0.0
8,17.0,0.013
6,3.0,0.234
10,21.0,0.0
11,27.0,0.0
2,21.0,0.024
2,7.0,0.036
8,26.0,0.0
12,1.0,0.182
9,14.0,0.0
9,20.0,0.0
8,14.0,0.0
7,15.0,0.0
9,25.0,0.002
9,2.0,0.326
10,2.0,0.226
5,16.0,0.0
1,13.0,0.0
11,20.0,0.0
6,20.0,0.0
7,26.0,0.0
3,15.0,0.0
1,2.0,0.144
2,16.0,0.0
12,25.0,0.0
1,19.0,0.003
12,9.0,0.011
1,27.0,0.0
3,22.0,0.0
10,20.0,0.0
12,26.0,0.0
4,9.0,0.009
6,12.0,0.0
3,21.0,0.023
4,18.0,0.052
7,27.0,0.0
11,8.0,0.015
2,25.0,0.0
7,19.0,0.0
2,17.0,0.063
9,22.0,0.0
4,21.0,0.0
2,3.0,0.298
12,14.0,0.0
8,9.0,0.001
12,20.0,0.0
11,2.0,0.163
4,2.0,0.178
11,9.0,0.02
1,20.0,0.0
2,26.0,0.0
8,15.0,0.0
9,9.0,0.003
2,22.0,0.002
11,18.0,0.034
4,20.0,0.0
10,23.0,0.0
11,19.0,0.0
1,25.0,0.001
12,19.0,0.001
6,8.0,0.007
5,21.0,0.0
5,22.0,0.0
9,7.0,0.006
4,4.0,0.044
5,3.0,0.274
4,15.0,0.0
8,16.0,0.0
5,19.0,0.0
2,15.0,0.002
8,27.0,0.0
9,26.0,0.0
