m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,5.8,8.7,11.5,0.0,12.9,0.25
1,1,2,4.4,8.7,11.5,1.0,10.6,0.5
1,1,3,5.9,8.8,11.6,0.0,14.4,0.2
1,1,4,6.6,9.5,13.0,3.7,15.7,0.6
1,1,5,6.1,9.3,12.3,0.4,15.0,0.4
1,1,6,5.4,8.7,11.1,0.0,17.2,0.2
1,1,7,6.3,8.7,11.4,2.0,19.3,0.4
1,1,8,5.4,9.0,11.8,0.7,17.9,0.6
1,1,9,3.7,8.2,11.5,5.4,17.9,0.4
1,1,10,5.3,7.7,12.0,6.1,19.3,0.8
1,2,11,5.7,9.1,12.0,1.9,18.0,0.8
1,2,12,3.2,6.3,10.3,6.5,15.8,1.0
1,2,13,2.3,4.0,6.3,7.3,16.9,0.6
1,2,14,0.8,4.0,7.0,1.1,13.2,0.4
1,2,15,2.6,5.7,8.8,5.1,17.3,0.6
1,2,16,3.0,5.8,8.7,4.8,15.4,0.8
1,2,17,2.6,5.9,10.5,0.1,15.0,0.4
1,2,18,3.9,7.8,10.7,0.6,15.5,0.6
1,2,19,4.2,7.8,10.5,0.3,14.1,0.4
1,2,20,1.5,7.1,10.0,1.5,18.8,0.4
1,3,21,4.1,6.9,10.0,3.2,16.3,0.4
1,3,22,2.2,6.5,10.5,0.1,11.3,0.4
1,3,23,3.0,6.8,10.5,0.0,14.7,0.2
1,3,24,4.7,7.5,10.5,0.8,15.4,0.4
1,3,25,3.5,8.2,10.6,5.0,17.2,1.0
1,3,26,5.2,8.8,12.0,0.8,12.0,0.8
1,3,27,3.9,7.3,10.1,2.6,12.5,0.8
1,3,28,3.0,5.5,8.3,1.4,13.5,0.6
1,3,29,4.4,7.8,10.5,0.3,16.6,0.4
1,3,30,5.1,7.4,11.7,0.4,13.8,0.6
1,3,31,3.5,7.4,10.5,0.5,12.5,0.8
2,1,1,5.4,7.7,10.6,1.2,16.0,0.4
2,1,2,6.0,8.8,11.5,2.2,12.3,0.8
2,1,3,5.3,8.1,11.7,1.5,11.6,0.8
2,1,4,5.4,8.2,11.2,0.0,15.7,0.2
2,1,5,4.5,7.0,10.0,1.2,18.7,0.6
2,1,6,4.5,6.5,9.2,3.5,20.8,0.4
2,1,7,4.4,7.6,11.6,2.3,18.7,0.6
2,1,8,5.5,7.4,10.3,2.3,21.0,0.8
2,1,9,4.9,7.4,11.0,2.4,18.6,0.8
2,1,10,4.6,7.7,10.7,1.0,15.9,0.6
2,2,11,5.1,8.2,11.5,0.0,16.7,0.2
2,2,12,2.6,6.0,10.3,4.6,12.8,0.6
2,2,13,2.5,5.9,10.0,0.7,16.8,0.8
2,2,14,1.6,4.7,9.0,0.7,15.7,0.6
2,2,15,3.1,6.0,8.5,3.5,17.5,0.8
2,2,16,2.6,5.3,9.1,1.3,16.7,0.6
2,2,17,3.1,6.2,9.5,1.3,14.3,0.6
2,2,18,2.5,6.3,9.5,1.6,13.6,0.6
2,2,19,1.8,5.9,10.4,0.6,13.3,0.4
2,2,20,1.0,4.6,9.4,0.7,12.8,0.4
2,3,21,3.4,6.4,11.5,0.1,12.9,0.4
2,3,22,3.7,7.7,12.5,1.2,11.6,0.4
2,3,23,2.4,6.1,11.6,0.1,11.5,0.4
2,3,24,3.4,5.2,10.0,0.1,17.5,0.4
2,3,25,4.0,8.3,11.7,0.0,17.2,0.2
2,3,26,4.9,9.3,14.8,0.0,11.4,0.0
2,3,27,6.0,10.0,12.6,0.1,15.2,0.4
2,3,28,4.6,7.6,11.6,1.4,13.1,0.8
2,3,29,5.5,8.6,14.0,0.0,17.2,0.0
3,1,1,3.0,7.0,11.1,0.8,12.0,0.6
3,1,2,4.3,7.4,11.2,1.7,14.0,0.8
3,1,3,3.9,6.5,9.0,1.3,13.4,0.6
3,1,4,2.6,7.0,12.1,0.4,8.7,0.4
3,1,5,4.0,7.7,14.0,2.1,12.5,0.6
3,1,6,6.6,8.9,12.0,2.5,13.7,0.8
3,1,7,3.5,8.8,11.9,1.9,13.2,0.4
3,1,8,6.7,9.2,13.0,1.5,11.2,0.6
3,1,9,5.3,9.6,13.1,0.5,13.5,0.6
3,1,10,5.4,9.2,13.7,0.9,14.1,0.4
3,2,11,7.6,9.8,12.7,7.6,17.4,0.6
3,2,12,4.5,8.4,13.5,4.8,15.8,0.75
3,2,13,4.6,9.3,12.0,0.8,17.8,0.5
3,2,14,5.4,8.3,12.8,0.2,11.6,0.5
3,2,15,4.6,9.5,13.5,0.3,10.0,0.75
3,2,16,5.0,8.2,11.6,4.8,16.7,0.75
3,2,17,6.3,9.8,11.5,6.2,15.3,0.75
3,2,18,6.0,10.6,14.5,1.8,14.4,0.75
3,2,19,5.1,8.2,12.9,3.0,16.2,0.75
3,2,20,6.1,8.7,11.6,3.7,13.8,0.75
3,3,21,4.5,7.7,12.5,1.3,14.5,0.75
3,3,22,4.3,7.7,13.5,6.7,14.9,1.0
3,3,23,5.0,7.3,10.0,2.1,16.3,0.75
3,3,24,3.4,7.1,11.1,0.0,17.8,0.25
3,3,25,4.5,8.0,12.1,1.5,13.4,0.75
3,3,26,5.0,8.3,13.9,1.4,10.8,0.75
3,3,27,6.1,11.1,17.3,0.0,15.0,0.25
3,3,28,6.5,10.0,15.5,0.2,16.9,0.5
3,3,29,6.4,10.0,14.0,0.4,18.7,0.75
3,3,30,6.1,9.2,14.0,0.3,12.8,0.5
3,3,31,7.0,11.0,15.0,0.1,18.5,0.5
4,1,1,9.4,12.6,16.2,0.0,17.5,0.25
4,1,2,10.2,12.5,16.1,0.0,19.2,0.25
4,1,3,9.5,12.4,17.0,2.3,16.5,0.75
4,1,4,7.8,11.3,15.5,2.5,14.4,0.75
4,1,5,7.5,11.1,15.5,10.7,9.9,0.75
4,1,6,6.7,11.6,17.3,1.2,15.8,0.5
4,1,7,7.7,11.3,16.5,2.7,16.4,1.0
4,1,8,7.4,10.9,15.1,0.7,17.0,0.75
4,1,9,8.4,11.9,15.6,0.0,15.2,0.25
4,1,10,8.0,11.0,14.2,0.3,11.7,0.5
4,2,11,8.8,10.7,14.9,2.6,12.5,0.5
4,2,12,7.7,11.5,16.0,1.0,12.5,0.5
4,2,13,7.6,12.5,18.1,0.3,10.6,0.5
4,2,14,9.3,13.5,18.6,0.0,13.1,0.25
4,2,15,9.1,13.3,18.0,0.0,15.9,0.25
4,2,16,9.7,13.1,17.8,0.1,15.4,0.5
4,2,17,8.6,12.7,17.3,3.0,14.4,1.0
4,2,18,9.3,12.1,16.4,3.8,14.5,1.0
4,2,19,8.5,12.8,17.3,6.3,12.2,1.0
4,2,20,8.0,11.0,15.2,2.2,15.1,0.75
4,3,21,7.7,11.7,16.8,0.4,10.7,0.5
4,3,22,8.4,12.9,17.6,0.0,12.3,0.25
4,3,23,10.4,13.7,18.4,0.1,14.1,0.5
4,3,24,11.0,15.5,21.1,0.0,11.6,0.25
4,3,25,12.1,14.8,19.0,0.3,10.6,0.5
4,3,26,10.0,15.6,21.5,0.4,11.8,0.5
4,3,27,9.7,14.2,19.5,0.0,13.1,0.25
4,3,28,11.0,15.4,20.5,0.2,15.0,0.5
4,3,29,11.5,15.2,18.6,0.1,13.5,0.75
4,3,30,12.0,14.9,20.0,0.0,12.6,0.25
5,1,1,12.6,15.6,19.3,0.0,13.1,0.25
5,1,2,11.9,15.8,20.0,0.4,14.6,0.5
5,1,3,12.1,16.3,22.3,0.6,13.5,0.5
5,1,4,11.3,15.1,18.8,1.4,13.0,1.0
5,1,5,11.1,14.4,19.6,0.0,14.5,0.25
5,1,6,10.6,14.4,20.0,0.2,11.6,0.5
5,1,7,11.1,14.4,20.2,0.0,11.5,0.25
5,1,8,11.0,15.3,19.7,0.0,12.8,0.25
5,1,9,10.9,14.0,18.0,0.0,14.7,0.25
5,1,10,11.2,14.6,18.8,0.2,15.9,0.5
5,2,11,12.4,15.4,18.5,0.0,16.9,0.25
5,2,12,12.0,16.0,22.0,0.0,15.8,0.25
5,2,13,11.5,15.5,21.3,0.0,15.0,0.25
5,2,14,11.1,16.0,21.8,0.0,11.8,0.25
5,2,15,14.0,19.7,25.2,0.0,10.8,0.0
5,2,16,15.1,20.3,25.4,0.0,12.6,0.25
5,2,17,14.9,19.5,23.5,0.5,12.2,0.75
5,2,18,14.6,18.7,23.5,8.9,13.5,0.75
5,2,19,14.3,18.3,22.9,0.1,14.2,0.5
5,2,20,14.3,18.0,23.5,0.0,14.3,0.25
5,3,21,14.6,17.8,21.9,0.2,15.1,0.5
5,3,22,14.8,18.0,23.0,0.0,14.7,0.25
5,3,23,14.4,18.3,21.3,1.6,11.6,0.75
5,3,24,14.8,18.0,23.0,0.6,12.7,0.5
5,3,25,14.2,17.8,23.4,0.1,13.9,0.5
5,3,26,15.0,19.4,23.6,0.0,15.5,0.25
5,3,27,16.0,19.1,24.0,0.0,17.8,0.25
5,3,28,14.8,19.6,24.2,1.4,14.3,0.5
5,3,29,15.4,20.4,24.4,0.9,12.1,0.5
5,3,30,16.7,20.7,25.0,1.0,11.5,0.5
5,3,31,16.7,20.6,26.0,0.2,10.5,0.5
6,1,1,16.8,20.0,24.4,0.0,13.5,0.25
6,1,2,17.0,19.9,23.0,0.0,14.9,0.25
6,1,3,16.7,19.4,22.4,0.8,12.6,0.5
6,1,4,16.2,20.3,24.7,0.2,11.6,0.5
6,1,5,17.4,20.6,25.5,0.0,11.4,0.0
6,1,6,17.5,21.4,26.6,0.0,13.4,0.0
6,1,7,17.6,21.7,26.1,0.3,15.3,0.5
6,1,8,17.9,22.0,26.0,0.3,13.7,0.5
6,1,9,17.3,22.2,27.1,0.0,12.6,0.0
6,1,10,19.2,22.5,27.5,0.1,15.2,0.5
6,2,11,19.4,22.7,26.9,0.3,12.6,0.75
6,2,12,18.6,21.6,25.1,0.5,13.8,0.5
6,2,13,18.4,22.7,27.0,0.0,12.3,0.25
6,2,14,17.8,21.9,25.6,5.8,12.6,1.0
6,2,15,19.4,22.7,26.4,0.7,14.6,0.5
6,2,16,17.7,22.9,27.0,0.0,17.2,0.25
6,2,17,18.1,22.3,26.4,1.3,14.2,0.5
6,2,18,18.7,22.0,26.7,0.5,15.1,0.5
6,2,19,18.6,22.6,26.1,2.2,14.0,0.5
6,2,20,19.5,22.0,26.2,1.7,14.3,0.75
6,3,21,19.1,22.7,27.3,1.2,11.4,0.75
6,3,22,19.7,23.3,28.5,0.0,10.6,0.25
