m,m3,coco,coco_pct
3,2,4.0,0.072
12,1,18.0,0.0
1,3,5.0,0.225
4,3,3.0,0.288
9,3,18.0,0.003
1,1,25.0,0.0
12,3,3.0,0.208
10,3,2.0,0.098
3,1,2.0,0.142
11,2,15.0,0.0
11,3,18.0,0.0
9,2,26.0,0.0
5,3,15.0,0.0
7,3,8.0,0.005
8,3,8.0,0.024
4,3,7.0,0.096
11,2,18.0,0.0
4,2,2.0,0.231
9,2,13.0,0.0
12,1,3.0,0.194
7,1,17.0,0.025
11,2,26.0,0.0
7,2,19.0,0.0
1,1,26.0,0.0
4,3,9.0,0.02
4,3,13.0,0.0
11,3,15.0,0.002
12,3,14.0,0.004
2,2,19.0,0.0
2,2,5.0,0.2
4,3,26.0,0.0
1,2,2.0,0.079
12,1,15.0,0.008
5,2,5.0,0.032
6,2,2.0,0.28
6,1,15.0,0.0
4,2,25.0,0.0
4,2,13.0,0.0
11,1,1.0,0.238
5,1,26.0,0.0
7,2,10.0,0.0
10,2,25.0,0.001
9,1,18.0,0.008
11,2,1.0,0.197
1,3,12.0,0.002
5,2,16.0,0.0
11,3,25.0,0.0
1,2,3.0,0.191
9,3,10.0,0.0
8,2,1.0,0.419
3,3,19.0,0.0
7,2,17.0,0.018
6,2,1.0,0.252
5,2,9.0,0.046
9,2,9.0,0.007
7,2,3.0,0.234
8,2,27.0,0.0
4,2,1.0,0.372
9,1,12.0,0.0
4,1,21.0,0.0
11,2,12.0,0.0
7,1,10.0,0.0
2,3,15.0,0.007
10,3,25.0,0.0
9,2,10.0,0.0
11,1,12.0,0.0
10,1,7.0,0.057
9,1,5.0,0.014
6,2,10.0,0.0
8,1,1.0,0.429
11,2,27.0,0.0
12,1,4.0,0.066
2,3,18.0,0.0
3,2,18.0,0.0
4,3,4.0,0.081
11,1,3.0,0.191
11,3,7.0,0.072
1,1,3.0,0.202
1,3,25.0,0.0
3,3,8.0,0.021
11,3,21.0,0.0
4,1,4.0,0.032
10,2,2.0,0.139
1,1,27.0,0.0
7,1,7.0,0.018
12,1,17.0,0.0
8,3,17.0,0.01
3,3,10.0,0.0
1,1,10.0,0.0
2,2,27.0,0.0
6,3,18.0,0.003
8,1,7.0,0.023
6,1,2.0,0.257
3,1,10.0,0.0
3,2,7.0,0.036
6,1,12.0,0.0
10,2,18.0,0.001
4,2,4.0,0.049
11,3,14.0,0.001
5,2,14.0,0.0
4,2,14.0,0.0
10,3,15.0,0.0
10,3,21.0,0.0
7,2,15.0,0.0
6,2,12.0,0.0
1,3,2.0,0.125
10,2,17.0,0.003
3,2,21.0,0.0
2,2,7.0,0.014
6,1,3.0,0.277
10,3,14.0,0.0
8,1,15.0,0.0
1,3,13.0,0.0
11,2,9.0,0.007
3,3,18.0,0.0
1,3,10.0,0.001
2,2,12.0,0.0
5,2,8.0,0.07
3,2,19.0,0.0
6,3,17.0,0.017
4,1,2.0,0.159
8,2,16.0,0.0
12,3,4.0,0.041
4,2,16.0,0.0
2,2,21.0,0.0
2,1,8.0,0.021
5,3,13.0,0.0
5,1,10.0,0.0
4,3,16.0,0.0
3,1,1.0,0.418
10,1,15.0,0.0
10,1,21.0,0.0
10,1,26.0,0.0
8,3,10.0,0.0
9,2,15.0,0.0
10,2,1.0,0.302
5,1,17.0,0.013
12,3,15.0,0.002
7,3,4.0,0.012
9,1,25.0,0.014
5,2,1.0,0.239
11,1,4.0,0.059
1,3,26.0,0.0
4,2,27.0,0.0
10,2,9.0,0.025
10,2,13.0,0.0
12,2,3.0,0.152
4,1,19.0,0.0
10,3,9.0,0.016
5,1,5.0,0.012
5,2,21.0,0.0
3,1,16.0,0.0
9,1,17.0,0.011
7,3,10.0,0.0
1,2,7.0,0.014
1,3,16.0,0.0
5,1,27.0,0.002
12,2,13.0,0.004
10,1,5.0,0.062
12,2,15.0,0.001
4,3,14.0,0.0
12,1,10.0,0.0
4,1,7.0,0.063
2,1,10.0,0.0
12,1,26.0,0.0
8,1,27.0,0.008
3,3,5.0,0.042
7,3,15.0,0.0
9,2,12.0,0.0
5,2,19.0,0.0
11,1,13.0,0.0
8,1,3.0,0.169
10,3,18.0,0.001
1,2,12.0,0.003
7,2,16.0,0.0
5,3,9.0,0.028
8,1,16.0,0.0
1,3,9.0,0.005
1,1,2.0,0.074
4,1,18.0,0.002
7,1,13.0,0.0
6,1,18.0,0.007
11,3,5.0,0.14
10,2,3.0,0.305
8,3,4.0,0.008
7,1,4.0,0.011
1,3,15.0,0.0
2,1,14.0,0.008
3,1,13.0,0.0
9,2,4.0,0.032
9,1,27.0,0.001
2,2,10.0,0.003
2,3,19.0,0.001
4,2,15.0,0.0
8,3,16.0,0.0
6,2,8.0,0.036
2,1,5.0,0.202
3,1,7.0,0.051
9,1,1.0,0.353
10,1,19.0,0.0
1,1,8.0,0.042
8,2,14.0,0.0
10,3,19.0,0.0
9,3,3.0,0.259
2,2,14.0,0.006
2,2,26.0,0.0
1,3,3.0,0.203
8,1,5.0,0.006
5,1,21.0,0.0
