m,coco,coco_pct
9,7.0,0.005
12,5.0,0.015
10,8.0,0.01
11,9.0,0.0
10,26.0,0.0
12,9.0,0.005
6,27.0,0.0
3,3.0,0.176
6,2.0,0.301
11,18.0,0.018
2,2.0,0.352
8,4.0,0.002
3,23.0,0.0
1,19.0,0.0
5,17.0,0.002
11,25.0,0.005
12,2.0,0.357
7,5.0,0.002
10,23.0,0.0
3,19.0,0.0
8,25.0,0.0
5,4.0,0.011
1,2.0,0.303
1,18.0,0.01
3,17.0,0.005
2,17.0,0.003
11,2.0,0.363
8,5.0,0.004
8,7.0,0.0
6,7.0,0.006
11,4.0,0.034
9,2.0,0.333
1,17.0,0.004
12,23.0,0.0
11,5.0,0.009
8,19.0,0.0
7,1.0,0.883
7,3.0,0.018
9,26.0,0.0
4,7.0,0.032
4,8.0,0.012
5,25.0,0.001
3,18.0,0.027
4,17.0,0.007
6,8.0,0.001
2,7.0,0.03
12,17.0,0.003
8,9.0,0.0
2,18.0,0.006
6,26.0,0.0
10,7.0,0.026
12,19.0,0.0
4,3.0,0.19
5,7.0,0.008
5,2.0,0.38
3,25.0,0.001
8,1.0,0.87
9,3.0,0.087
6,19.0,0.0
8,23.0,0.0
7,27.0,0.0
8,27.0,0.0
6,18.0,0.001
6,4.0,0.016
9,19.0,0.0
10,17.0,0.003
4,26.0,0.0
2,1.0,0.358
4,25.0,0.001
3,7.0,0.047
9,5.0,0.003
5,26.0,0.0
2,5.0,0.002
8,2.0,0.108
10,4.0,0.026
11,8.0,0.012
1,27.0,0.0
7,25.0,0.0
11,7.0,0.033
11,26.0,0.0
2,8.0,0.012
4,1.0,0.304
9,9.0,0.0
3,2.0,0.38
9,27.0,0.0
1,1.0,0.399
1,8.0,0.009
12,26.0,0.0
3,27.0,0.0
7,26.0,0.0
11,1.0,0.301
9,25.0,0.0
8,18.0,0.0
4,18.0,0.013
1,7.0,0.032
9,4.0,0.011
1,25.0,0.0
4,23.0,0.0
4,2.0,0.407
6,5.0,0.003
5,9.0,0.0
3,5.0,0.005
7,7.0,0.0
10,1.0,0.386
7,23.0,0.0
3,8.0,0.022
1,9.0,0.004
9,1.0,0.552
2,25.0,0.0
12,7.0,0.035
2,23.0,0.0
10,9.0,0.007
12,1.0,0.328
9,8.0,0.002
2,27.0,0.0
9,17.0,0.001
5,18.0,0.002
11,3.0,0.216
7,2.0,0.09
12,25.0,0.0
7,4.0,0.004
1,3.0,0.184
12,4.0,0.031
10,2.0,0.348
5,27.0,0.0
1,4.0,0.043
1,26.0,0.0
11,23.0,0.0
7,17.0,0.0
9,23.0,0.0
1,5.0,0.013
7,8.0,0.0
6,3.0,0.089
1,23.0,0.0
9,18.0,0.006
11,27.0,0.0
6,1.0,0.583
2,9.0,0.003
5,5.0,0.0
10,18.0,0.01
2,4.0,0.033
11,17.0,0.009
6,25.0,0.0
4,27.0,0.0
5,8.0,0.001
4,5.0,0.004
2,26.0,0.0
5,23.0,0.0
6,9.0,0.0
3,26.0,0.0
11,19.0,0.0
10,3.0,0.181
10,5.0,0.003
8,17.0,0.0
5,3.0,0.09
10,25.0,0.001
12,3.0,0.2
5,19.0,0.0
8,26.0,0.0
8,8.0,0.0
4,4.0,0.029
4,9.0,0.0
7,19.0,0.0
2,19.0,0.0
3,1.0,0.3
6,23.0,0.0
12,27.0,0.0
7,18.0,0.001
7,9.0,0.0
3,4.0,0.035
12,18.0,0.01
6,17.0,0.001
10,19.0,0.0
10,27.0,0.0
3,9.0,0.002
4,19.0,0.0
5,1.0,0.504
12,8.0,0.017
8,3.0,0.014
2,3.0,0.199
