m,m3,coco,coco_pct
7,1,25.0,0.0
4,2,1.0,0.324
3,1,5.0,0.023
12,3,1.0,0.131
2,2,4.0,0.042
7,2,8.0,0.001
4,1,7.0,0.054
3,3,26.0,0.0
1,3,3.0,0.343
12,1,9.0,0.001
3,1,1.0,0.214
5,2,25.0,0.0
3,1,7.0,0.05
12,3,23.0,0.0
8,3,18.0,0.003
5,3,1.0,0.429
1,3,12.0,0.0
11,2,5.0,0.027
9,1,23.0,0.0
1,2,3.0,0.444
12,3,9.0,0.015
1,2,1.0,0.087
10,1,1.0,0.373
7,1,9.0,0.001
7,1,2.0,0.112
3,2,4.0,0.074
11,1,2.0,0.325
12,2,3.0,0.38
2,1,5.0,0.017
10,1,18.0,0.001
7,1,19.0,0.0
6,1,19.0,0.0
7,2,17.0,0.001
1,2,2.0,0.191
4,3,9.0,0.002
10,1,7.0,0.004
12,2,23.0,0.001
2,1,17.0,0.039
7,2,23.0,0.001
12,1,25.0,0.007
9,1,2.0,0.306
11,1,9.0,0.002
7,1,12.0,0.0
8,2,26.0,0.0
1,3,2.0,0.296
7,1,23.0,0.0
8,1,1.0,0.822
10,1,12.0,0.0
3,3,5.0,0.011
11,3,7.0,0.038
6,2,26.0,0.0
10,2,4.0,0.012
10,2,12.0,0.0
4,2,17.0,0.004
12,3,17.0,0.032
2,2,23.0,0.0
1,1,19.0,0.0
1,3,7.0,0.069
8,3,5.0,0.009
1,2,18.0,0.0
10,2,5.0,0.035
12,3,5.0,0.063
12,3,7.0,0.096
9,3,23.0,0.001
9,2,1.0,0.465
11,1,5.0,0.043
6,3,9.0,0.0
6,1,10.0,0.0
4,1,18.0,0.003
5,3,25.0,0.001
12,2,9.0,0.008
6,3,4.0,0.0
12,3,4.0,0.046
9,2,25.0,0.005
8,1,9.0,0.0
7,3,9.0,0.0
6,3,1.0,0.837
5,3,4.0,0.029
8,1,18.0,0.0
2,2,17.0,0.03
8,2,7.0,0.001
2,1,2.0,0.253
8,1,17.0,0.0
8,1,19.0,0.0
2,1,8.0,0.061
4,2,19.0,0.0
7,3,18.0,0.0
11,2,26.0,0.0
6,1,18.0,0.0
10,3,2.0,0.358
12,1,19.0,0.0
2,2,3.0,0.343
4,3,17.0,0.012
6,3,12.0,0.0
6,3,2.0,0.138
11,2,23.0,0.001
7,3,7.0,0.0
2,3,5.0,0.058
11,3,25.0,0.001
6,1,12.0,0.0
4,1,3.0,0.305
2,1,19.0,0.008
1,1,23.0,0.0
5,1,5.0,0.015
9,1,19.0,0.0
12,2,25.0,0.003
4,3,10.0,0.0
12,1,3.0,0.441
3,2,12.0,0.0
2,2,19.0,0.0
8,2,2.0,0.177
2,3,12.0,0.0
9,2,17.0,0.022
3,2,5.0,0.018
10,1,25.0,0.0
2,1,9.0,0.004
2,3,8.0,0.03
1,1,17.0,0.015
11,2,4.0,0.064
11,2,3.0,0.411
9,3,25.0,0.0
9,3,10.0,0.0
9,2,2.0,0.353
5,2,26.0,0.0
1,2,25.0,0.004
8,2,25.0,0.0
4,2,7.0,0.005
1,1,25.0,0.005
12,1,7.0,0.07
11,3,5.0,0.026
6,2,2.0,0.246
