m,m3,coco,coco_pct
12,2,8.0,0.042
1,2,2.0,0.182
2,3,17.0,0.066
1,3,8.0,0.047
6,2,8.0,0.003
2,2,7.0,0.043
2,1,17.0,0.126
5,3,9.0,0.019
7,2,17.0,0.0
7,3,3.0,0.0
7,3,2.0,0.003
10,2,7.0,0.011
6,3,3.0,0.011
3,1,5.0,0.064
2,1,1.0,0.165
8,3,3.0,0.028
1,2,1.0,0.126
7,3,8.0,0.0
5,2,3.0,0.373
3,2,3.0,0.331
5,2,18.0,0.0
5,1,9.0,0.021
12,1,8.0,0.008
4,2,3.0,0.321
3,1,9.0,0.01
3,1,18.0,0.003
10,3,8.0,0.005
2,3,2.0,0.154
10,2,2.0,0.222
5,2,2.0,0.125
3,3,7.0,0.015
3,3,2.0,0.152
6,3,5.0,0.0
12,2,18.0,0.017
2,3,1.0,0.131
1,3,3.0,0.317
6,1,9.0,0.023
7,2,18.0,0.0
8,2,17.0,0.004
9,1,18.0,0.0
4,1,18.0,0.002
5,1,2.0,0.069
9,1,9.0,0.0
1,1,8.0,0.036
2,2,9.0,0.029
10,3,7.0,0.001
7,2,9.0,0.0
8,2,3.0,0.022
12,3,17.0,0.093
3,2,1.0,0.162
3,1,8.0,0.014
5,1,18.0,0.013
11,3,7.0,0.021
10,1,17.0,0.103
7,3,17.0,0.0
4,2,2.0,0.156
10,2,1.0,0.318
4,2,8.0,0.004
12,2,17.0,0.043
7,1,1.0,0.885
12,3,1.0,0.207
11,1,3.0,0.31
2,3,8.0,0.04
5,2,17.0,0.017
1,2,7.0,0.028
8,2,5.0,0.0
2,2,8.0,0.035
1,3,18.0,0.018
12,1,5.0,0.149
3,2,17.0,0.124
9,3,18.0,0.003
2,2,1.0,0.11
4,1,9.0,0.0
10,3,18.0,0.0
5,2,5.0,0.0
7,3,7.0,0.0
11,3,9.0,0.001
6,2,5.0,0.0
12,2,5.0,0.069
6,2,3.0,0.073
9,2,9.0,0.0
12,2,1.0,0.176
2,3,3.0,0.438
3,2,18.0,0.008
10,3,9.0,0.0
11,1,9.0,0.001
8,3,1.0,0.842
8,1,1.0,0.924
9,1,17.0,0.072
7,1,5.0,0.0
10,1,7.0,0.004
4,1,17.0,0.069
7,2,5.0,0.0
11,2,9.0,0.0
8,3,18.0,0.013
9,2,17.0,0.026
1,1,5.0,0.076
11,1,17.0,0.049
1,2,18.0,0.006
9,3,1.0,0.563
1,3,5.0,0.043
11,1,5.0,0.085
11,3,1.0,0.254
10,1,18.0,0.0
6,1,3.0,0.179
12,2,2.0,0.185
6,2,18.0,0.004
3,2,2.0,0.185
4,1,5.0,0.029
10,2,5.0,0.018
7,3,1.0,0.997
7,2,2.0,0.017
9,2,1.0,0.665
4,3,3.0,0.454
2,3,5.0,0.134
9,2,2.0,0.162
7,3,5.0,0.0
11,1,18.0,0.003
9,3,7.0,0.006
7,1,17.0,0.042
11,2,5.0,0.083
9,3,2.0,0.155
11,1,2.0,0.254
12,3,9.0,0.021
1,2,5.0,0.087
6,1,7.0,0.013
4,1,8.0,0.006
9,1,7.0,0.001
11,1,1.0,0.292
9,2,3.0,0.143
6,1,2.0,0.106
11,3,8.0,0.032
3,1,1.0,0.304
12,2,9.0,0.017
11,2,2.0,0.269
10,1,2.0,0.183
2,1,8.0,0.029
7,3,9.0,0.0
1,1,18.0,0.007
9,3,17.0,0.072
11,3,17.0,0.049
12,3,3.0,0.289
3,1,7.0,0.019
12,3,7.0,0.025
3,2,7.0,0.058
5,2,9.0,0.0
3,2,9.0,0.021
9,2,5.0,0.001
9,2,18.0,0.0
5,3,18.0,0.006
5,1,5.0,0.008
6,1,17.0,0.0
8,1,17.0,0.0
11,3,5.0,0.051
12,1,1.0,0.107
9,3,9.0,0.0
3,3,1.0,0.447
12,1,3.0,0.517
8,3,5.0,0.004
6,2,9.0,0.0
4,1,1.0,0.427
12,1,7.0,0.016
