m,coco,coco_pct
2,1.0,0.172
12,8.0,0.026
6,17.0,0.019
2,5.0,0.08
1,18.0,0.013
5,18.0,0.006
5,7.0,0.03
1,7.0,0.023
12,18.0,0.012
9,7.0,0.003
7,9.0,0.0
7,7.0,0.0
6,5.0,0.002
10,3.0,0.208
11,3.0,0.309
7,8.0,0.0
3,5.0,0.044
10,1.0,0.457
7,3.0,0.004
2,18.0,0.014
3,2.0,0.175
3,1.0,0.3
11,7.0,0.009
4,8.0,0.006
6,9.0,0.008
12,5.0,0.123
9,1.0,0.601
12,1.0,0.165
8,7.0,0.0
3,18.0,0.003
9,2.0,0.163
7,17.0,0.013
11,1.0,0.288
3,7.0,0.03
2,9.0,0.022
6,7.0,0.007
10,9.0,0.01
4,2.0,0.154
1,1.0,0.156
9,5.0,0.01
5,5.0,0.012
10,8.0,0.005
6,1.0,0.78
7,5.0,0.0
1,17.0,0.098
6,2.0,0.088
6,8.0,0.006
7,18.0,0.0
9,9.0,0.0
1,8.0,0.038
10,5.0,0.028
1,5.0,0.066
4,17.0,0.042
5,17.0,0.058
3,9.0,0.009
2,8.0,0.029
2,2.0,0.177
8,8.0,0.0
3,17.0,0.061
2,17.0,0.098
3,8.0,0.026
10,18.0,0.002
5,3.0,0.347
7,1.0,0.956
8,18.0,0.004
9,3.0,0.162
6,3.0,0.088
6,18.0,0.002
9,17.0,0.057
10,2.0,0.219
4,1.0,0.388
5,9.0,0.013
8,9.0,0.0
5,8.0,0.022
4,3.0,0.367
9,8.0,0.003
10,17.0,0.066
12,2.0,0.167
11,9.0,0.001
1,2.0,0.215
11,8.0,0.015
12,17.0,0.059
3,3.0,0.351
12,9.0,0.019
12,3.0,0.394
2,3.0,0.381
11,5.0,0.073
11,18.0,0.005
8,1.0,0.891
8,3.0,0.021
4,5.0,0.029
8,5.0,0.001
1,3.0,0.377
12,7.0,0.035
5,1.0,0.391
11,17.0,0.061
2,7.0,0.027
8,17.0,0.016
5,2.0,0.12
4,7.0,0.012
4,9.0,0.001
9,18.0,0.001
7,2.0,0.026
8,2.0,0.065
11,2.0,0.238
10,7.0,0.005
4,18.0,0.001
1,9.0,0.014
