m,coco,coco_pct
3,25.0,0.001
6,1.0,0.228
2,3.0,0.22
12,2.0,0.239
8,18.0,0.002
1,18.0,0.001
5,23.0,0.002
5,18.0,0.001
1,12.0,0.002
4,10.0,0.0
4,14.0,0.0
10,14.0,0.0
6,3.0,0.219
2,12.0,0.0
12,12.0,0.0
12,17.0,0.0
5,27.0,0.0
1,27.0,0.0
8,5.0,0.0
9,14.0,0.0
11,2.0,0.277
8,25.0,0.01
2,14.0,0.009
3,15.0,0.0
5,8.0,0.006
6,25.0,0.013
6,14.0,0.0
7,5.0,0.0
8,4.0,0.007
11,4.0,0.198
4,15.0,0.0
12,5.0,0.072
8,2.0,0.442
2,9.0,0.0
8,23.0,0.003
6,8.0,0.007
9,15.0,0.0
10,12.0,0.0
5,10.0,0.0
10,26.0,0.0
4,23.0,0.001
8,16.0,0.0
5,4.0,0.114
2,18.0,0.0
9,8.0,0.016
2,26.0,0.0
8,27.0,0.0
8,3.0,0.107
7,7.0,0.017
2,2.0,0.28
8,1.0,0.407
7,27.0,0.0
3,26.0,0.0
11,23.0,0.0
9,25.0,0.006
1,2.0,0.257
6,17.0,0.003
6,4.0,0.035
2,5.0,0.026
12,15.0,0.0
11,25.0,0.003
8,13.0,0.0
8,8.0,0.006
10,5.0,0.008
9,1.0,0.33
12,3.0,0.225
5,25.0,0.009
11,5.0,0.026
7,2.0,0.397
5,16.0,0.0
3,12.0,0.0
10,3.0,0.194
12,7.0,0.077
7,26.0,0.0
6,10.0,0.0
7,13.0,0.0
12,8.0,0.027
9,5.0,0.001
10,16.0,0.0
5,13.0,0.0
1,10.0,0.002
3,3.0,0.215
10,1.0,0.306
9,2.0,0.417
8,12.0,0.0
6,16.0,0.0
4,25.0,0.003
4,13.0,0.0
7,12.0,0.0
9,9.0,0.004
5,5.0,0.001
1,1.0,0.229
6,2.0,0.466
3,1.0,0.208
5,3.0,0.285
9,12.0,0.0
2,8.0,0.006
5,1.0,0.135
11,15.0,0.0
2,23.0,0.0
11,7.0,0.06
3,4.0,0.134
8,15.0,0.0
2,25.0,0.0
7,16.0,0.0
7,18.0,0.0
1,16.0,0.001
6,9.0,0.001
12,1.0,0.15
3,7.0,0.096
8,14.0,0.0
9,10.0,0.0
11,9.0,0.003
2,7.0,0.048
4,17.0,0.0
3,10.0,0.0
12,26.0,0.001
8,10.0,0.0
10,15.0,0.0
4,4.0,0.13
3,8.0,0.019
3,5.0,0.01
12,10.0,0.0
10,17.0,0.0
3,17.0,0.0
11,16.0,0.0
8,7.0,0.015
7,4.0,0.008
12,14.0,0.0
12,25.0,0.0
5,17.0,0.001
7,3.0,0.075
11,18.0,0.0
7,23.0,0.003
3,27.0,0.0
3,13.0,0.0
11,14.0,0.0
11,8.0,0.014
9,7.0,0.023
11,1.0,0.143
2,17.0,0.0
6,7.0,0.022
10,4.0,0.079
3,9.0,0.0
1,23.0,0.0
2,10.0,0.0
3,14.0,0.0
10,7.0,0.035
11,12.0,0.0
7,17.0,0.001
12,23.0,0.0
4,18.0,0.0
12,4.0,0.204
9,18.0,0.003
10,13.0,0.0
6,27.0,0.0
8,17.0,0.001
1,26.0,0.0
3,23.0,0.0
8,9.0,0.001
2,16.0,0.001
9,23.0,0.001
2,13.0,0.0
8,26.0,0.001
5,15.0,0.0
2,15.0,0.003
4,7.0,0.076
11,17.0,0.0
5,12.0,0.0
11,27.0,0.0
9,27.0,0.0
3,16.0,0.0
4,8.0,0.02
12,27.0,0.0
7,1.0,0.483
9,13.0,0.0
10,23.0,0.001
1,17.0,0.0
2,4.0,0.175
5,2.0,0.402
3,18.0,0.0
12,18.0,0.0
11,13.0,0.0
11,3.0,0.276
1,15.0,0.002
10,18.0,0.0
9,17.0,0.002
9,3.0,0.141
4,9.0,0.001
12,13.0,0.0
1,14.0,0.007
9,16.0,0.0
9,4.0,0.058
6,12.0,0.0
5,7.0,0.042
5,14.0,0.0
11,26.0,0.0
1,7.0,0.064
6,18.0,0.002
1,8.0,0.021
1,5.0,0.046
4,12.0,0.0
4,2.0,0.338
4,5.0,0.006
12,9.0,0.003
2,1.0,0.233
10,10.0,0.0
5,26.0,0.0
2,27.0,0.0
6,5.0,0.0
1,25.0,0.0
6,23.0,0.004
11,10.0,0.0
12,16.0,0.0
7,25.0,0.008
10,2.0,0.364
7,9.0,0.003
1,13.0,0.0
10,8.0,0.01
7,10.0,0.0
4,16.0,0.0
10,27.0,0.0
4,3.0,0.226
6,26.0,0.0
1,4.0,0.151
7,14.0,0.0
4,1.0,0.2
9,26.0,0.0
6,13.0,0.0
10,9.0,0.003
4,26.0,0.0
1,3.0,0.216
7,15.0,0.0
6,15.0,0.0
5,9.0,0.001
1,9.0,0.0
3,2.0,0.318
7,8.0,0.005
4,27.0,0.0
10,25.0,0.001
