m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,1.4,8.2,5.3,79.5,11.0,0.09
1,1,1.0,8.0,5.0,82.5,10.3,0.11
1,2,1.0,8.0,4.5,82.5,10.1,0.09
1,3,1.0,8.2,4.5,84.0,10.1,0.09
1,4,0.0,8.0,4.0,81.0,11.0,0.07
1,5,0.0,8.0,4.0,82.5,11.0,0.09
1,6,-0.4,7.8,4.2,80.5,10.1,0.07
1,7,1.0,8.0,5.0,80.0,11.0,0.06
1,8,3.0,9.0,6.5,76.5,12.1,0.07
1,9,5.0,10.8,8.1,72.0,12.1,0.09
1,10,6.0,11.0,8.5,68.0,13.0,0.12
1,11,7.0,12.0,10.0,65.5,14.7,0.1
1,12,7.8,12.4,10.2,63.0,13.9,0.1
1,13,8.0,13.0,10.5,62.0,13.9,0.1
1,14,8.0,13.0,11.5,61.0,12.3,0.09
1,15,7.8,13.2,10.8,61.5,11.0,0.06
1,16,7.0,12.0,9.5,66.0,12.0,0.06
1,17,5.0,11.0,8.0,70.5,11.0,0.07
1,18,4.0,9.6,7.0,71.5,11.9,0.09
1,19,3.0,9.0,6.5,73.5,11.0,0.07
1,20,3.0,9.0,6.0,74.5,11.0,0.06
1,21,2.8,9.4,6.2,76.5,11.2,0.06
1,22,2.0,9.0,5.5,77.5,11.0,0.12
1,23,2.0,9.0,5.5,77.5,11.2,0.07
2,0,3.6,8.8,6.7,76.0,11.0,0.02
2,1,3.0,9.0,6.0,77.5,8.5,0.03
2,2,3.0,9.0,6.0,77.5,11.0,0.03
2,3,2.4,7.8,5.6,77.5,9.2,0.02
2,4,3.0,8.0,5.5,78.5,9.2,0.09
2,5,2.0,8.0,5.5,81.0,10.1,0.09
2,6,2.0,8.0,5.2,80.5,9.2,0.05
2,7,4.0,9.0,6.5,77.0,9.2,0.05
2,8,7.0,10.0,8.5,71.5,9.4,0.03
2,9,7.2,11.2,9.7,68.0,11.0,0.02
2,10,8.0,12.0,10.5,65.0,12.1,0.05
2,11,9.0,13.0,11.5,63.5,13.9,0.07
2,12,10.0,14.2,12.2,59.0,14.7,0.07
2,13,10.0,15.0,13.0,57.5,13.9,0.05
2,14,11.0,16.0,13.5,57.0,14.8,0.05
2,15,10.4,15.4,13.6,57.5,13.9,0.02
2,16,9.0,14.0,12.0,63.0,13.0,0.05
2,17,8.0,13.0,10.5,66.5,11.0,0.03
2,18,7.6,11.8,9.5,68.0,11.0,0.02
2,19,6.0,11.0,8.5,72.0,10.1,0.07
2,20,5.0,10.0,8.5,72.5,9.2,0.07
2,21,4.8,9.6,7.8,75.5,10.3,0.1
2,22,4.0,9.0,7.5,76.5,9.4,0.1
2,23,4.0,9.0,7.0,75.5,9.4,0.05
3,0,5.6,10.8,8.1,79.0,9.2,0.16
3,1,5.0,10.0,7.5,81.0,8.3,0.1
3,2,4.7,10.0,7.5,82.0,8.3,0.11
3,3,4.6,9.6,7.0,83.0,8.5,0.13
3,4,4.0,9.0,6.5,82.5,8.3,0.13
3,5,4.3,9.0,7.0,84.5,7.4,0.08
3,6,5.6,9.8,7.7,80.5,7.2,0.1
3,7,8.0,12.0,9.5,74.0,7.4,0.1
3,8,9.0,13.0,11.0,71.5,10.1,0.08
3,9,9.4,13.8,11.8,67.5,11.2,0.15
3,10,10.0,15.0,12.5,64.5,13.0,0.11
3,11,11.0,16.0,13.5,58.5,12.1,0.15
3,12,11.0,17.0,14.2,55.5,13.0,0.21
3,13,12.0,18.0,15.0,56.0,12.7,0.19
3,14,12.0,18.0,15.0,53.0,13.9,0.1
3,15,11.6,17.6,14.9,54.0,14.1,0.08
3,16,11.0,16.0,14.0,58.0,13.9,0.06
3,17,10.0,15.0,12.5,62.0,11.2,0.03
3,18,9.2,14.4,11.8,67.5,9.4,0.02
3,19,8.0,14.0,11.0,73.0,9.2,0.06
3,20,8.0,12.0,10.0,75.5,9.2,0.08
3,21,7.2,12.0,9.4,76.5,9.2,0.08
3,22,7.0,11.0,9.0,80.0,8.3,0.08
3,23,6.0,11.0,8.5,79.0,9.2,0.15
4,0,8.5,13.0,10.8,81.5,7.4,0.08
4,1,8.0,13.0,10.3,82.0,7.4,0.05
4,2,8.0,12.5,10.0,82.0,8.0,0.03
4,3,7.8,12.0,10.2,81.8,7.9,0.07
4,4,7.0,12.0,10.0,83.5,7.4,0.1
4,5,8.0,13.0,10.3,81.3,7.4,0.12
4,6,10.2,14.0,12.1,74.8,6.5,0.08
4,7,12.0,16.0,14.0,70.5,7.0,0.07
4,8,12.0,17.0,14.5,68.0,9.9,0.13
4,9,13.5,18.5,16.1,61.8,11.2,0.13
4,10,14.0,19.5,17.0,58.5,11.7,0.18
4,11,15.0,21.0,17.8,55.3,12.1,0.2
4,12,16.2,22.0,18.5,51.3,13.9,0.12
4,13,16.0,23.0,18.8,48.0,15.7,0.13
4,14,16.0,23.0,18.5,49.5,14.8,0.18
4,15,15.5,22.1,18.5,51.5,15.4,0.13
4,16,15.0,21.0,18.0,55.8,14.4,0.05
4,17,14.0,19.0,16.0,59.3,12.1,0.07
4,18,12.9,17.7,15.3,61.3,8.3,0.05
4,19,12.0,16.0,14.3,68.0,8.3,0.13
4,20,11.0,15.0,13.0,72.0,8.3,0.13
4,21,10.6,14.8,12.7,75.0,8.3,0.07
4,22,10.0,14.0,12.0,77.3,8.3,0.07
4,23,10.0,14.0,11.5,79.3,7.4,0.08
5,0,14.0,17.0,15.6,80.0,6.5,0.08
5,1,14.0,17.0,15.0,83.0,7.4,0.16
5,2,13.0,17.0,15.0,83.0,7.4,0.09
5,3,12.6,16.2,14.5,84.0,7.4,0.1
5,4,13.0,16.0,14.5,83.0,7.4,0.06
5,5,15.0,18.0,16.5,77.5,6.5,0.13
5,6,16.8,20.0,18.4,69.0,6.5,0.16
5,7,18.0,22.0,19.5,66.5,8.3,0.14
5,8,19.0,23.0,21.0,62.5,11.2,0.19
5,9,19.8,23.2,21.7,57.0,12.1,0.22
5,10,20.0,25.0,22.0,52.5,13.0,0.23
5,11,21.0,26.0,23.5,48.0,14.8,0.28
5,12,21.6,27.0,23.8,46.0,15.7,0.22
5,13,22.0,27.0,24.0,45.0,15.7,0.18
5,14,22.0,27.0,24.0,45.5,16.6,0.12
5,15,21.8,26.4,23.6,46.0,16.8,0.11
5,16,21.0,25.0,23.5,51.5,15.9,0.09
5,17,20.0,24.0,22.0,56.0,13.0,0.08
5,18,18.7,22.8,20.9,60.0,10.1,0.08
5,19,18.0,22.0,20.5,63.0,9.2,0.06
5,20,17.0,20.0,19.0,70.0,7.4,0.09
5,21,16.4,19.0,18.1,73.5,7.4,0.11
5,22,15.0,19.0,17.5,77.5,7.4,0.15
5,23,15.0,17.0,16.5,79.0,7.4,0.15
6,0,18.6,23.0,20.9,75.5,6.5,0.06
6,1,18.0,22.0,20.0,76.8,6.5,0.02
6,2,18.0,22.0,20.0,78.0,7.4,0.06
6,3,17.9,22.0,19.9,78.3,7.4,0.06
6,4,18.0,22.0,19.8,78.0,6.5,0.08
6,5,20.0,23.5,22.0,71.3,5.6,0.08
6,6,21.7,25.5,23.3,67.3,7.9,0.07
6,7,23.0,26.0,24.3,64.3,11.1,0.09
6,8,23.0,27.0,25.0,61.3,12.1,0.11
6,9,24.6,28.5,26.5,56.5,12.6,0.13
6,10,25.5,30.0,27.5,51.3,13.9,0.12
6,11,26.0,31.5,28.8,48.0,14.8,0.16
6,12,26.2,32.0,29.2,44.8,14.8,0.16
