m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,5.1,7.5,9.5,5.2,14.5,0.71
1,1,2,4.1,7.0,9.8,6.7,14.1,0.86
1,1,3,4.6,6.5,7.6,2.3,15.5,0.71
1,1,4,4.0,5.2,6.4,5.5,13.9,0.86
1,1,5,4.0,6.1,9.6,2.8,15.2,1.0
1,1,6,2.5,6.1,8.4,0.9,13.9,0.57
1,1,7,2.4,4.6,7.2,2.0,16.3,0.71
1,1,8,1.9,4.9,7.1,1.9,14.4,0.86
1,1,9,0.3,3.2,7.6,2.0,12.9,0.86
1,1,10,-0.3,4.1,7.6,1.5,10.0,0.57
1,2,11,-0.4,3.6,6.9,1.3,12.4,0.57
1,2,12,3.7,5.4,7.7,8.0,12.7,0.86
1,2,13,4.1,6.1,7.6,2.0,15.0,0.57
1,2,14,2.5,5.5,7.6,5.0,16.9,0.71
1,2,15,2.7,4.1,5.8,1.8,14.3,0.43
1,2,16,1.2,3.6,5.5,2.5,13.6,0.57
1,2,17,0.1,3.5,5.7,1.1,10.4,0.57
1,2,18,-0.9,1.6,5.1,1.2,10.2,0.43
1,2,19,-1.0,1.4,5.1,3.2,10.9,0.57
1,2,20,-1.4,1.7,4.3,0.9,11.5,0.29
1,3,21,-2.3,1.2,4.6,0.1,14.9,0.29
1,3,22,1.7,3.3,4.6,2.5,11.6,0.71
1,3,23,1.5,4.3,5.7,2.1,10.7,0.57
1,3,24,2.4,4.7,6.3,0.6,13.8,0.43
1,3,25,-0.3,2.9,4.9,1.5,9.1,0.57
1,3,26,2.3,5.6,7.7,2.3,14.7,0.86
1,3,27,3.8,6.1,8.4,4.0,16.8,0.71
1,3,28,2.5,5.2,7.7,2.6,15.2,0.57
1,3,29,3.5,5.8,8.9,2.5,15.4,0.57
1,3,30,2.0,4.4,6.9,1.2,13.9,0.71
1,3,31,0.8,2.8,6.1,1.8,16.8,0.43
2,1,1,2.3,4.2,6.1,1.1,15.7,0.86
2,1,2,3.1,5.2,7.6,2.5,13.3,0.71
2,1,3,2.4,5.5,8.9,1.2,13.2,0.71
2,1,4,2.5,4.9,7.6,3.1,15.7,0.86
2,1,5,3.1,5.8,8.5,1.0,14.4,0.71
2,1,6,1.2,5.5,8.4,7.7,18.3,0.57
2,1,7,-0.8,3.0,6.5,2.2,15.4,0.57
2,1,8,0.0,3.9,8.3,1.7,14.4,0.71
2,1,9,3.2,5.8,8.9,3.1,19.7,0.43
2,1,10,0.9,5.0,7.0,1.4,15.0,0.57
2,2,11,1.5,5.4,7.1,1.5,12.9,0.71
2,2,12,0.1,4.7,8.1,0.1,10.9,0.43
2,2,13,1.0,3.6,6.5,2.1,13.2,0.43
2,2,14,1.0,4.6,7.6,1.0,12.7,0.43
2,2,15,3.3,6.6,9.6,3.4,13.9,0.57
2,2,16,4.3,8.5,12.2,5.2,19.7,0.71
2,2,17,4.2,8.6,11.3,0.2,18.4,0.43
2,2,18,4.7,8.2,11.0,3.1,19.5,0.86
2,2,19,4.3,6.5,9.4,2.2,15.8,0.57
2,2,20,5.1,8.3,11.1,2.9,19.8,0.29
2,3,21,6.4,9.0,12.9,3.1,16.7,0.57
2,3,22,6.0,8.7,11.8,2.2,15.5,0.71
2,3,23,4.7,8.6,12.0,3.9,16.6,0.57
2,3,24,3.5,7.9,11.5,1.4,16.0,0.57
2,3,25,3.0,6.9,12.6,1.3,12.3,0.71
2,3,26,1.0,5.0,8.9,0.8,11.3,0.29
2,3,27,-0.6,4.3,8.6,1.4,10.2,0.29
2,3,28,-0.1,4.6,9.1,1.1,11.1,0.57
2,3,29,6.0,8.4,10.8,7.8,22.1,1.0
3,1,1,1.7,5.2,8.9,0.2,13.2,0.43
3,1,2,1.5,5.8,10.8,0.1,11.2,0.43
3,1,3,2.6,7.8,10.9,1.4,9.7,0.29
3,1,4,1.4,6.0,10.1,0.5,10.6,0.43
3,1,5,0.6,4.2,8.8,0.8,11.2,0.57
3,1,6,1.0,5.0,9.7,1.0,11.1,0.43
3,1,7,-0.3,5.8,8.7,3.0,12.7,0.29
3,1,8,2.6,6.8,9.6,1.1,15.5,0.57
