m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,2.3,4.6,7.1,13.9,20.0,0.64,79.0
2,3.0,5.5,8.9,15.4,17.0,0.6,70.0
3,2.6,7.4,10.9,14.0,15.0,0.47,54.0
4,4.8,9.8,15.0,13.2,12.0,0.41,49.0
5,7.9,13.7,19.0,11.1,14.0,0.45,58.0
6,11.8,17.4,22.5,11.1,11.0,0.36,50.0
7,12.6,18.1,22.9,10.9,13.0,0.42,61.0
8,13.1,18.7,24.3,10.1,14.0,0.44,60.0
9,10.5,15.3,20.8,9.4,12.0,0.42,69.0
10,8.0,12.2,16.2,11.9,19.0,0.6,86.0
11,4.5,7.6,10.9,11.9,19.0,0.62,80.0
12,2.8,5.7,7.7,13.5,21.0,0.68,85.0
