m,coco,coco_pct
11,10.0,0.0
1,1.0,0.087
1,2.0,0.025
7,19.0,0.0
12,19.0,0.0
5,1.0,0.237
5,17.0,0.032
11,18.0,0.001
8,3.0,0.097
3,15.0,0.002
10,19.0,0.0
3,5.0,0.02
12,7.0,0.061
2,10.0,0.002
8,5.0,0.004
8,8.0,0.105
2,19.0,0.0
7,3.0,0.091
8,17.0,0.04
10,7.0,0.028
9,7.0,0.016
11,12.0,0.0
3,21.0,0.001
2,1.0,0.141
3,3.0,0.052
9,18.0,0.0
4,7.0,0.036
7,14.0,0.0
2,14.0,0.003
8,13.0,0.0
12,17.0,0.055
3,10.0,0.0
8,14.0,0.0
6,25.0,0.0
4,2.0,0.042
9,19.0,0.0
2,18.0,0.003
5,7.0,0.021
11,7.0,0.06
9,8.0,0.129
8,10.0,0.0
10,2.0,0.035
12,8.0,0.18
2,15.0,0.005
1,18.0,0.002
1,12.0,0.001
9,3.0,0.065
8,15.0,0.0
6,3.0,0.073
1,10.0,0.001
11,5.0,0.025
7,21.0,0.0
10,1.0,0.114
1,5.0,0.054
4,15.0,0.0
11,14.0,0.0
7,1.0,0.219
7,15.0,0.0
9,12.0,0.0
11,4.0,0.491
7,17.0,0.031
1,14.0,0.001
7,10.0,0.0
5,3.0,0.082
10,3.0,0.054
12,14.0,0.002
10,15.0,0.0
3,18.0,0.0
10,10.0,0.0
6,13.0,0.0
9,4.0,0.488
10,17.0,0.059
7,18.0,0.0
2,8.0,0.144
5,18.0,0.003
8,21.0,0.0
12,15.0,0.001
10,18.0,0.0
3,14.0,0.001
1,8.0,0.149
12,10.0,0.002
12,18.0,0.002
8,4.0,0.467
1,7.0,0.063
4,21.0,0.003
6,10.0,0.0
9,1.0,0.194
2,7.0,0.041
9,14.0,0.0
7,25.0,0.0
8,25.0,0.0
5,14.0,0.0
2,12.0,0.001
1,4.0,0.517
1,21.0,0.003
10,8.0,0.177
3,1.0,0.231
12,13.0,0.0
6,7.0,0.014
4,4.0,0.482
10,14.0,0.0
6,19.0,0.001
6,15.0,0.0
6,1.0,0.28
4,10.0,0.0
5,13.0,0.0
4,25.0,0.0
6,4.0,0.463
5,19.0,0.0
5,4.0,0.475
1,15.0,0.005
7,8.0,0.097
12,2.0,0.02
1,3.0,0.045
5,12.0,0.0
9,17.0,0.049
12,12.0,0.0
5,21.0,0.0
6,12.0,0.0
5,10.0,0.0
9,13.0,0.0
2,13.0,0.0
11,3.0,0.051
9,10.0,0.0
4,12.0,0.001
1,19.0,0.0
11,25.0,0.0
7,12.0,0.0
2,2.0,0.03
9,5.0,0.011
12,3.0,0.027
9,25.0,0.0
8,18.0,0.0
12,4.0,0.525
8,19.0,0.0
1,25.0,0.0
6,8.0,0.089
10,5.0,0.021
11,2.0,0.028
5,5.0,0.012
3,12.0,0.0
5,8.0,0.087
2,17.0,0.034
11,17.0,0.054
8,1.0,0.213
4,17.0,0.033
6,5.0,0.004
3,2.0,0.029
6,2.0,0.048
10,4.0,0.513
3,8.0,0.119
2,21.0,0.002
4,8.0,0.095
4,14.0,0.001
3,13.0,0.0
2,5.0,0.015
12,25.0,0.0
7,13.0,0.0
7,2.0,0.057
5,2.0,0.052
11,13.0,0.0
6,17.0,0.029
8,2.0,0.064
4,1.0,0.231
10,13.0,0.0
11,15.0,0.0
4,5.0,0.004
7,4.0,0.491
10,12.0,0.0
1,13.0,0.0
9,15.0,0.0
9,2.0,0.048
4,13.0,0.0
11,1.0,0.111
8,12.0,0.0
11,21.0,0.001
4,19.0,0.001
5,25.0,0.0
10,25.0,0.0
6,21.0,0.0
9,21.0,0.0
4,18.0,0.001
12,5.0,0.047
7,5.0,0.001
3,4.0,0.473
3,19.0,0.0
11,19.0,0.0
3,17.0,0.029
12,1.0,0.075
3,25.0,0.0
11,8.0,0.178
2,3.0,0.047
8,7.0,0.012
5,15.0,0.0
7,7.0,0.013
1,17.0,0.047
10,21.0,0.0
12,21.0,0.001
4,3.0,0.069
6,14.0,0.0
3,7.0,0.044
2,25.0,0.0
2,4.0,0.532
6,18.0,0.0
