m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,8.8,12.8,17.7,14.3,4.0,0.13,3.0
2,10.1,14.0,18.7,14.9,3.0,0.09,0.0
3,11.5,15.6,20.0,16.7,9.0,0.28,17.0
4,13.2,17.3,21.6,16.5,6.0,0.19,9.0
5,16.0,20.3,24.8,14.3,3.0,0.1,3.0
6,19.4,22.9,27.9,14.6,2.0,0.06,1.0
7,23.0,26.7,31.2,12.6,0.0,0.0,0.0
8,23.8,27.3,32.1,12.9,1.0,0.02,0.0
9,21.5,25.1,29.8,13.9,3.0,0.1,1.0
10,16.6,21.0,25.5,13.8,4.0,0.11,10.0
11,12.9,16.8,21.0,13.4,4.0,0.12,3.0
12,10.1,14.0,18.7,13.6,3.0,0.09,2.0
