m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1,8.7,12.6,17.3,12.5,1.0,0.13,1.0
1,2,8.4,12.5,17.3,14.3,1.0,0.13,1.0
1,3,9.6,13.8,18.5,14.6,2.0,0.14,1.0
2,1,9.3,13.5,18.3,13.8,1.0,0.07,0.0
2,2,10.6,14.5,19.0,15.0,1.0,0.07,0.0
2,3,10.1,14.4,19.0,16.5,1.0,0.12,0.0
3,1,10.6,15.1,19.0,16.5,3.0,0.29,5.0
3,2,11.5,15.9,20.7,14.6,2.0,0.24,5.0
3,3,11.8,15.8,20.0,19.2,3.0,0.31,8.0
4,1,12.0,16.1,21.2,16.9,1.0,0.14,1.0
4,2,13.4,17.3,21.8,15.6,2.0,0.19,6.0
4,3,13.8,17.7,22.1,15.7,2.0,0.23,2.0
5,1,14.8,19.3,24.2,13.3,1.0,0.1,1.0
5,2,15.7,19.7,24.4,15.0,1.0,0.1,0.0
5,3,16.9,21.5,26.5,13.9,1.0,0.1,2.0
6,1,18.2,21.9,27.0,15.1,1.0,0.1,1.0
6,2,19.4,23.4,27.6,15.6,1.0,0.06,0.0
6,3,20.9,24.2,28.9,12.9,0.0,0.03,0.0
7,1,22.4,25.9,30.5,12.4,0.0,0.0,0.0
7,2,23.2,26.9,31.3,13.5,0.0,0.0,0.0
7,3,23.3,27.1,32.2,12.2,0.0,0.01,0.0
8,1,24.1,27.4,32.4,12.3,0.0,0.0,0.0
8,2,23.8,27.1,31.6,12.1,0.0,0.03,0.0
8,3,23.8,27.4,32.6,14.8,0.0,0.03,0.0
9,1,22.3,25.8,30.4,13.8,1.0,0.09,1.0
9,2,21.8,25.1,29.8,14.1,2.0,0.19,1.0
9,3,19.8,23.4,28.4,13.9,0.0,0.03,0.0
10,1,18.9,22.3,27.1,13.8,0.0,0.03,0.0
10,2,17.0,21.1,25.6,13.0,1.0,0.11,2.0
10,3,15.3,19.0,23.5,14.5,2.0,0.19,8.0
11,1,13.5,17.6,22.0,12.9,1.0,0.1,0.0
11,2,13.3,17.3,21.7,13.8,2.0,0.17,3.0
11,3,10.9,15.0,19.7,13.2,1.0,0.1,0.0
12,1,10.9,14.7,19.2,13.7,1.0,0.14,1.0
12,2,10.4,14.3,18.7,14.7,1.0,0.13,1.0
12,3,9.3,13.8,18.5,12.3,0.0,0.01,0.0
