m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,9.1,12.5,11.0,73.0,13.9,0.02
1,1,9.1,12.9,10.9,72.0,13.9,0.01
1,2,9.1,12.6,11.0,72.5,13.0,0.0
1,3,8.6,12.5,10.5,72.5,13.9,0.0
1,4,8.3,12.4,10.6,72.5,14.8,0.01
1,5,8.6,12.0,10.4,71.5,13.9,0.0
1,6,8.3,12.1,10.2,67.5,14.8,0.0
1,7,8.0,12.3,10.1,69.0,13.9,0.0
1,8,9.0,12.7,10.9,65.0,15.0,0.0
1,9,10.8,15.0,12.7,60.5,14.1,0.01
1,10,13.6,16.6,14.9,56.0,13.0,0.02
1,11,14.9,17.8,16.2,57.5,12.2,0.01
1,12,15.4,18.0,16.6,59.0,15.7,0.02
1,13,15.5,18.0,16.8,60.0,16.8,0.03
1,14,15.6,18.2,16.7,62.0,19.5,0.02
1,15,15.4,18.0,16.6,62.5,19.5,0.02
1,16,14.9,17.6,16.0,65.0,17.7,0.02
1,17,13.9,16.5,15.1,69.0,16.8,0.0
1,18,12.5,15.2,13.7,73.0,13.0,0.01
1,19,11.4,14.5,13.1,74.5,11.2,0.0
1,20,10.4,14.0,12.6,75.0,10.1,0.03
1,21,10.0,13.5,11.8,73.0,11.2,0.03
1,22,10.0,13.4,11.9,76.0,11.9,0.02
1,23,9.7,13.3,11.4,74.5,12.1,0.0
2,0,10.9,13.8,12.3,73.5,11.2,0.01
2,1,10.4,13.1,12.1,72.5,11.3,0.0
2,2,10.0,13.6,11.7,73.0,11.2,0.0
2,3,10.0,13.3,11.8,70.5,11.9,0.0
2,4,9.7,13.4,11.8,69.5,12.3,0.0
2,5,9.3,13.6,11.6,68.5,12.1,0.01
2,6,9.2,13.4,11.3,68.0,12.3,0.02
2,7,9.4,13.0,11.4,65.5,13.0,0.02
2,8,11.1,14.8,12.7,64.0,12.3,0.03
2,9,13.6,16.6,15.1,59.0,11.2,0.05
2,10,15.3,17.9,16.6,59.0,17.5,0.02
2,11,16.0,18.3,17.3,59.5,18.6,0.02
2,12,16.6,18.6,17.8,59.5,20.4,0.05
2,13,16.9,18.8,17.9,61.5,21.3,0.06
2,14,16.8,19.0,18.2,60.5,22.2,0.07
2,15,16.7,18.9,17.8,61.0,23.3,0.06
2,16,16.2,18.3,17.4,64.0,21.5,0.07
2,17,15.2,17.0,16.3,68.0,18.6,0.05
2,18,14.4,16.0,15.2,74.5,15.8,0.02
2,19,13.3,15.0,14.3,76.5,13.3,0.01
2,20,12.6,15.0,13.8,75.0,13.0,0.0
2,21,12.1,14.8,13.4,73.0,11.2,0.0
2,22,11.4,14.4,12.9,74.0,12.1,0.01
2,23,11.1,14.2,12.8,73.5,12.1,0.0
3,0,12.5,15.3,13.7,72.5,13.0,0.07
3,1,11.9,15.4,13.6,72.5,13.0,0.08
3,2,11.5,15.2,13.3,72.0,11.9,0.07
3,3,11.2,14.7,12.9,73.0,12.3,0.07
3,4,11.0,14.8,12.9,72.5,12.1,0.08
3,5,10.7,14.9,12.7,70.0,12.1,0.1
3,6,10.3,14.6,12.8,71.0,12.1,0.1
3,7,11.3,14.8,13.1,69.0,13.9,0.06
3,8,13.2,16.5,14.8,64.0,13.0,0.07
3,9,15.1,18.0,16.6,61.0,16.8,0.1
3,10,15.8,19.0,17.4,59.0,16.8,0.11
3,11,16.7,19.5,18.1,60.5,19.5,0.13
3,12,17.1,19.5,18.0,61.5,21.3,0.14
3,13,17.2,19.7,18.5,60.5,23.1,0.15
3,14,17.0,20.0,18.4,62.0,24.2,0.12
3,15,16.5,20.0,18.4,63.5,24.3,0.13
3,16,16.1,19.7,17.8,62.0,23.0,0.11
3,17,16.0,18.6,17.5,66.0,22.2,0.11
3,18,15.2,17.9,16.5,68.5,18.6,0.09
3,19,14.4,16.5,15.6,70.5,16.8,0.07
3,20,14.0,16.5,15.3,71.5,15.7,0.05
3,21,13.6,15.8,14.8,73.0,13.0,0.07
3,22,13.0,15.8,14.5,73.5,13.0,0.07
3,23,12.5,15.5,14.2,72.5,13.8,0.06
4,0,14.0,16.4,15.1,77.0,10.2,0.0
4,1,13.6,16.4,15.2,77.0,10.1,0.0
4,2,13.4,16.2,14.8,77.0,9.6,0.0
4,3,13.3,15.7,14.8,77.5,10.2,0.0
4,4,13.0,15.9,14.4,77.5,9.3,0.0
4,5,12.9,15.6,14.3,76.0,9.2,0.0
4,6,12.7,15.8,14.5,74.5,10.2,0.03
4,7,14.9,17.7,16.3,67.5,9.2,0.0
4,8,16.1,19.4,17.8,63.0,12.6,0.0
4,9,17.0,20.6,18.8,63.0,16.4,0.02
4,10,17.6,21.0,19.4,62.0,18.6,0.02
4,11,18.1,21.9,20.0,62.3,22.3,0.03
4,12,18.5,22.0,20.4,60.3,22.3,0.02
4,13,18.9,22.4,20.7,61.0,25.0,0.03
4,14,18.6,22.4,20.5,60.0,26.0,0.02
4,15,18.6,22.3,20.4,62.5,25.6,0.02
4,16,18.3,22.3,20.1,63.5,24.2,0.02
4,17,17.8,21.1,19.2,63.0,24.2,0.03
4,18,17.0,19.8,18.3,67.5,21.0,0.02
4,19,16.2,18.7,17.3,71.5,17.7,0.02
4,20,15.5,18.1,17.0,72.5,15.0,0.02
4,21,15.3,17.5,16.5,74.8,13.5,0.0
4,22,14.9,17.1,15.8,78.0,12.0,0.0
4,23,14.5,16.6,15.6,77.0,10.2,0.0
5,0,16.6,19.3,18.2,76.5,9.0,0.06
5,1,16.3,19.2,17.8,75.5,8.5,0.05
5,2,16.0,18.6,17.5,74.0,8.5,0.03
5,3,15.7,18.5,17.1,74.0,8.3,0.03
5,4,15.3,18.3,16.9,74.0,8.3,0.03
5,5,15.4,18.4,16.8,72.5,9.2,0.03
5,6,16.4,19.2,17.8,71.5,9.2,0.03
5,7,18.7,21.4,20.3,63.5,9.2,0.03
5,8,19.8,23.2,21.7,60.5,13.0,0.03
5,9,20.0,24.2,22.3,59.5,16.8,0.03
5,10,20.7,25.3,23.0,58.5,18.6,0.06
5,11,21.0,25.6,23.3,57.5,21.3,0.13
5,12,21.4,25.7,23.5,56.0,22.1,0.12
5,13,21.1,26.4,23.5,57.0,23.3,0.14
5,14,21.4,25.3,23.2,58.0,23.3,0.14
5,15,21.4,26.0,23.5,57.0,22.2,0.09
5,16,21.1,24.3,23.1,60.0,21.5,0.06
5,17,20.8,24.0,22.5,60.5,22.3,0.07
5,18,20.0,23.5,21.5,64.5,19.5,0.04
5,19,19.3,21.8,20.3,67.5,13.9,0.03
5,20,18.5,20.7,19.5,72.0,13.0,0.05
5,21,17.9,20.3,19.1,73.0,11.0,0.03
5,22,17.6,20.1,18.7,73.0,10.3,0.05
5,23,17.0,19.6,18.4,74.0,9.2,0.05
6,0,18.9,23.3,21.3,72.8,8.3,0.01
6,1,18.5,22.8,21.0,72.0,8.9,0.0
6,2,18.1,22.8,20.6,74.5,9.2,0.0
6,3,18.1,22.5,20.3,74.8,9.2,0.0
6,4,17.8,22.9,20.2,72.5,8.3,0.01
6,5,17.8,22.5,19.8,70.3,9.2,0.03
6,6,18.9,23.7,21.5,68.3,8.3,0.02
6,7,21.1,25.7,23.3,63.5,8.3,0.01
6,8,21.8,27.2,24.7,61.3,12.1,0.02
6,9,22.3,27.6,25.1,62.5,14.9,0.02
6,10,22.7,27.5,25.1,63.3,18.6,0.04
6,11,23.2,27.8,25.5,63.5,20.4,0.06
6,12,23.3,28.2,26.0,60.8,21.8,0.07
6,13,23.7,28.4,26.3,59.5,23.3,0.08
6,14,23.7,28.2,26.2,59.8,22.3,0.07
6,15,23.7,28.6,26.1,59.5,21.4,0.06
6,16,23.2,27.9,25.8,61.0,21.9,0.04
6,17,23.2,27.1,25.3,61.0,22.4,0.0
6,18,22.6,26.2,24.7,63.8,20.0,0.03
6,19,21.8,25.9,23.7,68.3,16.7,0.01
6,20,20.8,24.8,23.1,72.5,13.5,0.0
6,21,20.3,24.7,22.7,72.0,11.7,0.0
6,22,20.0,24.6,22.1,73.8,10.1,0.0
6,23,19.4,23.9,21.7,73.5,8.8,0.0
7,0,23.0,26.5,24.7,77.0,8.3,0.0
7,1,22.6,26.0,24.5,77.0,8.3,0.0
7,2,22.5,25.9,24.3,77.5,8.3,0.0
7,3,22.0,25.9,23.8,78.0,8.3,0.0
7,4,21.8,25.6,24.0,78.0,8.3,0.0
7,5,21.9,25.1,23.6,78.0,8.3,0.0
7,6,22.8,25.8,24.5,72.0,8.3,0.0
7,7,24.8,28.0,26.5,66.0,8.3,0.0
7,8,25.4,29.4,27.6,65.0,11.2,0.0
7,9,26.1,30.9,28.5,64.0,15.7,0.0
7,10,26.3,31.1,28.8,63.5,17.7,0.0
7,11,26.6,31.8,29.0,62.0,18.6,0.0
7,12,27.0,31.7,29.3,62.5,19.5,0.0
