m,coco,coco_pct
12,4.0,0.001
1,25.0,0.025
11,17.0,0.001
9,9.0,0.005
7,26.0,0.0
11,18.0,0.034
7,5.0,0.25
9,5.0,0.172
8,4.0,0.001
8,9.0,0.008
1,5.0,0.289
12,18.0,0.01
7,27.0,0.011
3,25.0,0.015
1,17.0,0.0
6,7.0,0.04
5,7.0,0.047
2,8.0,0.003
6,9.0,0.003
6,8.0,0.015
10,7.0,0.091
9,25.0,0.089
10,18.0,0.048
5,2.0,0.029
4,9.0,0.0
4,4.0,0.0
3,4.0,0.0
4,18.0,0.022
8,27.0,0.007
4,7.0,0.032
3,26.0,0.0
9,18.0,0.032
9,17.0,0.0
3,8.0,0.008
4,17.0,0.0
12,9.0,0.028
12,17.0,0.0
6,2.0,0.042
5,5.0,0.221
11,9.0,0.015
11,8.0,0.049
5,17.0,0.001
1,4.0,0.0
7,2.0,0.058
9,7.0,0.046
9,4.0,0.002
6,26.0,0.0
1,26.0,0.0
5,4.0,0.0
11,26.0,0.0
2,27.0,0.0
6,27.0,0.013
9,3.0,0.592
7,7.0,0.034
8,17.0,0.002
7,18.0,0.018
11,5.0,0.146
6,18.0,0.026
9,26.0,0.0
8,3.0,0.574
11,3.0,0.524
6,3.0,0.583
10,4.0,0.001
7,25.0,0.043
2,7.0,0.03
5,9.0,0.001
4,26.0,0.0
12,27.0,0.0
12,2.0,0.015
12,26.0,0.0
3,27.0,0.002
1,18.0,0.009
9,2.0,0.009
2,25.0,0.02
10,27.0,0.012
3,5.0,0.304
8,18.0,0.032
5,3.0,0.54
3,2.0,0.07
11,27.0,0.005
11,4.0,0.001
3,18.0,0.007
8,5.0,0.215
3,9.0,0.001
7,17.0,0.0
6,17.0,0.0
7,4.0,0.003
1,7.0,0.086
8,25.0,0.057
10,3.0,0.525
1,9.0,0.005
8,26.0,0.0
4,2.0,0.031
12,5.0,0.21
12,3.0,0.52
10,26.0,0.0
7,3.0,0.568
6,4.0,0.001
4,3.0,0.611
10,2.0,0.016
5,27.0,0.019
5,18.0,0.048
12,25.0,0.045
4,5.0,0.254
7,9.0,0.003
10,25.0,0.11
2,3.0,0.546
2,9.0,0.0
8,2.0,0.038
4,8.0,0.009
8,7.0,0.045
12,8.0,0.06
2,4.0,0.0
8,8.0,0.021
1,3.0,0.53
6,5.0,0.216
10,8.0,0.039
2,18.0,0.005
5,26.0,0.0
12,7.0,0.111
2,5.0,0.353
10,9.0,0.009
5,8.0,0.018
5,25.0,0.077
1,8.0,0.026
1,2.0,0.03
2,26.0,0.0
3,3.0,0.566
7,8.0,0.012
4,25.0,0.033
2,2.0,0.043
10,5.0,0.147
4,27.0,0.008
6,25.0,0.062
11,7.0,0.122
9,27.0,0.024
10,17.0,0.002
11,25.0,0.098
2,17.0,0.0
3,17.0,0.0
3,7.0,0.026
11,2.0,0.006
1,27.0,0.0
9,8.0,0.029
