m,m3,coco,coco_pct,country,place
12,1,7.0,0.0,egypte,alexandrië
12,1,8.0,0.001,egypte,alexandrië
12,1,9.0,0.0,egypte,alexandrië
12,1,17.0,0.006,egypte,alexandrië
12,1,18.0,0.033,egypte,alexandrië
12,1,25.0,0.002,egypte,alexandrië
12,2,1.0,0.187,egypte,alexandrië
12,2,2.0,0.593,egypte,alexandrië
12,2,3.0,0.119,egypte,alexandrië
12,2,5.0,0.014,egypte,alexandrië
12,2,7.0,0.0,egypte,alexandrië
12,2,8.0,0.001,egypte,alexandrië
12,2,9.0,0.0,egypte,alexandrië
12,2,17.0,0.007,egypte,alexandrië
12,2,18.0,0.077,egypte,alexandrië
12,2,25.0,0.002,egypte,alexandrië
12,3,1.0,0.061,egypte,alexandrië
12,3,2.0,0.519,egypte,alexandrië
12,3,3.0,0.203,egypte,alexandrië
12,3,5.0,0.009,egypte,alexandrië
12,3,7.0,0.001,egypte,alexandrië
12,3,8.0,0.002,egypte,alexandrië
12,3,9.0,0.001,egypte,alexandrië
12,3,17.0,0.011,egypte,alexandrië
12,3,18.0,0.192,egypte,alexandrië
12,3,25.0,0.002,egypte,alexandrië
1,1,1.0,0.23,egypte,cairo
1,1,2.0,0.379,egypte,cairo
1,1,3.0,0.057,egypte,cairo
1,1,4.0,0.0,egypte,cairo
1,1,5.0,0.333,egypte,cairo
1,1,7.0,0.001,egypte,cairo
1,1,8.0,0.001,egypte,cairo
1,1,9.0,0.0,egypte,cairo
1,1,17.0,0.001,egypte,cairo
1,1,18.0,0.0,egypte,cairo
1,1,25.0,0.0,egypte,cairo
1,1,27.0,0.0,egypte,cairo
1,2,1.0,0.286,egypte,cairo
1,2,2.0,0.482,egypte,cairo
1,2,3.0,0.075,egypte,cairo
1,2,4.0,0.0,egypte,cairo
1,2,5.0,0.151,egypte,cairo
1,2,7.0,0.004,egypte,cairo
1,2,8.0,0.0,egypte,cairo
1,2,9.0,0.0,egypte,cairo
1,2,17.0,0.0,egypte,cairo
1,2,18.0,0.001,egypte,cairo
1,2,25.0,0.0,egypte,cairo
1,2,27.0,0.002,egypte,cairo
1,3,1.0,0.34,egypte,cairo
1,3,2.0,0.428,egypte,cairo
1,3,3.0,0.078,egypte,cairo
1,3,4.0,0.0,egypte,cairo
1,3,5.0,0.154,egypte,cairo
1,3,7.0,0.001,egypte,cairo
1,3,8.0,0.0,egypte,cairo
1,3,9.0,0.0,egypte,cairo
1,3,17.0,0.0,egypte,cairo
1,3,18.0,0.0,egypte,cairo
1,3,25.0,0.0,egypte,cairo
1,3,27.0,0.0,egypte,cairo
2,1,1.0,0.33,egypte,cairo
2,1,2.0,0.409,egypte,cairo
2,1,3.0,0.135,egypte,cairo
2,1,4.0,0.0,egypte,cairo
2,1,5.0,0.109,egypte,cairo
2,1,7.0,0.009,egypte,cairo
2,1,8.0,0.005,egypte,cairo
2,1,9.0,0.0,egypte,cairo
2,1,17.0,0.001,egypte,cairo
2,1,18.0,0.001,egypte,cairo
2,1,25.0,0.002,egypte,cairo
2,1,27.0,0.0,egypte,cairo
2,2,1.0,0.253,egypte,cairo
2,2,2.0,0.457,egypte,cairo
2,2,3.0,0.113,egypte,cairo
2,2,4.0,0.0,egypte,cairo
2,2,5.0,0.162,egypte,cairo
2,2,7.0,0.01,egypte,cairo
2,2,8.0,0.004,egypte,cairo
2,2,9.0,0.0,egypte,cairo
2,2,17.0,0.002,egypte,cairo
2,2,18.0,0.0,egypte,cairo
2,2,25.0,0.0,egypte,cairo
2,2,27.0,0.0,egypte,cairo
2,3,1.0,0.323,egypte,cairo
2,3,2.0,0.454,egypte,cairo
2,3,3.0,0.103,egypte,cairo
2,3,4.0,0.0,egypte,cairo
2,3,5.0,0.111,egypte,cairo
2,3,7.0,0.007,egypte,cairo
2,3,8.0,0.001,egypte,cairo
2,3,9.0,0.0,egypte,cairo
2,3,17.0,0.001,egypte,cairo
2,3,18.0,0.0,egypte,cairo
2,3,25.0,0.001,egypte,cairo
2,3,27.0,0.0,egypte,cairo
3,1,1.0,0.501,egypte,cairo
3,1,2.0,0.37,egypte,cairo
3,1,3.0,0.051,egypte,cairo
3,1,4.0,0.0,egypte,cairo
3,1,5.0,0.069,egypte,cairo
