m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
1,3,16,14.0,17.8,16.2,63.0,14.0,0.09,egypte,alexandrië
1,3,17,14.0,17.0,15.4,65.5,14.1,0.15,egypte,alexandrië
1,3,18,13.0,15.6,14.3,70.5,13.0,0.09,egypte,alexandrië
1,3,19,12.7,15.5,14.0,71.0,13.0,0.15,egypte,alexandrië
1,3,20,12.0,15.1,13.6,72.5,13.9,0.18,egypte,alexandrië
1,3,21,11.4,14.9,13.2,72.5,11.2,0.15,egypte,alexandrië
1,3,22,11.0,15.0,13.0,75.5,11.0,0.06,egypte,alexandrië
1,3,23,11.0,15.0,13.0,75.0,10.2,0.15,egypte,alexandrië
2,1,0,10.6,14.2,12.4,77.0,12.5,0.13,egypte,alexandrië
2,1,1,10.1,14.0,12.1,77.8,11.1,0.2,egypte,alexandrië
2,1,2,9.9,14.0,11.6,79.3,10.1,0.17,egypte,alexandrië
2,1,3,9.2,13.5,11.1,79.0,12.0,0.2,egypte,alexandrië
2,1,4,9.7,13.7,11.3,78.3,10.7,0.1,egypte,alexandrië
2,1,5,9.9,13.9,11.7,76.5,9.8,0.1,egypte,alexandrië
2,1,6,10.5,14.1,12.2,76.0,11.5,0.17,egypte,alexandrië
2,1,7,12.5,15.1,14.0,69.5,11.6,0.17,egypte,alexandrië
2,1,8,14.0,17.0,15.6,66.5,14.0,0.17,egypte,alexandrië
2,1,9,15.3,19.0,17.0,60.5,15.0,0.13,egypte,alexandrië
2,1,10,16.0,19.3,17.5,56.8,15.9,0.17,egypte,alexandrië
2,1,11,16.1,20.2,18.0,56.5,16.8,0.2,egypte,alexandrië
2,1,12,16.2,20.6,18.4,55.0,18.5,0.07,egypte,alexandrië
2,1,13,15.8,20.1,18.0,55.8,18.5,0.07,egypte,alexandrië
2,1,14,15.5,19.8,17.5,57.3,18.2,0.03,egypte,alexandrië
2,1,15,15.0,18.8,16.9,60.3,15.3,0.0,egypte,alexandrië
2,1,16,14.5,18.1,16.2,64.3,14.8,0.0,egypte,alexandrië
2,1,17,14.0,17.2,15.6,65.3,14.9,0.03,egypte,alexandrië
2,1,18,13.6,16.1,15.0,70.0,13.1,0.03,egypte,alexandrië
2,1,19,13.1,16.0,14.5,70.0,12.2,0.1,egypte,alexandrië
2,1,20,12.8,15.0,13.8,71.5,12.5,0.07,egypte,alexandrië
2,1,21,12.4,14.7,13.6,72.5,12.1,0.1,egypte,alexandrië
2,1,22,12.0,14.9,13.4,74.3,10.2,0.1,egypte,alexandrië
2,1,23,11.3,14.6,13.0,76.8,11.0,0.13,egypte,alexandrië
2,2,0,10.9,13.6,12.1,77.8,6.5,0.07,egypte,alexandrië
2,2,1,11.0,13.5,12.1,80.5,8.4,0.07,egypte,alexandrië
2,2,2,10.0,13.2,11.6,81.3,7.9,0.07,egypte,alexandrië
2,2,3,9.8,13.1,11.3,80.8,8.4,0.1,egypte,alexandrië
2,2,4,9.5,13.6,11.6,80.3,7.9,0.07,egypte,alexandrië
2,2,5,10.0,14.0,11.9,79.8,7.9,0.07,egypte,alexandrië
2,2,6,11.0,14.3,12.5,77.0,9.7,0.13,egypte,alexandrië
2,2,7,12.5,15.5,14.0,72.5,11.1,0.13,egypte,alexandrië
2,2,8,14.0,17.0,15.4,66.5,13.6,0.2,egypte,alexandrië
2,2,9,15.3,18.0,16.5,63.3,14.0,0.2,egypte,alexandrië
2,2,10,15.9,18.9,17.7,62.3,14.5,0.17,egypte,alexandrië
2,2,11,17.0,19.0,18.2,58.8,14.9,0.3,egypte,alexandrië
2,2,12,16.7,19.5,18.3,57.5,17.2,0.17,egypte,alexandrië
2,2,13,16.8,19.0,17.9,57.3,17.7,0.13,egypte,alexandrië
2,2,14,16.1,18.4,17.4,59.3,15.9,0.1,egypte,alexandrië
2,2,15,15.7,17.7,16.7,61.3,15.9,0.13,egypte,alexandrië
2,2,16,15.0,17.0,16.0,64.3,13.9,0.13,egypte,alexandrië
2,2,17,14.0,16.1,15.3,66.3,14.0,0.1,egypte,alexandrië
2,2,18,13.4,15.4,14.6,68.8,12.1,0.03,egypte,alexandrië
2,2,19,12.6,15.0,14.0,72.0,10.7,0.03,egypte,alexandrië
2,2,20,12.0,15.0,13.3,72.8,10.7,0.03,egypte,alexandrië
2,2,21,12.0,14.5,13.2,74.3,10.7,0.07,egypte,alexandrië
2,2,22,12.0,14.4,13.0,76.0,8.4,0.0,egypte,alexandrië
2,2,23,11.0,14.0,12.6,76.8,9.3,0.03,egypte,alexandrië
2,3,0,11.3,14.3,12.8,78.0,10.1,0.0,egypte,alexandrië
2,3,1,11.0,14.0,12.5,79.5,9.3,0.0,egypte,alexandrië
2,3,2,10.4,13.8,12.2,80.0,9.3,0.04,egypte,alexandrië
2,3,3,9.9,13.5,11.9,82.0,10.2,0.0,egypte,alexandrië
2,3,4,10.0,13.4,11.7,82.5,9.2,0.0,egypte,alexandrië
2,3,5,11.0,14.0,12.3,81.0,8.4,0.0,egypte,alexandrië
2,3,6,11.7,14.8,13.3,78.0,9.2,0.0,egypte,alexandrië
2,3,7,13.8,16.6,14.5,70.0,10.3,0.0,egypte,alexandrië
2,3,8,15.0,18.0,16.5,63.5,13.0,0.07,egypte,alexandrië
2,3,9,16.0,18.8,17.5,61.0,13.9,0.11,egypte,alexandrië
2,3,10,17.0,20.0,18.6,58.5,13.9,0.04,egypte,alexandrië
2,3,11,18.0,20.3,19.5,55.5,15.7,0.0,egypte,alexandrië
2,3,12,17.8,21.0,19.8,54.5,15.9,0.0,egypte,alexandrië
2,3,13,18.0,21.0,19.5,56.5,17.6,0.0,egypte,alexandrië
2,3,14,17.0,20.0,18.8,56.5,18.5,0.0,egypte,alexandrië
2,3,15,16.2,19.4,17.8,60.0,16.8,0.0,egypte,alexandrië
2,3,16,15.0,18.0,16.9,62.5,15.9,0.0,egypte,alexandrië
2,3,17,15.0,17.3,16.4,65.0,13.9,0.0,egypte,alexandrië
2,3,18,14.3,16.2,15.4,69.0,14.8,0.0,egypte,alexandrië
2,3,19,14.0,15.2,14.6,70.5,13.9,0.0,egypte,alexandrië
2,3,20,13.1,15.1,14.5,72.5,11.2,0.04,egypte,alexandrië
2,3,21,13.3,15.0,14.1,75.5,12.0,0.0,egypte,alexandrië
2,3,22,12.8,15.0,13.9,76.5,11.1,0.0,egypte,alexandrië
2,3,23,12.2,14.1,13.6,77.5,11.1,0.0,egypte,alexandrië
3,1,0,12.6,15.5,14.0,75.0,7.9,0.03,egypte,alexandrië
3,1,1,12.0,15.2,13.7,77.3,8.0,0.0,egypte,alexandrië
3,1,2,12.0,15.1,13.4,78.5,8.4,0.0,egypte,alexandrië
3,1,3,11.3,14.8,13.1,79.0,7.4,0.0,egypte,alexandrië
3,1,4,11.3,15.1,13.1,79.0,8.8,0.0,egypte,alexandrië
3,1,5,12.0,15.3,13.4,79.5,9.3,0.0,egypte,alexandrië
3,1,6,12.7,16.0,14.4,77.5,9.3,0.03,egypte,alexandrië
3,1,7,15.5,17.7,16.5,69.3,11.1,0.03,egypte,alexandrië
3,1,8,17.0,19.0,18.0,62.0,13.0,0.03,egypte,alexandrië
3,1,9,17.9,20.3,19.2,57.5,14.1,0.03,egypte,alexandrië
3,1,10,19.0,22.0,20.5,54.3,14.5,0.03,egypte,alexandrië
3,1,11,18.6,22.1,20.5,53.8,15.8,0.1,egypte,alexandrië
3,1,12,19.0,22.5,21.2,50.8,16.4,0.1,egypte,alexandrië
3,1,13,19.0,21.6,20.5,52.8,16.3,0.03,egypte,alexandrië
3,1,14,18.0,21.9,20.3,54.8,16.3,0.0,egypte,alexandrië
3,1,15,17.8,20.9,19.4,58.0,15.8,0.0,egypte,alexandrië
3,1,16,17.0,20.0,18.4,62.3,14.9,0.0,egypte,alexandrië
3,1,17,16.0,18.6,17.5,66.0,14.9,0.0,egypte,alexandrië
3,1,18,15.3,17.2,16.2,69.3,13.5,0.0,egypte,alexandrië
3,1,19,15.0,16.9,16.2,70.5,12.6,0.0,egypte,alexandrië
3,1,20,15.0,16.5,15.6,72.0,11.6,0.0,egypte,alexandrië
3,1,21,14.2,16.3,15.3,74.5,11.1,0.0,egypte,alexandrië
3,1,22,13.9,16.3,15.0,75.5,10.2,0.0,egypte,alexandrië
3,1,23,13.0,15.9,14.6,76.8,9.7,0.03,egypte,alexandrië
3,2,0,12.7,15.3,13.8,78.0,12.1,0.1,egypte,alexandrië
3,2,1,13.0,15.1,13.5,78.8,11.0,0.0,egypte,alexandrië
3,2,2,11.5,15.0,12.9,79.8,11.5,0.05,egypte,alexandrië
3,2,3,11.4,15.0,12.8,81.0,11.5,0.05,egypte,alexandrië
3,2,4,11.0,15.0,13.0,80.3,12.1,0.1,egypte,alexandrië
3,2,5,11.0,15.2,13.3,78.5,11.6,0.05,egypte,alexandrië
3,2,6,12.8,16.3,14.5,75.5,12.5,0.1,egypte,alexandrië
3,2,7,15.0,18.0,16.5,68.5,14.3,0.15,egypte,alexandrië
3,2,8,16.0,19.0,17.5,63.0,16.4,0.1,egypte,alexandrië
3,2,9,16.6,20.3,18.7,57.8,18.1,0.05,egypte,alexandrië
3,2,10,17.0,21.0,19.1,56.0,17.6,0.15,egypte,alexandrië
3,2,11,17.7,21.6,19.6,52.5,19.1,0.2,egypte,alexandrië
3,2,12,17.8,21.5,19.7,53.3,19.5,0.1,egypte,alexandrië
3,2,13,17.7,21.5,19.4,53.0,19.5,0.05,egypte,alexandrië
3,2,14,17.0,20.0,18.8,54.5,20.0,0.1,egypte,alexandrië
3,2,15,16.5,19.7,18.3,57.8,19.5,0.1,egypte,alexandrië
3,2,16,16.0,18.9,17.4,61.8,17.3,0.05,egypte,alexandrië
3,2,17,15.5,18.0,16.7,66.5,17.2,0.0,egypte,alexandrië
3,2,18,14.8,17.0,15.9,70.3,16.4,0.05,egypte,alexandrië
3,2,19,15.0,17.0,15.8,70.5,16.3,0.1,egypte,alexandrië
3,2,20,14.0,16.8,15.5,70.5,13.9,0.1,egypte,alexandrië
3,2,21,14.0,16.2,15.1,72.5,12.6,0.15,egypte,alexandrië
3,2,22,14.0,16.0,14.9,75.0,11.5,0.0,egypte,alexandrië
3,2,23,14.0,15.2,14.5,76.0,11.1,0.1,egypte,alexandrië
3,3,0,13.4,16.2,15.1,72.0,13.0,0.05,egypte,alexandrië
3,3,1,13.0,16.0,14.6,73.0,12.1,0.0,egypte,alexandrië
3,3,2,12.0,16.0,14.1,74.0,12.1,0.05,egypte,alexandrië
3,3,3,12.6,16.0,14.0,72.5,12.9,0.0,egypte,alexandrië
3,3,4,12.6,16.0,14.1,73.0,12.0,0.05,egypte,alexandrië
3,3,5,13.0,16.8,15.0,69.5,12.1,0.05,egypte,alexandrië
3,3,6,14.6,17.9,16.5,67.0,13.9,0.05,egypte,alexandrië
3,3,7,16.0,19.0,18.0,62.5,14.8,0.05,egypte,alexandrië
3,3,8,17.0,21.0,19.0,57.0,15.9,0.14,egypte,alexandrië
3,3,9,18.0,22.1,19.9,55.0,16.8,0.14,egypte,alexandrië
3,3,10,18.0,23.0,20.7,53.0,17.7,0.05,egypte,alexandrië
3,3,11,19.0,24.0,21.5,49.5,18.6,0.0,egypte,alexandrië
3,3,12,19.0,25.0,21.6,51.0,21.3,0.0,egypte,alexandrië
3,3,13,18.0,24.0,21.5,51.5,19.5,0.0,egypte,alexandrië
3,3,14,18.0,24.0,21.0,51.0,19.5,0.0,egypte,alexandrië
3,3,15,17.4,23.2,20.0,54.5,18.6,0.0,egypte,alexandrië
3,3,16,17.0,21.0,18.5,58.0,17.7,0.05,egypte,alexandrië
3,3,17,16.0,19.0,17.5,61.5,16.6,0.05,egypte,alexandrië
3,3,18,15.4,18.8,17.0,63.5,15.9,0.05,egypte,alexandrië
3,3,19,15.0,18.0,16.5,64.5,13.9,0.0,egypte,alexandrië
3,3,20,15.0,18.0,16.0,68.5,13.9,0.09,egypte,alexandrië
3,3,21,14.3,17.4,15.8,69.0,13.9,0.09,egypte,alexandrië
3,3,22,14.0,17.0,16.0,69.0,13.1,0.05,egypte,alexandrië
3,3,23,13.4,17.0,15.2,71.0,13.0,0.0,egypte,alexandrië
4,1,0,14.9,17.5,16.3,77.0,8.8,0.0,egypte,alexandrië
4,1,1,14.5,17.3,15.9,77.5,8.8,0.0,egypte,alexandrië
4,1,2,14.0,17.2,15.4,78.5,8.3,0.0,egypte,alexandrië
4,1,3,13.3,16.9,15.1,80.5,10.6,0.0,egypte,alexandrië
4,1,4,13.0,17.3,15.2,80.8,10.1,0.0,egypte,alexandrië
4,1,5,14.0,18.2,16.3,76.0,11.1,0.0,egypte,alexandrië
4,1,6,16.6,19.3,18.0,70.5,13.1,0.0,egypte,alexandrië
4,1,7,18.0,20.6,19.1,64.0,14.0,0.05,egypte,alexandrië
4,1,8,19.0,22.5,20.8,57.8,15.4,0.05,egypte,alexandrië
4,1,9,19.6,24.0,21.9,54.3,17.2,0.05,egypte,alexandrië
4,1,10,20.5,25.5,22.8,50.5,17.7,0.05,egypte,alexandrië
4,1,11,20.5,25.0,22.5,48.3,18.2,0.0,egypte,alexandrië
4,1,12,20.8,25.6,22.6,50.0,17.7,0.05,egypte,alexandrië
4,1,13,20.0,24.8,22.4,54.0,18.5,0.05,egypte,alexandrië
4,1,14,20.0,24.5,21.8,55.8,18.6,0.0,egypte,alexandrië
4,1,15,19.1,23.2,20.8,59.8,18.2,0.0,egypte,alexandrië
4,1,16,18.5,21.9,20.0,63.0,14.9,0.0,egypte,alexandrië
4,1,17,17.0,20.6,19.1,65.5,15.3,0.05,egypte,alexandrië
4,1,18,16.8,19.6,18.2,68.5,14.8,0.05,egypte,alexandrië
4,1,19,16.5,19.1,17.8,72.3,12.6,0.0,egypte,alexandrië
4,1,20,16.5,18.3,17.6,71.5,12.1,0.0,egypte,alexandrië
4,1,21,16.4,18.1,17.3,72.0,10.7,0.0,egypte,alexandrië
4,1,22,16.0,18.0,16.9,75.8,11.1,0.0,egypte,alexandrië
4,1,23,15.3,17.9,16.7,75.8,9.7,0.0,egypte,alexandrië
4,2,0,14.8,18.8,16.4,74.8,10.8,0.05,egypte,alexandrië
4,2,1,14.8,18.3,16.1,75.8,10.7,0.05,egypte,alexandrië
4,2,2,14.1,18.0,15.5,78.0,10.1,0.0,egypte,alexandrië
4,2,3,14.3,17.5,15.3,79.0,10.1,0.0,egypte,alexandrië
4,2,4,14.0,17.5,15.6,78.8,11.1,0.0,egypte,alexandrië
4,2,5,15.2,18.2,16.8,73.8,12.1,0.05,egypte,alexandrië
4,2,6,17.2,20.2,18.7,68.3,13.1,0.05,egypte,alexandrië
4,2,7,18.0,21.7,20.1,63.5,14.8,0.1,egypte,alexandrië
4,2,8,20.0,22.7,21.4,56.8,15.0,0.1,egypte,alexandrië
4,2,9,21.0,23.9,22.5,52.0,15.4,0.05,egypte,alexandrië
4,2,10,21.0,25.0,23.0,48.0,17.2,0.15,egypte,alexandrië
4,2,11,21.0,26.5,24.0,47.8,18.2,0.1,egypte,alexandrië
4,2,12,21.4,26.1,23.7,47.8,18.6,0.05,egypte,alexandrië
4,2,13,21.0,26.0,23.5,49.3,19.1,0.1,egypte,alexandrië
4,2,14,20.0,26.0,23.0,52.8,18.6,0.1,egypte,alexandrië
4,2,15,19.2,24.5,22.0,56.5,18.2,0.0,egypte,alexandrië
4,2,16,18.0,23.2,20.6,60.0,17.3,0.05,egypte,alexandrië
4,2,17,17.0,21.8,19.7,63.8,16.7,0.05,egypte,alexandrië
4,2,18,17.4,21.1,19.3,67.5,15.4,0.05,egypte,alexandrië
4,2,19,17.0,20.5,18.8,67.8,14.8,0.0,egypte,alexandrië
4,2,20,16.5,19.9,18.2,68.8,14.8,0.0,egypte,alexandrië
4,2,21,16.3,19.3,17.6,71.0,13.1,0.0,egypte,alexandrië
4,2,22,16.0,18.9,17.4,72.5,12.6,0.0,egypte,alexandrië
4,2,23,16.0,18.5,17.1,72.5,12.6,0.0,egypte,alexandrië
4,3,0,16.3,18.4,17.4,76.3,11.6,0.0,egypte,alexandrië
4,3,1,16.3,18.1,17.3,76.8,10.6,0.0,egypte,alexandrië
4,3,2,15.7,18.0,16.9,78.5,10.6,0.0,egypte,alexandrië
4,3,3,15.6,17.7,16.6,78.3,9.8,0.0,egypte,alexandrië
4,3,4,16.0,18.4,17.3,77.0,11.2,0.0,egypte,alexandrië
4,3,5,17.0,19.4,18.2,70.8,12.1,0.0,egypte,alexandrië
4,3,6,18.5,20.8,19.8,66.0,13.6,0.0,egypte,alexandrië
4,3,7,20.0,23.0,21.5,58.5,14.8,0.0,egypte,alexandrië
4,3,8,21.4,23.9,22.5,52.3,15.8,0.0,egypte,alexandrië
4,3,9,22.0,25.5,23.9,49.5,15.0,0.0,egypte,alexandrië
4,3,10,22.0,26.0,24.2,48.8,15.8,0.1,egypte,alexandrië
4,3,11,22.4,26.5,24.5,48.8,16.8,0.0,egypte,alexandrië
4,3,12,22.2,25.7,24.0,48.5,18.2,0.0,egypte,alexandrië
4,3,13,22.0,25.5,23.8,51.3,19.4,0.0,egypte,alexandrië
4,3,14,21.0,24.5,23.3,53.0,20.0,0.0,egypte,alexandrië
4,3,15,20.5,23.9,22.3,53.8,18.6,0.0,egypte,alexandrië
4,3,16,20.0,22.5,21.0,57.5,19.1,0.0,egypte,alexandrië
4,3,17,19.0,21.5,20.0,61.8,16.8,0.0,egypte,alexandrië
4,3,18,18.3,20.2,19.3,67.0,15.8,0.0,egypte,alexandrië
4,3,19,18.0,20.0,19.3,67.3,15.3,0.0,egypte,alexandrië
4,3,20,18.0,20.0,19.0,67.0,14.0,0.0,egypte,alexandrië
4,3,21,17.5,19.3,18.5,69.8,13.5,0.0,egypte,alexandrië
4,3,22,17.0,19.0,18.3,72.5,12.6,0.0,egypte,alexandrië
4,3,23,16.6,19.0,18.0,72.3,12.6,0.0,egypte,alexandrië
5,1,0,17.8,19.8,19.0,72.8,11.1,0.0,egypte,alexandrië
5,1,1,17.2,20.0,18.8,75.3,10.7,0.0,egypte,alexandrië
5,1,2,16.9,19.8,18.4,75.5,10.6,0.0,egypte,alexandrië
5,1,3,16.3,19.5,17.7,76.0,11.1,0.0,egypte,alexandrië
5,1,4,17.0,20.0,18.2,73.8,11.1,0.0,egypte,alexandrië
5,1,5,18.5,21.0,19.8,69.8,12.1,0.0,egypte,alexandrië
5,1,6,19.8,22.8,21.4,65.5,13.5,0.0,egypte,alexandrië
5,1,7,21.0,24.5,22.7,59.0,14.0,0.05,egypte,alexandrië
5,1,8,22.0,26.0,24.0,53.0,15.0,0.05,egypte,alexandrië
5,1,9,22.7,26.2,24.6,52.3,16.6,0.0,egypte,alexandrië
5,1,10,23.2,27.0,25.4,51.8,15.8,0.0,egypte,alexandrië
5,1,11,24.0,28.0,25.8,47.8,18.1,0.05,egypte,alexandrië
5,1,12,23.3,28.4,26.2,49.3,19.0,0.05,egypte,alexandrië
5,1,13,22.5,27.0,24.6,52.0,18.6,0.0,egypte,alexandrië
5,1,14,22.4,27.0,24.5,56.5,17.7,0.0,egypte,alexandrië
5,1,15,21.7,25.5,23.8,56.8,18.6,0.0,egypte,alexandrië
5,1,16,21.0,24.5,22.8,58.8,17.3,0.0,egypte,alexandrië
5,1,17,20.0,23.5,22.0,62.8,16.2,0.0,egypte,alexandrië
5,1,18,19.2,23.1,21.1,67.5,15.3,0.0,egypte,alexandrië
5,1,19,19.0,22.5,20.8,68.3,15.8,0.0,egypte,alexandrië
5,1,20,18.5,22.0,20.3,69.8,13.0,0.0,egypte,alexandrië
5,1,21,18.7,22.0,20.2,69.5,13.0,0.0,egypte,alexandrië
5,1,22,18.0,21.0,19.5,72.3,11.1,0.0,egypte,alexandrië
5,1,23,18.0,20.8,19.4,71.8,11.6,0.0,egypte,alexandrië
5,2,0,18.9,21.3,20.0,75.0,11.1,0.0,egypte,alexandrië
5,2,1,18.7,21.0,19.7,76.0,9.7,0.0,egypte,alexandrië
5,2,2,18.3,20.5,19.2,76.3,9.6,0.0,egypte,alexandrië
5,2,3,17.4,20.1,19.0,79.0,8.3,0.0,egypte,alexandrië
5,2,4,19.0,21.0,20.1,76.0,9.3,0.0,egypte,alexandrië
5,2,5,20.1,23.0,21.5,69.0,9.8,0.0,egypte,alexandrië
5,2,6,21.7,24.8,23.4,63.3,12.1,0.0,egypte,alexandrië
5,2,7,22.8,27.0,24.9,54.8,13.0,0.0,egypte,alexandrië
5,2,8,23.9,27.7,26.0,49.0,13.9,0.05,egypte,alexandrië
5,2,9,24.4,28.9,26.9,47.0,15.4,0.05,egypte,alexandrië
5,2,10,24.8,29.5,27.6,47.3,15.8,0.05,egypte,alexandrië
5,2,11,24.7,30.0,27.9,47.8,16.7,0.0,egypte,alexandrië
5,2,12,24.9,30.9,28.5,48.0,19.1,0.0,egypte,alexandrië
5,2,13,24.2,31.4,28.2,49.8,19.5,0.0,egypte,alexandrië
5,2,14,23.7,29.6,27.3,49.3,18.1,0.0,egypte,alexandrië
5,2,15,23.3,29.0,26.7,53.3,18.2,0.0,egypte,alexandrië
5,2,16,22.8,27.5,25.5,56.8,16.8,0.0,egypte,alexandrië
5,2,17,22.0,26.3,24.3,59.0,15.8,0.0,egypte,alexandrië
5,2,18,20.6,24.8,23.3,63.3,13.0,0.0,egypte,alexandrië
5,2,19,20.3,24.2,22.8,64.8,12.1,0.0,egypte,alexandrië
5,2,20,20.0,23.4,22.0,68.0,12.1,0.0,egypte,alexandrië
5,2,21,19.9,22.9,21.6,69.0,12.1,0.0,egypte,alexandrië
5,2,22,19.8,22.0,21.0,70.0,11.1,0.0,egypte,alexandrië
5,2,23,19.3,21.6,20.6,71.3,9.8,0.0,egypte,alexandrië
5,3,0,20.2,22.9,21.5,75.0,10.3,0.0,egypte,alexandrië
5,3,1,19.4,22.7,21.0,76.0,10.3,0.0,egypte,alexandrië
5,3,2,19.0,22.0,20.5,78.0,11.0,0.0,egypte,alexandrië
5,3,3,19.0,21.9,20.5,79.0,8.3,0.0,egypte,alexandrië
5,3,4,20.0,22.7,21.4,75.5,9.2,0.0,egypte,alexandrië
5,3,5,21.7,24.0,22.9,69.0,11.2,0.0,egypte,alexandrië
5,3,6,22.6,25.4,24.0,63.5,13.0,0.0,egypte,alexandrië
5,3,7,24.0,27.0,25.5,58.0,13.0,0.0,egypte,alexandrië
5,3,8,24.2,28.0,26.5,54.0,15.0,0.0,egypte,alexandrië
5,3,9,24.8,29.0,27.5,51.0,15.8,0.03,egypte,alexandrië
5,3,10,25.0,30.0,28.0,49.5,15.8,0.0,egypte,alexandrië
