m,coco,coco_pct,country,place
1,5.0,0.001,egypte,el-gouna
1,7.0,0.0,egypte,el-gouna
1,8.0,0.0,egypte,el-gouna
1,18.0,0.0,egypte,el-gouna
1,25.0,0.0,egypte,el-gouna
1,27.0,0.0,egypte,el-gouna
2,1.0,0.878,egypte,el-gouna
2,2.0,0.104,egypte,el-gouna
2,3.0,0.011,egypte,el-gouna
2,5.0,0.001,egypte,el-gouna
2,7.0,0.0,egypte,el-gouna
2,8.0,0.001,egypte,el-gouna
2,18.0,0.005,egypte,el-gouna
2,25.0,0.0,egypte,el-gouna
2,27.0,0.001,egypte,el-gouna
3,1.0,0.889,egypte,el-gouna
3,2.0,0.086,egypte,el-gouna
3,3.0,0.015,egypte,el-gouna
3,5.0,0.003,egypte,el-gouna
3,7.0,0.0,egypte,el-gouna
3,8.0,0.0,egypte,el-gouna
3,18.0,0.004,egypte,el-gouna
3,25.0,0.0,egypte,el-gouna
3,27.0,0.003,egypte,el-gouna
4,1.0,0.93,egypte,el-gouna
4,2.0,0.06,egypte,el-gouna
4,3.0,0.005,egypte,el-gouna
4,5.0,0.004,egypte,el-gouna
4,7.0,0.0,egypte,el-gouna
4,8.0,0.0,egypte,el-gouna
4,18.0,0.0,egypte,el-gouna
4,25.0,0.0,egypte,el-gouna
4,27.0,0.0,egypte,el-gouna
5,1.0,0.936,egypte,el-gouna
5,2.0,0.06,egypte,el-gouna
5,3.0,0.003,egypte,el-gouna
5,5.0,0.001,egypte,el-gouna
5,7.0,0.0,egypte,el-gouna
5,8.0,0.0,egypte,el-gouna
5,18.0,0.0,egypte,el-gouna
5,25.0,0.0,egypte,el-gouna
5,27.0,0.0,egypte,el-gouna
6,1.0,0.987,egypte,el-gouna
6,2.0,0.01,egypte,el-gouna
6,3.0,0.0,egypte,el-gouna
6,5.0,0.003,egypte,el-gouna
6,7.0,0.0,egypte,el-gouna
6,8.0,0.0,egypte,el-gouna
6,18.0,0.0,egypte,el-gouna
6,25.0,0.0,egypte,el-gouna
6,27.0,0.0,egypte,el-gouna
7,1.0,0.997,egypte,el-gouna
7,2.0,0.003,egypte,el-gouna
7,3.0,0.0,egypte,el-gouna
7,5.0,0.0,egypte,el-gouna
7,7.0,0.0,egypte,el-gouna
7,8.0,0.0,egypte,el-gouna
7,18.0,0.0,egypte,el-gouna
7,25.0,0.0,egypte,el-gouna
7,27.0,0.0,egypte,el-gouna
8,1.0,0.999,egypte,el-gouna
8,2.0,0.001,egypte,el-gouna
8,3.0,0.0,egypte,el-gouna
8,5.0,0.0,egypte,el-gouna
8,7.0,0.0,egypte,el-gouna
8,8.0,0.0,egypte,el-gouna
8,18.0,0.0,egypte,el-gouna
8,25.0,0.0,egypte,el-gouna
8,27.0,0.0,egypte,el-gouna
9,1.0,0.99,egypte,el-gouna
9,2.0,0.007,egypte,el-gouna
9,3.0,0.0,egypte,el-gouna
9,5.0,0.003,egypte,el-gouna
9,7.0,0.0,egypte,el-gouna
9,8.0,0.0,egypte,el-gouna
9,18.0,0.0,egypte,el-gouna
9,25.0,0.0,egypte,el-gouna
9,27.0,0.0,egypte,el-gouna
10,1.0,0.949,egypte,el-gouna
10,2.0,0.047,egypte,el-gouna
10,3.0,0.004,egypte,el-gouna
10,5.0,0.0,egypte,el-gouna
10,7.0,0.0,egypte,el-gouna
10,8.0,0.0,egypte,el-gouna
10,18.0,0.0,egypte,el-gouna
10,25.0,0.0,egypte,el-gouna
10,27.0,0.0,egypte,el-gouna
11,1.0,0.899,egypte,el-gouna
11,2.0,0.097,egypte,el-gouna
11,3.0,0.003,egypte,el-gouna
11,5.0,0.0,egypte,el-gouna
11,7.0,0.0,egypte,el-gouna
11,8.0,0.0,egypte,el-gouna
11,18.0,0.002,egypte,el-gouna
11,25.0,0.0,egypte,el-gouna
11,27.0,0.0,egypte,el-gouna
12,1.0,0.859,egypte,el-gouna
12,2.0,0.137,egypte,el-gouna
12,3.0,0.003,egypte,el-gouna
12,5.0,0.0,egypte,el-gouna
12,7.0,0.0,egypte,el-gouna
12,8.0,0.0,egypte,el-gouna
12,18.0,0.0,egypte,el-gouna
12,25.0,0.0,egypte,el-gouna
12,27.0,0.0,egypte,el-gouna
1,1.0,0.83,egypte,hurghada
1,2.0,0.161,egypte,hurghada
1,3.0,0.008,egypte,hurghada
1,5.0,0.001,egypte,hurghada
1,7.0,0.0,egypte,hurghada
1,8.0,0.0,egypte,hurghada
1,18.0,0.0,egypte,hurghada
1,25.0,0.0,egypte,hurghada
1,27.0,0.0,egypte,hurghada
2,1.0,0.878,egypte,hurghada
2,2.0,0.104,egypte,hurghada
2,3.0,0.011,egypte,hurghada
2,5.0,0.001,egypte,hurghada
2,7.0,0.0,egypte,hurghada
2,8.0,0.001,egypte,hurghada
2,18.0,0.005,egypte,hurghada
2,25.0,0.0,egypte,hurghada
2,27.0,0.001,egypte,hurghada
3,1.0,0.889,egypte,hurghada
3,2.0,0.086,egypte,hurghada
3,3.0,0.015,egypte,hurghada
3,5.0,0.003,egypte,hurghada
3,7.0,0.0,egypte,hurghada
3,8.0,0.0,egypte,hurghada
3,18.0,0.004,egypte,hurghada
3,25.0,0.0,egypte,hurghada
3,27.0,0.003,egypte,hurghada
4,1.0,0.93,egypte,hurghada
4,2.0,0.06,egypte,hurghada
4,3.0,0.005,egypte,hurghada
4,5.0,0.004,egypte,hurghada
4,7.0,0.0,egypte,hurghada
4,8.0,0.0,egypte,hurghada
4,18.0,0.0,egypte,hurghada
4,25.0,0.0,egypte,hurghada
4,27.0,0.0,egypte,hurghada
5,1.0,0.936,egypte,hurghada
5,2.0,0.06,egypte,hurghada
5,3.0,0.003,egypte,hurghada
5,5.0,0.001,egypte,hurghada
5,7.0,0.0,egypte,hurghada
5,8.0,0.0,egypte,hurghada
5,18.0,0.0,egypte,hurghada
5,25.0,0.0,egypte,hurghada
5,27.0,0.0,egypte,hurghada
6,1.0,0.987,egypte,hurghada
6,2.0,0.01,egypte,hurghada
6,3.0,0.0,egypte,hurghada
6,5.0,0.003,egypte,hurghada
6,7.0,0.0,egypte,hurghada
6,8.0,0.0,egypte,hurghada
6,18.0,0.0,egypte,hurghada
6,25.0,0.0,egypte,hurghada
6,27.0,0.0,egypte,hurghada
7,1.0,0.997,egypte,hurghada
7,2.0,0.003,egypte,hurghada
7,3.0,0.0,egypte,hurghada
7,5.0,0.0,egypte,hurghada
7,7.0,0.0,egypte,hurghada
7,8.0,0.0,egypte,hurghada
7,18.0,0.0,egypte,hurghada
7,25.0,0.0,egypte,hurghada
7,27.0,0.0,egypte,hurghada
8,1.0,0.999,egypte,hurghada
8,2.0,0.001,egypte,hurghada
8,3.0,0.0,egypte,hurghada
8,5.0,0.0,egypte,hurghada
8,7.0,0.0,egypte,hurghada
8,8.0,0.0,egypte,hurghada
8,18.0,0.0,egypte,hurghada
8,25.0,0.0,egypte,hurghada
8,27.0,0.0,egypte,hurghada
9,1.0,0.99,egypte,hurghada
9,2.0,0.007,egypte,hurghada
9,3.0,0.0,egypte,hurghada
9,5.0,0.003,egypte,hurghada
9,7.0,0.0,egypte,hurghada
9,8.0,0.0,egypte,hurghada
9,18.0,0.0,egypte,hurghada
9,25.0,0.0,egypte,hurghada
9,27.0,0.0,egypte,hurghada
10,1.0,0.949,egypte,hurghada
10,2.0,0.047,egypte,hurghada
10,3.0,0.004,egypte,hurghada
10,5.0,0.0,egypte,hurghada
10,7.0,0.0,egypte,hurghada
10,8.0,0.0,egypte,hurghada
10,18.0,0.0,egypte,hurghada
10,25.0,0.0,egypte,hurghada
10,27.0,0.0,egypte,hurghada
11,1.0,0.899,egypte,hurghada
11,2.0,0.097,egypte,hurghada
11,3.0,0.003,egypte,hurghada
11,5.0,0.0,egypte,hurghada
11,7.0,0.0,egypte,hurghada
11,8.0,0.0,egypte,hurghada
11,18.0,0.002,egypte,hurghada
11,25.0,0.0,egypte,hurghada
11,27.0,0.0,egypte,hurghada
12,1.0,0.859,egypte,hurghada
12,2.0,0.137,egypte,hurghada
12,3.0,0.003,egypte,hurghada
12,5.0,0.0,egypte,hurghada
12,7.0,0.0,egypte,hurghada
12,8.0,0.0,egypte,hurghada
12,18.0,0.0,egypte,hurghada
12,25.0,0.0,egypte,hurghada
12,27.0,0.0,egypte,hurghada
1,1.0,0.795,egypte,luxor
1,2.0,0.142,egypte,luxor
1,3.0,0.006,egypte,luxor
1,4.0,0.001,egypte,luxor
1,5.0,0.055,egypte,luxor
1,7.0,0.0,egypte,luxor
1,8.0,0.001,egypte,luxor
1,18.0,0.0,egypte,luxor
1,25.0,0.0,egypte,luxor
1,27.0,0.0,egypte,luxor
2,1.0,0.824,egypte,luxor
2,2.0,0.105,egypte,luxor
2,3.0,0.016,egypte,luxor
2,4.0,0.0,egypte,luxor
2,5.0,0.053,egypte,luxor
2,7.0,0.0,egypte,luxor
2,8.0,0.001,egypte,luxor
2,18.0,0.0,egypte,luxor
2,25.0,0.0,egypte,luxor
2,27.0,0.0,egypte,luxor
3,1.0,0.851,egypte,luxor
3,2.0,0.087,egypte,luxor
3,3.0,0.012,egypte,luxor
3,4.0,0.001,egypte,luxor
3,5.0,0.045,egypte,luxor
3,7.0,0.0,egypte,luxor
3,8.0,0.0,egypte,luxor
3,18.0,0.0,egypte,luxor
3,25.0,0.0,egypte,luxor
3,27.0,0.003,egypte,luxor
4,1.0,0.86,egypte,luxor
4,2.0,0.071,egypte,luxor
4,3.0,0.01,egypte,luxor
4,4.0,0.0,egypte,luxor
4,5.0,0.058,egypte,luxor
4,7.0,0.0,egypte,luxor
4,8.0,0.0,egypte,luxor
4,18.0,0.0,egypte,luxor
4,25.0,0.0,egypte,luxor
4,27.0,0.0,egypte,luxor
5,1.0,0.882,egypte,luxor
5,2.0,0.073,egypte,luxor
5,3.0,0.008,egypte,luxor
5,4.0,0.002,egypte,luxor
5,5.0,0.033,egypte,luxor
5,7.0,0.0,egypte,luxor
5,8.0,0.0,egypte,luxor
5,18.0,0.0,egypte,luxor
5,25.0,0.001,egypte,luxor
5,27.0,0.001,egypte,luxor
6,1.0,0.967,egypte,luxor
6,2.0,0.024,egypte,luxor
6,3.0,0.0,egypte,luxor
6,4.0,0.0,egypte,luxor
6,5.0,0.008,egypte,luxor
6,7.0,0.0,egypte,luxor
6,8.0,0.0,egypte,luxor
6,18.0,0.0,egypte,luxor
6,25.0,0.0,egypte,luxor
6,27.0,0.0,egypte,luxor
7,1.0,0.986,egypte,luxor
7,2.0,0.013,egypte,luxor
7,3.0,0.0,egypte,luxor
7,4.0,0.0,egypte,luxor
7,5.0,0.001,egypte,luxor
7,7.0,0.0,egypte,luxor
7,8.0,0.0,egypte,luxor
7,18.0,0.0,egypte,luxor
7,25.0,0.0,egypte,luxor
7,27.0,0.0,egypte,luxor
8,1.0,0.973,egypte,luxor
8,2.0,0.024,egypte,luxor
8,3.0,0.001,egypte,luxor
8,4.0,0.0,egypte,luxor
8,5.0,0.003,egypte,luxor
8,7.0,0.0,egypte,luxor
8,8.0,0.0,egypte,luxor
8,18.0,0.0,egypte,luxor
8,25.0,0.0,egypte,luxor
8,27.0,0.0,egypte,luxor
9,1.0,0.958,egypte,luxor
9,2.0,0.035,egypte,luxor
9,3.0,0.0,egypte,luxor
9,4.0,0.0,egypte,luxor
9,5.0,0.007,egypte,luxor
9,7.0,0.0,egypte,luxor
9,8.0,0.0,egypte,luxor
9,18.0,0.0,egypte,luxor
9,25.0,0.001,egypte,luxor
9,27.0,0.0,egypte,luxor
10,1.0,0.921,egypte,luxor
10,2.0,0.058,egypte,luxor
10,3.0,0.006,egypte,luxor
10,4.0,0.0,egypte,luxor
10,5.0,0.016,egypte,luxor
10,7.0,0.0,egypte,luxor
10,8.0,0.0,egypte,luxor
10,18.0,0.0,egypte,luxor
10,25.0,0.0,egypte,luxor
10,27.0,0.0,egypte,luxor
11,1.0,0.895,egypte,luxor
11,2.0,0.09,egypte,luxor
11,3.0,0.001,egypte,luxor
11,4.0,0.0,egypte,luxor
11,5.0,0.014,egypte,luxor
11,7.0,0.0,egypte,luxor
11,8.0,0.0,egypte,luxor
11,18.0,0.0,egypte,luxor
11,25.0,0.0,egypte,luxor
11,27.0,0.0,egypte,luxor
12,1.0,0.835,egypte,luxor
12,2.0,0.127,egypte,luxor
12,3.0,0.002,egypte,luxor
12,4.0,0.0,egypte,luxor
12,5.0,0.037,egypte,luxor
12,7.0,0.0,egypte,luxor
12,8.0,0.0,egypte,luxor
12,18.0,0.0,egypte,luxor
12,25.0,0.0,egypte,luxor
12,27.0,0.0,egypte,luxor
1,1.0,0.83,egypte,makadi-bay
1,2.0,0.161,egypte,makadi-bay
1,3.0,0.008,egypte,makadi-bay
1,5.0,0.001,egypte,makadi-bay
1,7.0,0.0,egypte,makadi-bay
1,8.0,0.0,egypte,makadi-bay
1,18.0,0.0,egypte,makadi-bay
1,25.0,0.0,egypte,makadi-bay
1,27.0,0.0,egypte,makadi-bay
2,1.0,0.878,egypte,makadi-bay
2,2.0,0.104,egypte,makadi-bay
2,3.0,0.011,egypte,makadi-bay
2,5.0,0.001,egypte,makadi-bay
2,7.0,0.0,egypte,makadi-bay
2,8.0,0.001,egypte,makadi-bay
2,18.0,0.005,egypte,makadi-bay
2,25.0,0.0,egypte,makadi-bay
2,27.0,0.001,egypte,makadi-bay
3,1.0,0.889,egypte,makadi-bay
3,2.0,0.086,egypte,makadi-bay
3,3.0,0.015,egypte,makadi-bay
3,5.0,0.003,egypte,makadi-bay
3,7.0,0.0,egypte,makadi-bay
3,8.0,0.0,egypte,makadi-bay
3,18.0,0.004,egypte,makadi-bay
3,25.0,0.0,egypte,makadi-bay
3,27.0,0.003,egypte,makadi-bay
4,1.0,0.93,egypte,makadi-bay
4,2.0,0.06,egypte,makadi-bay
4,3.0,0.005,egypte,makadi-bay
4,5.0,0.004,egypte,makadi-bay
4,7.0,0.0,egypte,makadi-bay
4,8.0,0.0,egypte,makadi-bay
4,18.0,0.0,egypte,makadi-bay
4,25.0,0.0,egypte,makadi-bay
4,27.0,0.0,egypte,makadi-bay
5,1.0,0.936,egypte,makadi-bay
5,2.0,0.06,egypte,makadi-bay
5,3.0,0.003,egypte,makadi-bay
5,5.0,0.001,egypte,makadi-bay
5,7.0,0.0,egypte,makadi-bay
5,8.0,0.0,egypte,makadi-bay
5,18.0,0.0,egypte,makadi-bay
5,25.0,0.0,egypte,makadi-bay
5,27.0,0.0,egypte,makadi-bay
6,1.0,0.987,egypte,makadi-bay
6,2.0,0.01,egypte,makadi-bay
6,3.0,0.0,egypte,makadi-bay
6,5.0,0.003,egypte,makadi-bay
6,7.0,0.0,egypte,makadi-bay
6,8.0,0.0,egypte,makadi-bay
6,18.0,0.0,egypte,makadi-bay
6,25.0,0.0,egypte,makadi-bay
6,27.0,0.0,egypte,makadi-bay
7,1.0,0.997,egypte,makadi-bay
7,2.0,0.003,egypte,makadi-bay
7,3.0,0.0,egypte,makadi-bay
7,5.0,0.0,egypte,makadi-bay
7,7.0,0.0,egypte,makadi-bay
7,8.0,0.0,egypte,makadi-bay
7,18.0,0.0,egypte,makadi-bay
7,25.0,0.0,egypte,makadi-bay
7,27.0,0.0,egypte,makadi-bay
8,1.0,0.999,egypte,makadi-bay
8,2.0,0.001,egypte,makadi-bay
8,3.0,0.0,egypte,makadi-bay
8,5.0,0.0,egypte,makadi-bay
8,7.0,0.0,egypte,makadi-bay
8,8.0,0.0,egypte,makadi-bay
8,18.0,0.0,egypte,makadi-bay
8,25.0,0.0,egypte,makadi-bay
8,27.0,0.0,egypte,makadi-bay
9,1.0,0.99,egypte,makadi-bay
9,2.0,0.007,egypte,makadi-bay
9,3.0,0.0,egypte,makadi-bay
9,5.0,0.003,egypte,makadi-bay
9,7.0,0.0,egypte,makadi-bay
9,8.0,0.0,egypte,makadi-bay
9,18.0,0.0,egypte,makadi-bay
9,25.0,0.0,egypte,makadi-bay
9,27.0,0.0,egypte,makadi-bay
10,1.0,0.949,egypte,makadi-bay
10,2.0,0.047,egypte,makadi-bay
10,3.0,0.004,egypte,makadi-bay
10,5.0,0.0,egypte,makadi-bay
10,7.0,0.0,egypte,makadi-bay
10,8.0,0.0,egypte,makadi-bay
10,18.0,0.0,egypte,makadi-bay
10,25.0,0.0,egypte,makadi-bay
10,27.0,0.0,egypte,makadi-bay
11,1.0,0.899,egypte,makadi-bay
11,2.0,0.097,egypte,makadi-bay
11,3.0,0.003,egypte,makadi-bay
11,5.0,0.0,egypte,makadi-bay
11,7.0,0.0,egypte,makadi-bay
11,8.0,0.0,egypte,makadi-bay
11,18.0,0.002,egypte,makadi-bay
11,25.0,0.0,egypte,makadi-bay
11,27.0,0.0,egypte,makadi-bay
12,1.0,0.859,egypte,makadi-bay
12,2.0,0.137,egypte,makadi-bay
12,3.0,0.003,egypte,makadi-bay
12,5.0,0.0,egypte,makadi-bay
12,7.0,0.0,egypte,makadi-bay
12,8.0,0.0,egypte,makadi-bay
12,18.0,0.0,egypte,makadi-bay
12,25.0,0.0,egypte,makadi-bay
12,27.0,0.0,egypte,makadi-bay
1,1.0,0.657,egypte,sharm-el-sheikh
1,2.0,0.3,egypte,sharm-el-sheikh
1,3.0,0.025,egypte,sharm-el-sheikh
1,4.0,0.002,egypte,sharm-el-sheikh
1,7.0,0.002,egypte,sharm-el-sheikh
1,8.0,0.001,egypte,sharm-el-sheikh
1,18.0,0.013,egypte,sharm-el-sheikh
1,27.0,0.0,egypte,sharm-el-sheikh
2,1.0,0.736,egypte,sharm-el-sheikh
2,2.0,0.207,egypte,sharm-el-sheikh
2,3.0,0.04,egypte,sharm-el-sheikh
2,4.0,0.003,egypte,sharm-el-sheikh
2,7.0,0.002,egypte,sharm-el-sheikh
