m,coco,coco_pct
5,1.0,0.001
10,1.0,0.0
12,7.0,0.126
3,3.0,0.29
7,8.0,0.015
3,27.0,0.003
3,2.0,0.46
4,17.0,0.0
3,9.0,0.014
4,18.0,0.013
6,7.0,0.04
8,25.0,0.0
11,27.0,0.004
6,9.0,0.004
9,8.0,0.004
11,25.0,0.064
9,7.0,0.016
12,25.0,0.031
10,2.0,0.693
1,18.0,0.01
5,25.0,0.006
3,4.0,0.001
2,17.0,0.0
11,1.0,0.0
4,4.0,0.0
1,1.0,0.0
11,18.0,0.019
12,9.0,0.051
2,1.0,0.0
2,25.0,0.057
9,18.0,0.001
1,27.0,0.0
5,4.0,0.0
9,27.0,0.0
8,7.0,0.015
9,4.0,0.0
10,25.0,0.025
4,25.0,0.013
11,9.0,0.004
10,18.0,0.016
4,3.0,0.235
5,18.0,0.005
2,3.0,0.363
5,9.0,0.001
2,18.0,0.015
12,4.0,0.002
4,1.0,0.0
5,7.0,0.026
11,2.0,0.486
5,17.0,0.0
11,4.0,0.0
8,2.0,0.699
1,2.0,0.233
8,17.0,0.0
4,2.0,0.656
8,27.0,0.0
7,2.0,0.639
12,27.0,0.0
7,9.0,0.006
8,1.0,0.004
1,8.0,0.139
8,3.0,0.267
12,8.0,0.093
6,3.0,0.282
5,3.0,0.126
12,18.0,0.012
12,2.0,0.304
7,1.0,0.002
10,7.0,0.023
8,9.0,0.002
11,17.0,0.001
3,25.0,0.064
4,8.0,0.018
1,25.0,0.043
9,1.0,0.003
1,7.0,0.19
7,7.0,0.021
7,17.0,0.0
7,3.0,0.315
3,18.0,0.023
6,25.0,0.001
1,17.0,0.0
8,8.0,0.012
7,27.0,0.0
8,18.0,0.0
5,27.0,0.0
2,2.0,0.256
3,17.0,0.001
10,8.0,0.022
11,7.0,0.085
9,9.0,0.001
12,17.0,0.0
5,2.0,0.829
9,3.0,0.22
7,18.0,0.001
2,8.0,0.107
2,9.0,0.05
11,8.0,0.041
4,7.0,0.065
10,27.0,0.0
1,9.0,0.052
6,18.0,0.001
6,27.0,0.0
6,4.0,0.0
10,17.0,0.001
2,27.0,0.0
6,1.0,0.0
1,4.0,0.003
6,2.0,0.654
9,17.0,0.0
7,4.0,0.001
9,25.0,0.001
3,1.0,0.0
2,4.0,0.001
4,27.0,0.0
3,7.0,0.083
2,7.0,0.152
3,8.0,0.06
12,3.0,0.382
1,3.0,0.332
11,3.0,0.297
6,8.0,0.017
7,25.0,0.0
5,8.0,0.006
10,4.0,0.0
4,9.0,0.0
10,3.0,0.218
8,4.0,0.0
10,9.0,0.003
6,17.0,0.0
9,2.0,0.754
12,1.0,0.0
