m,coco,coco_pct
4,23.0,0.0
9,9.0,0.001
6,25.0,0.0
2,25.0,0.002
2,26.0,0.0
12,26.0,0.0
11,5.0,0.032
7,5.0,0.002
3,23.0,0.0
5,25.0,0.0
3,12.0,0.0
4,1.0,0.296
12,10.0,0.0
6,17.0,0.012
10,25.0,0.007
10,17.0,0.029
6,12.0,0.0
11,1.0,0.139
6,5.0,0.003
7,19.0,0.0
2,2.0,0.293
10,4.0,0.027
9,2.0,0.322
4,3.0,0.282
4,8.0,0.01
9,25.0,0.002
5,9.0,0.007
6,18.0,0.001
11,10.0,0.0
10,5.0,0.027
5,10.0,0.0
7,18.0,0.001
8,12.0,0.0
4,19.0,0.0
8,10.0,0.0
9,10.0,0.0
1,26.0,0.0
6,26.0,0.0
12,1.0,0.107
1,7.0,0.082
8,26.0,0.0
6,9.0,0.003
5,26.0,0.0
12,9.0,0.008
10,2.0,0.366
1,1.0,0.1
2,8.0,0.052
4,10.0,0.0
1,5.0,0.033
7,12.0,0.0
3,5.0,0.017
8,8.0,0.001
4,26.0,0.0
8,1.0,0.805
8,18.0,0.001
9,5.0,0.015
11,26.0,0.0
12,7.0,0.096
9,4.0,0.003
2,23.0,0.0
5,17.0,0.021
10,26.0,0.001
10,12.0,0.0
12,4.0,0.048
4,17.0,0.014
1,4.0,0.06
2,7.0,0.065
10,7.0,0.026
11,23.0,0.0
8,25.0,0.0
6,19.0,0.0
3,8.0,0.029
7,8.0,0.001
6,7.0,0.004
5,3.0,0.219
12,2.0,0.257
9,18.0,0.001
7,10.0,0.0
5,4.0,0.024
3,26.0,0.0
5,12.0,0.0
2,4.0,0.042
1,8.0,0.043
4,12.0,0.0
7,3.0,0.018
12,5.0,0.05
5,23.0,0.0
1,19.0,0.0
5,7.0,0.012
12,25.0,0.003
8,19.0,0.0
7,23.0,0.0
10,9.0,0.006
6,10.0,0.0
12,18.0,0.001
9,3.0,0.123
8,4.0,0.0
5,1.0,0.397
4,7.0,0.025
6,3.0,0.069
12,8.0,0.034
7,26.0,0.0
3,7.0,0.063
9,1.0,0.491
2,9.0,0.01
5,2.0,0.29
8,3.0,0.014
9,17.0,0.028
9,19.0,0.0
6,4.0,0.001
11,4.0,0.06
2,1.0,0.113
2,3.0,0.356
8,17.0,0.009
3,2.0,0.282
7,7.0,0.0
10,8.0,0.009
3,9.0,0.008
4,2.0,0.304
7,2.0,0.124
3,4.0,0.063
10,1.0,0.26
2,10.0,0.0
3,17.0,0.022
9,12.0,0.0
1,12.0,0.0
1,23.0,0.0
12,19.0,0.0
7,9.0,0.0
7,4.0,0.0
8,2.0,0.163
4,5.0,0.011
1,25.0,0.004
10,3.0,0.238
9,7.0,0.011
4,9.0,0.003
4,18.0,0.001
11,19.0,0.0
7,25.0,0.0
11,7.0,0.038
9,26.0,0.0
12,3.0,0.381
10,23.0,0.001
5,19.0,0.0
2,5.0,0.032
12,17.0,0.015
7,17.0,0.006
12,23.0,0.0
1,9.0,0.017
9,23.0,0.001
2,12.0,0.002
9,8.0,0.002
3,10.0,0.0
11,3.0,0.406
1,10.0,0.0
11,18.0,0.001
10,10.0,0.0
2,17.0,0.027
12,12.0,0.0
4,4.0,0.054
2,18.0,0.002
1,3.0,0.394
8,7.0,0.003
6,2.0,0.224
6,8.0,0.003
1,17.0,0.021
11,9.0,0.003
7,1.0,0.848
10,19.0,0.0
6,23.0,0.0
11,2.0,0.28
6,1.0,0.68
11,25.0,0.004
11,17.0,0.02
5,8.0,0.01
3,3.0,0.306
5,18.0,0.002
1,2.0,0.246
3,18.0,0.001
4,25.0,0.0
10,18.0,0.004
1,18.0,0.002
8,9.0,0.0
5,5.0,0.017
2,19.0,0.003
3,1.0,0.208
11,8.0,0.018
8,5.0,0.005
11,12.0,0.0
3,19.0,0.0
8,23.0,0.0
3,25.0,0.002
