m,m3,coco,coco_pct
9,3,5.0,0.01
8,3,3.0,0.016
3,3,9.0,0.004
10,1,18.0,0.001
1,3,17.0,0.033
7,2,7.0,0.001
2,3,9.0,0.012
5,2,1.0,0.519
10,2,17.0,0.022
5,1,25.0,0.0
7,2,19.0,0.0
7,2,5.0,0.0
2,1,12.0,0.005
6,2,12.0,0.0
5,1,26.0,0.0
4,2,3.0,0.241
3,3,1.0,0.25
5,1,9.0,0.012
6,2,10.0,0.0
6,1,25.0,0.0
12,3,19.0,0.0
2,2,25.0,0.004
3,2,8.0,0.04
7,3,1.0,0.869
10,1,7.0,0.004
12,1,2.0,0.285
10,2,3.0,0.29
9,1,5.0,0.017
7,3,26.0,0.0
2,2,23.0,0.0
2,3,7.0,0.054
9,2,26.0,0.0
6,1,12.0,0.0
9,3,17.0,0.023
3,1,12.0,0.0
1,2,18.0,0.0
5,2,8.0,0.005
10,3,23.0,0.001
10,2,23.0,0.001
4,2,9.0,0.001
10,3,9.0,0.002
9,3,23.0,0.001
8,3,5.0,0.009
4,1,23.0,0.0
2,1,8.0,0.061
2,2,2.0,0.318
9,1,18.0,0.0
9,3,26.0,0.0
12,2,9.0,0.008
9,2,17.0,0.022
2,1,9.0,0.004
9,2,2.0,0.353
7,3,2.0,0.125
4,3,2.0,0.257
3,2,3.0,0.318
2,2,1.0,0.077
8,3,8.0,0.002
4,2,19.0,0.0
2,1,3.0,0.345
1,2,9.0,0.014
5,2,12.0,0.0
3,1,1.0,0.214
10,2,7.0,0.035
1,1,12.0,0.0
6,1,2.0,0.287
4,3,12.0,0.0
12,1,17.0,0.004
10,1,3.0,0.181
7,3,10.0,0.0
11,1,18.0,0.001
8,3,1.0,0.794
12,3,25.0,0.001
1,3,19.0,0.0
12,1,1.0,0.083
10,1,2.0,0.375
12,1,3.0,0.441
9,1,17.0,0.04
4,1,4.0,0.05
1,3,8.0,0.046
4,3,26.0,0.0
3,1,19.0,0.0
1,2,26.0,0.0
6,3,1.0,0.837
12,1,18.0,0.0
8,1,19.0,0.0
12,2,18.0,0.0
10,2,25.0,0.009
10,3,25.0,0.01
11,2,9.0,0.001
10,2,8.0,0.017
6,3,10.0,0.0
2,2,4.0,0.042
12,2,12.0,0.0
9,1,1.0,0.536
5,2,17.0,0.008
5,3,1.0,0.429
12,3,3.0,0.328
5,2,4.0,0.014
12,3,4.0,0.046
2,3,4.0,0.045
11,1,4.0,0.038
3,1,3.0,0.331
11,1,19.0,0.0
11,3,12.0,0.0
12,1,4.0,0.036
10,3,19.0,0.0
9,2,5.0,0.019
4,3,3.0,0.3
10,3,12.0,0.0
1,2,2.0,0.191
2,1,25.0,0.001
12,1,19.0,0.0
3,1,26.0,0.0
7,3,8.0,0.0
9,3,7.0,0.014
2,3,5.0,0.058
11,3,19.0,0.0
2,1,19.0,0.008
1,3,9.0,0.017
4,2,26.0,0.0
9,2,19.0,0.0
5,3,5.0,0.021
2,3,8.0,0.03
3,3,8.0,0.024
4,2,4.0,0.061
3,2,10.0,0.0
6,1,9.0,0.008
6,3,5.0,0.003
9,3,8.0,0.002
5,2,25.0,0.0
2,2,5.0,0.023
1,1,5.0,0.048
6,3,23.0,0.0
8,1,1.0,0.822
1,3,23.0,0.001
5,3,25.0,0.001
3,1,2.0,0.292
3,2,26.0,0.0
3,3,7.0,0.068
3,3,23.0,0.0
9,1,12.0,0.0
4,1,25.0,0.0
12,1,10.0,0.0
10,2,1.0,0.187
11,3,23.0,0.001
11,3,26.0,0.0
9,2,23.0,0.004
8,1,23.0,0.0
12,2,5.0,0.026
1,2,10.0,0.0
1,2,25.0,0.004
1,1,2.0,0.245
9,3,25.0,0.0
10,3,7.0,0.038
5,1,4.0,0.029
12,1,7.0,0.07
8,1,18.0,0.0
5,3,2.0,0.27
5,1,8.0,0.015
9,3,4.0,0.005
5,2,7.0,0.005
10,1,23.0,0.001
10,2,19.0,0.0
2,1,17.0,0.039
4,2,2.0,0.338
6,1,19.0,0.0
5,2,19.0,0.0
7,1,5.0,0.005
4,1,9.0,0.006
1,1,7.0,0.088
4,3,1.0,0.347
5,1,19.0,0.0
2,2,10.0,0.0
11,2,26.0,0.0
12,2,1.0,0.105
10,3,17.0,0.017
8,3,10.0,0.0
9,1,3.0,0.094
3,2,18.0,0.002
8,2,25.0,0.0
1,1,17.0,0.015
8,3,7.0,0.007
7,2,18.0,0.0
7,1,25.0,0.0
2,2,12.0,0.0
10,3,18.0,0.0
7,1,26.0,0.0
3,1,9.0,0.013
4,3,5.0,0.008
6,1,4.0,0.001
5,1,17.0,0.018
11,1,7.0,0.029
7,2,2.0,0.134
4,3,7.0,0.016
9,1,19.0,0.0
1,2,8.0,0.036
5,3,10.0,0.0
12,2,26.0,0.0
12,3,26.0,0.0
5,1,3.0,0.272
8,1,2.0,0.163
10,1,19.0,0.0
5,1,23.0,0.0
9,2,9.0,0.001
1,2,4.0,0.095
8,1,10.0,0.0
6,2,5.0,0.002
4,3,18.0,0.0
12,2,8.0,0.049
3,3,2.0,0.274
11,3,18.0,0.0
5,2,2.0,0.224
12,3,12.0,0.0
5,3,12.0,0.0
8,2,1.0,0.801
7,3,19.0,0.0
10,2,18.0,0.011
8,2,12.0,0.0
8,1,25.0,0.0
9,3,9.0,0.002
4,1,26.0,0.0
5,2,10.0,0.0
12,3,10.0,0.0
11,3,5.0,0.026
10,3,4.0,0.063
2,3,26.0,0.001
8,3,17.0,0.018
2,3,2.0,0.31
12,2,23.0,0.001
12,3,8.0,0.038
11,3,10.0,0.0
7,1,17.0,0.017
3,2,2.0,0.28
5,3,9.0,0.009
11,3,4.0,0.077
7,3,3.0,0.006
10,3,3.0,0.244
6,2,25.0,0.0
8,3,4.0,0.0
6,3,3.0,0.019
12,3,2.0,0.249
7,2,17.0,0.001
7,3,23.0,0.001
2,1,1.0,0.166
12,1,12.0,0.0
7,2,26.0,0.0
5,2,9.0,0.0
7,1,1.0,0.842
11,2,18.0,0.002
8,3,26.0,0.0
7,1,19.0,0.0
9,1,4.0,0.0
3,1,23.0,0.0
2,1,7.0,0.06
1,2,23.0,0.0
5,3,7.0,0.014
3,3,3.0,0.272
3,2,5.0,0.018
8,1,5.0,0.0
1,1,10.0,0.0
2,2,9.0,0.015
1,2,17.0,0.014
10,1,17.0,0.051
1,3,7.0,0.069
4,1,3.0,0.305
3,3,10.0,0.0
1,1,23.0,0.0
10,2,5.0,0.035
11,2,19.0,0.0
6,2,19.0,0.0
4,3,23.0,0.0
