m,m3,coco,coco_pct
12,3,17.0,0.007
3,1,9.0,0.017
2,2,23.0,0.001
4,3,15.0,0.0
3,3,9.0,0.017
7,2,18.0,0.0
5,1,14.0,0.0
10,3,3.0,0.198
7,3,7.0,0.0
3,1,7.0,0.039
5,2,15.0,0.0
4,1,7.0,0.053
12,3,15.0,0.0
8,1,23.0,0.0
2,3,12.0,0.0
3,2,17.0,0.022
10,2,7.0,0.028
12,1,3.0,0.442
11,1,4.0,0.03
1,1,16.0,0.0
9,3,5.0,0.007
2,1,26.0,0.0
3,3,12.0,0.0
12,3,9.0,0.024
7,1,17.0,0.014
11,3,16.0,0.0
3,3,18.0,0.001
5,1,1.0,0.246
1,3,15.0,0.0
12,1,10.0,0.0
2,2,13.0,0.001
6,1,23.0,0.0
8,3,16.0,0.0
3,2,1.0,0.159
3,2,12.0,0.0
11,3,18.0,0.001
2,2,26.0,0.001
4,1,9.0,0.011
10,2,17.0,0.016
4,3,12.0,0.0
1,3,10.0,0.001
7,1,7.0,0.0
4,1,12.0,0.0
3,1,13.0,0.0
1,3,8.0,0.064
12,2,9.0,0.016
6,3,2.0,0.125
1,3,16.0,0.001
12,2,18.0,0.004
10,1,3.0,0.164
12,3,2.0,0.297
7,2,23.0,0.0
11,3,7.0,0.077
4,2,26.0,0.0
6,3,26.0,0.0
11,2,3.0,0.403
8,1,3.0,0.015
9,2,2.0,0.359
9,2,14.0,0.0
2,3,15.0,0.0
9,2,23.0,0.001
6,3,17.0,0.0
8,2,12.0,0.0
9,3,18.0,0.006
9,1,4.0,0.0
11,3,25.0,0.004
11,2,14.0,0.0
1,3,12.0,0.001
3,1,17.0,0.01
5,1,23.0,0.0
10,3,23.0,0.001
3,1,16.0,0.0
4,3,9.0,0.005
12,3,13.0,0.0
7,2,25.0,0.001
7,3,8.0,0.0
4,3,18.0,0.001
11,1,17.0,0.013
12,3,16.0,0.0
1,2,3.0,0.419
2,1,7.0,0.076
4,3,10.0,0.0
6,3,8.0,0.0
1,1,4.0,0.064
3,1,18.0,0.001
5,2,9.0,0.001
4,3,25.0,0.0
2,1,13.0,0.0
6,2,15.0,0.0
4,3,13.0,0.0
8,3,25.0,0.001
7,2,4.0,0.001
3,2,18.0,0.003
2,2,12.0,0.002
8,3,18.0,0.001
9,3,3.0,0.158
7,1,16.0,0.0
6,1,14.0,0.0
9,2,16.0,0.0
11,2,10.0,0.0
2,3,9.0,0.032
8,1,17.0,0.005
3,3,1.0,0.261
4,2,16.0,0.0
6,1,5.0,0.001
12,1,18.0,0.001
2,3,8.0,0.038
12,3,8.0,0.057
1,2,9.0,0.035
11,2,9.0,0.013
5,2,1.0,0.494
4,2,23.0,0.0
3,2,15.0,0.0
1,2,17.0,0.007
6,1,15.0,0.0
8,1,16.0,0.0
3,2,13.0,0.0
5,3,9.0,0.003
1,1,5.0,0.036
2,1,1.0,0.174
6,1,4.0,0.002
2,3,13.0,0.0
7,1,9.0,0.0
10,2,14.0,0.0
5,3,7.0,0.009
6,1,3.0,0.127
7,3,23.0,0.0
6,2,10.0,0.0
1,1,2.0,0.323
8,2,9.0,0.0
7,2,2.0,0.104
1,1,13.0,0.0
9,3,26.0,0.0
8,1,18.0,0.001
5,1,4.0,0.022
5,2,16.0,0.0
3,2,3.0,0.302
5,3,1.0,0.461
2,2,2.0,0.318
1,3,9.0,0.025
2,1,25.0,0.002
11,1,9.0,0.005
9,3,16.0,0.0
6,3,12.0,0.0
9,1,3.0,0.115
6,2,18.0,0.0
12,3,25.0,0.014
7,3,26.0,0.0
3,3,2.0,0.262
11,2,2.0,0.287
10,1,12.0,0.0
5,2,13.0,0.0
5,3,17.0,0.026
3,1,14.0,0.0
6,2,8.0,0.0
7,3,25.0,0.0
4,3,14.0,0.0
12,2,5.0,0.015
4,3,5.0,0.003
3,3,23.0,0.0
8,2,2.0,0.129
12,1,17.0,0.008
6,1,2.0,0.329
9,2,12.0,0.0
3,2,25.0,0.0
6,1,12.0,0.0
7,3,1.0,0.907
9,2,4.0,0.004
5,1,13.0,0.0
7,3,17.0,0.0
5,3,15.0,0.0
10,1,15.0,0.0
6,3,25.0,0.0
11,2,12.0,0.0
12,2,16.0,0.0
2,2,8.0,0.051
4,1,25.0,0.001
12,1,4.0,0.048
3,3,10.0,0.0
3,2,16.0,0.0
4,3,16.0,0.0
10,2,4.0,0.013
3,3,14.0,0.0
3,2,26.0,0.0
12,3,10.0,0.0
1,2,12.0,0.0
8,1,9.0,0.0
12,1,7.0,0.065
2,3,17.0,0.015
5,2,26.0,0.0
10,1,7.0,0.004
1,2,5.0,0.02
6,2,23.0,0.001
12,3,3.0,0.34
7,2,8.0,0.002
7,1,8.0,0.001
11,1,16.0,0.0
11,1,2.0,0.364
12,2,1.0,0.067
10,1,26.0,0.0
10,1,16.0,0.0
4,1,16.0,0.0
3,1,15.0,0.0
8,3,12.0,0.0
12,3,23.0,0.002
7,1,5.0,0.0
9,1,12.0,0.0
9,3,17.0,0.011
6,3,14.0,0.0
1,2,26.0,0.001
10,1,10.0,0.0
6,1,25.0,0.002
6,3,9.0,0.0
6,2,25.0,0.001
9,3,14.0,0.0
4,1,1.0,0.233
1,2,1.0,0.054
8,3,7.0,0.005
9,1,2.0,0.229
4,1,15.0,0.0
7,2,13.0,0.0
1,3,17.0,0.041
3,3,3.0,0.248
4,2,15.0,0.0
1,3,18.0,0.018
10,1,18.0,0.011
10,2,9.0,0.018
8,3,2.0,0.151
5,2,2.0,0.244
5,3,14.0,0.0
8,3,23.0,0.001
11,3,3.0,0.395
11,1,8.0,0.018
4,1,26.0,0.0
