m,coco,coco_pct
7,9.0,0.005
1,12.0,0.004
3,17.0,0.0
3,26.0,0.0
6,18.0,0.007
11,2.0,0.224
12,3.0,0.189
4,7.0,0.095
4,21.0,0.0
1,5.0,0.016
7,14.0,0.0
4,13.0,0.0
8,10.0,0.0
6,5.0,0.004
5,4.0,0.065
8,25.0,0.021
11,26.0,0.0
12,1.0,0.372
9,17.0,0.003
4,4.0,0.055
4,26.0,0.0
9,2.0,0.425
11,25.0,0.0
2,26.0,0.0
3,18.0,0.0
3,25.0,0.0
4,9.0,0.01
7,16.0,0.0
1,2.0,0.246
12,10.0,0.0
10,2.0,0.289
5,2.0,0.375
6,21.0,0.0
4,18.0,0.001
3,2.0,0.352
10,14.0,0.0
11,8.0,0.031
11,12.0,0.0
1,13.0,0.002
9,16.0,0.0
6,16.0,0.0
12,14.0,0.017
12,2.0,0.27
10,21.0,0.0
12,9.0,0.01
7,7.0,0.084
10,10.0,0.0
7,1.0,0.139
1,17.0,0.0
11,5.0,0.014
7,15.0,0.0
2,9.0,0.007
5,16.0,0.0
5,18.0,0.003
6,8.0,0.035
5,13.0,0.0
4,25.0,0.002
1,27.0,0.0
6,27.0,0.001
11,18.0,0.001
6,25.0,0.025
12,25.0,0.001
9,12.0,0.0
9,15.0,0.0
10,1.0,0.297
1,16.0,0.0
8,9.0,0.009
10,7.0,0.078
7,27.0,0.002
5,10.0,0.0
4,2.0,0.343
8,26.0,0.001
2,14.0,0.008
12,15.0,0.005
4,16.0,0.0
2,4.0,0.026
6,26.0,0.0
2,8.0,0.014
10,15.0,0.0
3,15.0,0.001
2,12.0,0.002
10,25.0,0.001
6,10.0,0.0
8,27.0,0.001
11,10.0,0.0
7,18.0,0.012
4,3.0,0.198
11,13.0,0.0
5,12.0,0.0
2,7.0,0.046
10,18.0,0.001
12,8.0,0.017
1,9.0,0.004
7,26.0,0.001
10,13.0,0.0
3,9.0,0.006
1,3.0,0.161
2,2.0,0.295
12,13.0,0.001
10,4.0,0.049
1,7.0,0.03
7,12.0,0.0
8,18.0,0.007
2,27.0,0.0
10,3.0,0.205
6,12.0,0.0
8,13.0,0.0
9,18.0,0.007
11,3.0,0.192
5,7.0,0.13
4,15.0,0.0
6,1.0,0.146
6,17.0,0.002
4,1.0,0.259
11,4.0,0.052
8,16.0,0.0
4,8.0,0.027
1,10.0,0.0
12,16.0,0.0
12,7.0,0.041
6,3.0,0.175
9,21.0,0.0
9,4.0,0.028
10,26.0,0.0
5,25.0,0.011
12,27.0,0.0
6,4.0,0.021
2,16.0,0.0
8,12.0,0.0
8,7.0,0.068
2,1.0,0.433
9,27.0,0.0
9,7.0,0.077
5,17.0,0.001
9,10.0,0.0
8,1.0,0.131
7,10.0,0.0
3,21.0,0.0
5,9.0,0.016
2,21.0,0.0
6,14.0,0.0
3,8.0,0.021
9,9.0,0.013
3,4.0,0.054
8,4.0,0.008
10,12.0,0.0
12,12.0,0.003
10,5.0,0.006
11,27.0,0.0
2,17.0,0.0
8,8.0,0.033
4,12.0,0.0
2,13.0,0.001
9,25.0,0.007
11,15.0,0.0
5,27.0,0.001
8,3.0,0.186
12,17.0,0.0
2,25.0,0.0
4,27.0,0.0
1,26.0,0.0
9,1.0,0.216
11,16.0,0.0
3,1.0,0.334
7,2.0,0.518
6,9.0,0.008
5,5.0,0.005
8,14.0,0.0
4,17.0,0.001
3,3.0,0.148
1,25.0,0.0
8,17.0,0.001
9,8.0,0.025
3,14.0,0.013
1,21.0,0.0
7,21.0,0.0
12,18.0,0.0
7,13.0,0.0
4,5.0,0.008
1,8.0,0.009
10,16.0,0.0
7,25.0,0.036
3,27.0,0.0
11,17.0,0.0
10,9.0,0.028
9,14.0,0.0
4,10.0,0.0
3,7.0,0.061
9,26.0,0.0
7,4.0,0.009
12,5.0,0.013
5,21.0,0.0
8,2.0,0.533
2,3.0,0.139
3,13.0,0.0
8,15.0,0.0
11,9.0,0.018
8,5.0,0.0
9,3.0,0.199
3,12.0,0.0
2,15.0,0.003
5,8.0,0.05
7,3.0,0.161
11,14.0,0.001
12,21.0,0.0
1,4.0,0.058
2,10.0,0.0
3,5.0,0.011
12,4.0,0.062
6,13.0,0.0
7,8.0,0.026
11,21.0,0.0
5,14.0,0.0
1,14.0,0.009
1,15.0,0.002
3,10.0,0.0
3,16.0,0.0
1,1.0,0.46
6,15.0,0.0
11,1.0,0.382
2,5.0,0.025
7,5.0,0.006
2,18.0,0.001
6,7.0,0.094
10,17.0,0.0
5,1.0,0.072
4,14.0,0.001
9,5.0,0.001
5,15.0,0.0
10,27.0,0.001
5,26.0,0.001
1,18.0,0.0
7,17.0,0.002
8,21.0,0.0
5,3.0,0.271
11,7.0,0.084
12,26.0,0.0
10,8.0,0.046
9,13.0,0.0
6,2.0,0.482
