m,m3,coco,coco_pct
11,2,10.0,0.002
3,3,17.0,0.023
4,3,15.0,0.0
12,2,4.0,0.384
10,2,9.0,0.006
10,2,19.0,0.0
11,1,25.0,0.0
2,2,19.0,0.0
10,1,3.0,0.103
9,2,27.0,0.0
1,3,1.0,0.025
4,2,1.0,0.256
5,2,26.0,0.0
12,3,26.0,0.0
5,2,21.0,0.0
9,3,21.0,0.0
7,3,11.0,0.0
7,2,15.0,0.0
9,2,13.0,0.0
7,1,9.0,0.001
1,2,2.0,0.059
2,2,5.0,0.145
5,2,11.0,0.0
6,2,17.0,0.01
7,2,9.0,0.005
9,2,9.0,0.001
2,1,11.0,0.0
12,2,1.0,0.042
7,3,5.0,0.047
4,2,18.0,0.012
2,2,11.0,0.0
3,3,14.0,0.0
10,2,7.0,0.152
2,1,21.0,0.0
9,1,14.0,0.0
6,1,10.0,0.0
4,1,27.0,0.0
2,2,9.0,0.011
8,3,17.0,0.021
4,3,10.0,0.0
2,3,2.0,0.116
10,1,19.0,0.0
9,3,5.0,0.115
12,2,7.0,0.191
12,1,21.0,0.0
12,2,12.0,0.001
3,1,11.0,0.0
9,3,26.0,0.001
11,3,4.0,0.259
12,3,17.0,0.021
3,1,1.0,0.272
6,1,17.0,0.025
1,2,5.0,0.327
9,2,25.0,0.0
5,1,10.0,0.0
5,2,7.0,0.059
8,3,19.0,0.0
12,3,8.0,0.03
4,3,1.0,0.202
1,3,3.0,0.035
6,2,14.0,0.0
2,2,4.0,0.349
1,1,1.0,0.048
12,1,12.0,0.0
2,1,10.0,0.003
6,2,1.0,0.207
11,3,18.0,0.001
10,3,18.0,0.01
2,1,27.0,0.0
9,3,11.0,0.0
5,1,9.0,0.004
3,1,19.0,0.0
11,1,10.0,0.0
1,2,19.0,0.001
6,1,18.0,0.014
2,1,1.0,0.048
1,1,26.0,0.0
7,1,13.0,0.0
6,1,15.0,0.0
10,2,21.0,0.0
7,1,10.0,0.0
3,3,15.0,0.001
1,1,7.0,0.262
9,1,10.0,0.0
8,3,11.0,0.0
4,3,13.0,0.0
3,1,12.0,0.004
4,2,11.0,0.0
5,2,14.0,0.0
3,1,4.0,0.252
1,3,7.0,0.177
9,1,17.0,0.01
3,3,27.0,0.0
7,3,13.0,0.0
6,2,10.0,0.0
4,1,5.0,0.099
10,2,18.0,0.007
5,2,25.0,0.004
10,3,4.0,0.347
5,3,14.0,0.0
12,1,13.0,0.0
3,2,25.0,0.001
7,2,19.0,0.0
9,2,17.0,0.01
10,1,15.0,0.0
5,3,1.0,0.165
7,3,8.0,0.015
11,2,11.0,0.001
12,3,19.0,0.0
3,3,10.0,0.0
11,3,3.0,0.041
1,1,11.0,0.0
6,3,8.0,0.019
7,2,27.0,0.0
11,2,3.0,0.05
6,1,2.0,0.154
3,2,8.0,0.014
2,3,5.0,0.147
6,1,3.0,0.083
9,2,5.0,0.122
2,1,9.0,0.021
4,2,10.0,0.0
4,2,13.0,0.0
9,2,8.0,0.013
7,1,7.0,0.158
2,2,12.0,0.001
11,2,8.0,0.02
2,1,2.0,0.038
7,1,17.0,0.015
7,2,12.0,0.0
6,2,26.0,0.001
7,1,4.0,0.325
9,2,18.0,0.016
11,1,7.0,0.168
3,1,25.0,0.001
1,1,18.0,0.015
12,3,4.0,0.291
2,2,1.0,0.107
12,1,25.0,0.001
