m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,1.1,8.1,4.3,93.5,14.4,0.39
1,1,1,0.9,7.6,4.4,93.3,14.4,0.36
1,1,2,1.1,8.3,4.6,94.3,16.2,0.3
1,1,3,1.0,8.1,4.8,93.5,16.2,0.34
1,1,4,1.1,8.1,4.9,94.0,16.2,0.27
1,1,5,1.2,7.9,5.0,93.8,18.0,0.27
1,1,6,0.6,7.9,4.9,93.3,17.1,0.42
1,1,7,1.0,7.8,4.9,92.0,17.1,0.34
1,1,8,1.2,7.5,4.9,92.8,17.2,0.46
1,1,9,1.4,7.4,4.8,92.0,16.2,0.39
1,1,10,1.9,7.8,4.9,90.0,17.1,0.41
1,1,11,2.4,8.2,5.3,89.0,18.0,0.34
1,1,12,2.7,8.6,5.7,85.5,18.0,0.38
1,1,13,3.0,9.1,6.1,84.8,18.9,0.39
1,1,14,3.3,8.6,5.9,83.8,17.1,0.39
1,1,15,3.0,7.8,5.7,85.0,14.4,0.44
1,1,16,2.3,7.9,4.8,86.8,14.4,0.3
1,1,17,2.3,7.5,4.8,88.5,15.3,0.26
1,1,18,2.3,7.8,4.8,91.5,15.3,0.27
1,1,19,2.1,7.5,4.7,92.3,14.4,0.34
1,1,20,1.6,7.4,4.5,92.0,14.4,0.34
1,1,21,1.3,7.8,4.2,92.3,13.5,0.31
1,1,22,0.9,7.9,4.0,91.3,15.3,0.37
1,1,23,0.7,8.0,4.1,93.5,15.3,0.41
1,2,0,-0.5,5.9,2.8,95.8,10.8,0.16
1,2,1,-0.6,5.9,2.9,95.3,12.6,0.19
1,2,2,-0.3,5.2,2.6,95.0,12.6,0.23
1,2,3,-0.3,5.2,2.7,95.0,14.4,0.2
1,2,4,-0.5,4.8,2.4,96.3,14.4,0.19
1,2,5,-0.5,4.1,2.1,96.0,12.6,0.31
1,2,6,-1.0,4.0,1.7,96.0,13.1,0.21
1,2,7,-1.0,4.3,2.0,94.3,14.4,0.24
1,2,8,-1.0,5.1,2.2,95.0,13.8,0.25
1,2,9,-0.5,5.4,2.4,94.3,12.6,0.23
1,2,10,0.0,6.2,2.9,92.8,15.3,0.24
1,2,11,0.6,6.5,3.3,90.3,15.3,0.24
1,2,12,1.5,6.8,3.8,88.8,17.1,0.24
1,2,13,1.3,7.2,4.1,85.8,18.0,0.23
1,2,14,1.4,7.2,4.2,86.0,18.0,0.27
1,2,15,1.1,7.2,4.0,87.5,17.7,0.24
1,2,16,0.4,7.0,3.6,89.0,15.7,0.26
1,2,17,-0.2,7.0,3.3,89.5,14.4,0.28
1,2,18,-0.1,6.9,3.3,92.0,13.5,0.28
1,2,19,-0.2,6.4,3.1,93.0,14.4,0.25
1,2,20,-0.6,5.9,2.8,92.3,12.6,0.24
1,2,21,-0.6,6.0,2.8,92.5,11.4,0.24
1,2,22,-0.6,5.9,2.7,94.5,10.8,0.25
1,2,23,-0.5,5.8,2.8,93.5,11.7,0.2
1,3,0,1.0,6.0,3.2,91.5,13.6,0.19
1,3,1,0.6,5.0,2.9,91.5,13.5,0.18
1,3,2,0.7,5.0,3.1,92.5,13.5,0.3
1,3,3,1.1,5.5,3.2,93.0,13.6,0.37
1,3,4,1.0,5.9,3.3,92.5,14.4,0.34
1,3,5,1.0,5.7,3.2,91.5,14.5,0.28
1,3,6,0.7,5.9,3.4,92.0,15.6,0.36
1,3,7,0.7,6.0,2.9,92.5,14.4,0.26
1,3,8,0.5,5.6,3.4,91.5,14.7,0.34
1,3,9,1.0,5.7,3.6,91.5,14.4,0.32
1,3,10,1.1,6.0,3.9,89.5,16.2,0.28
1,3,11,1.2,6.5,4.3,89.0,18.0,0.27
1,3,12,1.7,7.0,5.0,87.5,18.0,0.2
1,3,13,2.4,7.2,5.1,83.5,17.6,0.2
1,3,14,1.8,7.7,5.0,84.5,17.8,0.22
1,3,15,1.5,8.0,5.0,84.5,16.2,0.2
1,3,16,1.1,7.2,4.3,86.0,14.6,0.13
1,3,17,0.7,7.2,3.8,88.0,14.4,0.25
1,3,18,0.7,6.5,3.5,89.5,14.4,0.12
1,3,19,1.0,6.6,3.4,90.5,13.6,0.3
1,3,20,0.7,6.5,3.3,89.5,14.4,0.29
1,3,21,1.0,6.2,3.2,89.5,14.4,0.3
1,3,22,0.7,6.5,3.4,91.5,14.4,0.25
1,3,23,1.0,6.5,3.3,92.0,16.2,0.29
2,1,0,0.2,7.1,3.7,90.8,14.4,0.36
2,1,1,-0.4,7.4,4.1,92.0,14.4,0.25
2,1,2,-0.3,7.4,3.9,91.8,14.4,0.27
2,1,3,0.1,7.4,4.1,90.5,14.7,0.3
2,1,4,-0.4,7.2,3.9,92.0,15.5,0.31
2,1,5,-0.8,7.2,4.0,92.0,16.2,0.35
2,1,6,-0.5,7.1,3.6,91.8,16.2,0.34
2,1,7,-0.1,7.1,3.9,92.3,16.5,0.34
2,1,8,-0.1,7.3,4.0,92.3,15.9,0.38
2,1,9,1.1,7.3,4.6,90.8,16.2,0.38
2,1,10,2.0,7.7,5.1,87.3,19.8,0.3
2,1,11,3.0,8.1,5.9,85.3,18.9,0.29
