m,coco,coco_pct
4,18.0,0.013
10,3.0,0.218
1,2.0,0.236
11,4.0,0.0
2,1.0,0.0
11,7.0,0.085
12,9.0,0.051
7,7.0,0.021
12,2.0,0.304
7,3.0,0.315
4,2.0,0.656
8,25.0,0.0
5,17.0,0.0
2,18.0,0.014
9,18.0,0.001
8,4.0,0.0
3,2.0,0.439
2,25.0,0.048
1,3.0,0.328
7,17.0,0.0
8,17.0,0.0
10,9.0,0.003
11,27.0,0.004
8,27.0,0.0
4,3.0,0.235
5,3.0,0.126
9,4.0,0.0
7,9.0,0.006
3,9.0,0.015
6,7.0,0.04
11,18.0,0.019
3,7.0,0.088
6,4.0,0.0
3,4.0,0.0
12,25.0,0.031
9,8.0,0.004
8,1.0,0.004
4,7.0,0.065
7,25.0,0.0
11,3.0,0.297
9,1.0,0.003
4,1.0,0.0
5,25.0,0.006
1,8.0,0.137
7,1.0,0.002
6,3.0,0.282
9,17.0,0.0
12,27.0,0.0
10,7.0,0.023
7,2.0,0.639
7,4.0,0.001
10,1.0,0.0
3,27.0,0.006
2,17.0,0.0
6,1.0,0.0
12,1.0,0.0
11,1.0,0.0
12,18.0,0.012
10,27.0,0.0
4,8.0,0.018
5,7.0,0.026
10,4.0,0.0
11,25.0,0.064
12,3.0,0.382
5,2.0,0.829
10,8.0,0.022
6,27.0,0.0
6,9.0,0.004
3,17.0,0.001
1,17.0,0.0
8,8.0,0.012
5,8.0,0.006
10,2.0,0.693
6,8.0,0.017
2,4.0,0.0
5,9.0,0.001
11,17.0,0.001
5,4.0,0.0
3,3.0,0.298
1,18.0,0.01
12,8.0,0.093
8,3.0,0.267
4,17.0,0.0
6,25.0,0.001
11,8.0,0.041
11,2.0,0.486
2,2.0,0.258
1,1.0,0.0
4,4.0,0.0
10,17.0,0.001
10,25.0,0.025
7,27.0,0.0
4,9.0,0.0
6,18.0,0.001
9,2.0,0.754
3,1.0,0.0
5,27.0,0.0
6,17.0,0.0
8,2.0,0.699
3,18.0,0.023
2,3.0,0.348
12,7.0,0.126
1,4.0,0.002
8,7.0,0.015
8,9.0,0.002
9,3.0,0.22
3,8.0,0.063
1,7.0,0.194
2,27.0,0.006
2,8.0,0.109
5,1.0,0.001
3,25.0,0.067
9,9.0,0.001
12,17.0,0.0
1,9.0,0.049
7,8.0,0.015
9,7.0,0.016
2,7.0,0.17
4,27.0,0.0
5,18.0,0.005
4,25.0,0.013
10,18.0,0.016
9,27.0,0.0
6,2.0,0.654
7,18.0,0.001
12,4.0,0.002
11,9.0,0.004
8,18.0,0.0
2,9.0,0.046
1,25.0,0.043
9,25.0,0.001
1,27.0,0.0
