m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
8,20,17.2,20.2,18.7,77.5,19.8,0.07,nederland,ameland
8,21,17.1,20.0,18.5,77.5,19.8,0.11,nederland,ameland
8,22,17.0,20.0,18.4,77.0,19.8,0.09,nederland,ameland
8,23,16.8,20.0,18.3,79.0,19.8,0.06,nederland,ameland
9,0,14.6,18.1,16.4,79.0,21.6,0.08,nederland,ameland
9,1,14.6,17.7,16.4,79.0,20.8,0.09,nederland,ameland
9,2,14.3,17.7,16.2,80.5,21.6,0.09,nederland,ameland
9,3,14.3,17.5,16.1,79.8,21.6,0.09,nederland,ameland
9,4,14.5,17.3,15.9,80.5,21.4,0.1,nederland,ameland
9,5,14.0,17.0,15.5,79.8,23.4,0.09,nederland,ameland
9,6,14.1,17.0,15.5,80.5,21.6,0.07,nederland,ameland
9,7,14.2,17.1,15.7,80.3,20.7,0.09,nederland,ameland
9,8,14.5,17.3,15.8,80.3,21.7,0.09,nederland,ameland
9,9,14.8,17.9,16.2,77.5,21.6,0.07,nederland,ameland
9,10,14.9,18.3,16.5,76.5,21.6,0.07,nederland,ameland
9,11,15.0,18.2,16.8,74.0,21.6,0.07,nederland,ameland
9,12,15.3,18.9,17.0,72.8,22.5,0.07,nederland,ameland
9,13,15.2,18.8,17.0,71.8,21.6,0.09,nederland,ameland
9,14,15.3,18.9,17.1,72.5,22.7,0.09,nederland,ameland
9,15,15.4,19.0,17.2,71.5,21.6,0.1,nederland,ameland
9,16,15.2,19.0,17.1,71.5,19.8,0.09,nederland,ameland
9,17,15.1,18.9,17.2,74.0,19.8,0.13,nederland,ameland
9,18,15.1,18.7,17.0,75.3,19.8,0.11,nederland,ameland
9,19,15.0,18.5,16.7,76.0,19.8,0.1,nederland,ameland
9,20,14.8,18.3,16.6,75.5,20.7,0.13,nederland,ameland
9,21,14.7,18.2,16.4,76.8,19.8,0.13,nederland,ameland
9,22,14.7,18.2,16.4,77.8,20.7,0.08,nederland,ameland
9,23,14.5,18.0,16.2,79.3,20.9,0.1,nederland,ameland
10,0,11.0,13.8,12.4,82.5,27.0,0.14,nederland,ameland
10,1,10.8,13.9,12.3,82.5,27.0,0.11,nederland,ameland
10,2,10.7,13.8,12.4,82.5,25.2,0.12,nederland,ameland
10,3,10.4,13.8,12.3,82.5,25.2,0.15,nederland,ameland
10,4,10.3,13.7,11.9,83.5,27.0,0.16,nederland,ameland
10,5,10.3,13.7,12.0,84.0,27.0,0.14,nederland,ameland
10,6,10.2,13.5,12.0,85.5,27.0,0.17,nederland,ameland
10,7,10.1,13.4,11.8,85.5,27.0,0.14,nederland,ameland
10,8,10.4,13.6,12.1,83.0,27.0,0.13,nederland,ameland
10,9,10.8,14.0,12.5,83.5,27.0,0.11,nederland,ameland
10,10,11.4,14.6,13.1,81.0,27.0,0.12,nederland,ameland
10,11,11.7,14.9,13.5,79.5,27.0,0.09,nederland,ameland
10,12,11.9,15.1,13.6,79.0,27.0,0.09,nederland,ameland
10,13,12.1,15.2,13.6,77.5,27.0,0.07,nederland,ameland
10,14,12.0,15.3,13.7,76.5,27.0,0.06,nederland,ameland
10,15,11.8,15.4,13.6,77.5,27.0,0.09,nederland,ameland
10,16,11.8,15.1,13.5,77.5,27.0,0.12,nederland,ameland
10,17,11.8,14.9,13.2,79.5,27.0,0.11,nederland,ameland
10,18,11.5,14.5,13.1,79.5,27.0,0.13,nederland,ameland
10,19,11.4,14.3,12.9,81.5,27.0,0.16,nederland,ameland
10,20,11.5,14.2,13.0,81.0,27.0,0.18,nederland,ameland
10,21,11.2,14.2,12.6,81.0,27.0,0.18,nederland,ameland
10,22,11.1,14.0,12.4,82.0,28.8,0.16,nederland,ameland
10,23,11.0,13.7,12.5,83.0,27.0,0.17,nederland,ameland
11,0,6.5,10.5,8.5,85.5,26.1,0.17,nederland,ameland
11,1,6.4,10.4,8.3,85.3,27.9,0.14,nederland,ameland
11,2,6.1,10.4,8.3,84.5,27.9,0.15,nederland,ameland
11,3,6.0,10.3,8.2,84.5,27.2,0.18,nederland,ameland
11,4,5.7,10.4,8.1,85.8,27.9,0.14,nederland,ameland
11,5,5.7,10.6,8.0,86.8,28.8,0.14,nederland,ameland
11,6,5.8,10.2,8.0,86.8,28.7,0.14,nederland,ameland
11,7,5.6,10.1,7.9,85.5,29.0,0.13,nederland,ameland
11,8,5.6,10.3,7.8,85.5,28.8,0.15,nederland,ameland
11,9,5.8,10.4,8.0,84.5,28.8,0.15,nederland,ameland
11,10,6.3,10.8,8.4,83.3,27.9,0.13,nederland,ameland
11,11,6.7,11.0,8.6,82.3,27.0,0.14,nederland,ameland
11,12,7.2,11.0,8.9,81.3,27.9,0.15,nederland,ameland
11,13,7.1,11.3,9.1,80.8,27.2,0.12,nederland,ameland
11,14,7.2,11.4,9.0,82.0,26.6,0.14,nederland,ameland
11,15,7.2,11.3,9.1,83.0,27.8,0.13,nederland,ameland
11,16,7.1,11.0,9.1,82.5,27.0,0.16,nederland,ameland
11,17,7.1,10.9,8.9,84.0,28.8,0.18,nederland,ameland
11,18,7.0,11.0,9.0,83.5,26.9,0.2,nederland,ameland
11,19,6.9,10.7,9.0,83.8,28.8,0.19,nederland,ameland
11,20,7.0,10.8,8.8,84.5,27.0,0.16,nederland,ameland
11,21,6.7,10.6,8.8,84.3,27.0,0.17,nederland,ameland
11,22,6.7,10.5,8.7,85.3,27.0,0.16,nederland,ameland
11,23,6.4,10.3,8.5,86.0,26.1,0.2,nederland,ameland
12,0,4.9,7.9,6.3,87.5,28.8,0.2,nederland,ameland
12,1,4.6,7.9,6.3,87.0,28.8,0.18,nederland,ameland
12,2,4.5,7.9,6.5,86.5,28.5,0.19,nederland,ameland
12,3,4.8,8.0,6.2,87.0,28.8,0.18,nederland,ameland
12,4,4.5,8.0,6.3,88.0,28.8,0.19,nederland,ameland
12,5,4.1,8.0,6.3,88.5,28.8,0.22,nederland,ameland
12,6,4.0,8.0,6.2,87.5,28.8,0.22,nederland,ameland
12,7,4.3,8.1,6.1,88.5,27.0,0.17,nederland,ameland
12,8,4.1,8.0,6.1,87.5,28.8,0.18,nederland,ameland
12,9,4.4,8.1,6.3,87.5,28.8,0.17,nederland,ameland
12,10,4.3,8.1,6.5,88.0,27.0,0.15,nederland,ameland
12,11,4.5,8.1,6.5,87.5,28.8,0.16,nederland,ameland
12,12,4.5,8.2,6.7,86.5,28.8,0.16,nederland,ameland
12,13,4.8,8.2,6.5,85.5,28.8,0.15,nederland,ameland
12,14,4.8,8.2,6.4,87.0,30.6,0.16,nederland,ameland
12,15,5.0,8.3,6.5,86.0,28.8,0.17,nederland,ameland
12,16,4.9,8.1,6.2,86.5,28.8,0.19,nederland,ameland
12,17,4.7,8.2,6.4,87.5,29.2,0.18,nederland,ameland
12,18,4.5,8.0,6.4,87.0,29.9,0.18,nederland,ameland
12,19,4.7,8.0,6.4,86.5,28.8,0.19,nederland,ameland
12,20,4.5,7.9,6.5,86.5,28.8,0.18,nederland,ameland
12,21,4.8,7.9,6.4,86.0,30.6,0.16,nederland,ameland
12,22,4.8,7.9,6.4,86.5,30.6,0.15,nederland,ameland
12,23,4.7,7.9,6.2,86.5,28.8,0.17,nederland,ameland
1,0,1.7,7.2,4.8,88.5,18.1,0.17,nederland,amsterdam
1,1,1.5,7.5,4.6,89.0,18.0,0.16,nederland,amsterdam
1,2,1.7,7.1,4.3,89.5,18.1,0.17,nederland,amsterdam
1,3,2.0,7.1,4.4,90.0,18.0,0.18,nederland,amsterdam
1,4,1.6,7.3,4.3,88.5,18.0,0.16,nederland,amsterdam
1,5,1.7,7.2,4.1,89.0,18.1,0.17,nederland,amsterdam
1,6,1.7,7.0,4.2,89.0,18.0,0.18,nederland,amsterdam
1,7,1.2,7.0,4.1,88.5,18.1,0.17,nederland,amsterdam
1,8,2.0,7.1,4.3,88.5,18.1,0.18,nederland,amsterdam
1,9,1.8,7.5,4.5,87.5,19.8,0.2,nederland,amsterdam
1,10,3.0,7.8,5.3,86.0,19.8,0.17,nederland,amsterdam
1,11,3.5,8.1,5.8,84.0,23.2,0.12,nederland,amsterdam
1,12,4.0,8.5,6.1,82.0,23.4,0.18,nederland,amsterdam
1,13,4.0,8.4,6.1,82.0,23.4,0.13,nederland,amsterdam
1,14,4.2,8.4,6.4,82.5,23.2,0.13,nederland,amsterdam
1,15,3.9,8.2,6.0,83.5,21.6,0.17,nederland,amsterdam
1,16,2.9,8.0,5.2,85.0,19.8,0.15,nederland,amsterdam
1,17,2.7,7.2,4.7,86.0,18.0,0.16,nederland,amsterdam
1,18,2.7,7.2,4.6,86.5,19.6,0.25,nederland,amsterdam
1,19,2.6,7.4,4.6,86.5,19.8,0.19,nederland,amsterdam
1,20,2.3,7.4,4.6,87.0,18.0,0.19,nederland,amsterdam
1,21,2.0,7.5,4.5,88.0,18.0,0.21,nederland,amsterdam
1,22,1.7,7.2,4.3,87.5,18.0,0.16,nederland,amsterdam
1,23,1.7,7.3,4.5,88.5,18.0,0.15,nederland,amsterdam
2,0,2.1,8.6,5.3,87.0,19.8,0.14,nederland,amsterdam
2,1,2.0,8.1,5.0,87.0,21.6,0.13,nederland,amsterdam
2,2,1.6,8.2,5.1,86.5,19.8,0.11,nederland,amsterdam
2,3,2.1,8.2,5.1,87.0,19.8,0.13,nederland,amsterdam
2,4,1.8,8.0,4.7,87.5,21.4,0.14,nederland,amsterdam
2,5,2.1,8.0,4.8,88.5,21.6,0.12,nederland,amsterdam
2,6,2.3,7.8,5.0,88.5,21.6,0.13,nederland,amsterdam
2,7,2.2,8.0,5.1,89.0,21.6,0.15,nederland,amsterdam
2,8,3.0,8.2,5.2,87.5,20.0,0.19,nederland,amsterdam
2,9,4.1,8.5,6.0,85.0,23.2,0.2,nederland,amsterdam
2,10,5.0,8.9,6.9,82.5,23.4,0.16,nederland,amsterdam
2,11,5.7,9.1,7.3,79.5,23.5,0.16,nederland,amsterdam
2,12,5.6,9.2,7.7,77.0,25.2,0.22,nederland,amsterdam
2,13,6.4,9.5,8.0,75.5,25.2,0.16,nederland,amsterdam
2,14,6.5,10.0,8.1,74.0,25.2,0.16,nederland,amsterdam
2,15,6.0,9.5,8.0,76.0,25.2,0.18,nederland,amsterdam
2,16,5.4,9.2,7.3,78.0,23.5,0.21,nederland,amsterdam
2,17,5.0,8.9,6.7,80.0,21.6,0.21,nederland,amsterdam
2,18,4.1,9.0,6.0,83.0,21.6,0.27,nederland,amsterdam
2,19,3.7,8.5,5.9,84.0,21.6,0.2,nederland,amsterdam
2,20,3.5,8.5,5.8,84.0,21.6,0.16,nederland,amsterdam
2,21,2.9,8.0,5.7,84.5,19.8,0.16,nederland,amsterdam
2,22,2.7,7.9,5.2,86.0,19.8,0.15,nederland,amsterdam
2,23,2.4,8.0,5.3,86.5,18.0,0.14,nederland,amsterdam
3,0,3.2,8.2,5.8,85.0,16.2,0.12,nederland,amsterdam
3,1,2.8,7.9,5.5,85.5,14.4,0.09,nederland,amsterdam
3,2,2.6,7.7,5.3,86.5,14.4,0.12,nederland,amsterdam
3,3,2.5,7.9,5.3,87.5,14.4,0.12,nederland,amsterdam
3,4,2.4,7.3,5.1,87.0,14.4,0.12,nederland,amsterdam
3,5,2.7,7.5,4.8,87.5,14.6,0.12,nederland,amsterdam
3,6,2.6,7.5,5.0,87.5,14.4,0.11,nederland,amsterdam
3,7,3.5,7.9,6.0,86.5,16.2,0.14,nederland,amsterdam
3,8,5.0,9.0,7.0,81.5,16.2,0.13,nederland,amsterdam
3,9,6.0,9.9,7.9,78.0,18.0,0.15,nederland,amsterdam
3,10,6.4,10.7,8.6,73.0,19.8,0.13,nederland,amsterdam
3,11,7.1,11.5,9.2,69.5,21.6,0.12,nederland,amsterdam
3,12,7.3,11.9,9.8,66.5,21.6,0.12,nederland,amsterdam
3,13,7.5,12.5,10.1,65.0,23.4,0.09,nederland,amsterdam
3,14,7.6,12.4,10.2,65.0,23.4,0.11,nederland,amsterdam
3,15,7.2,12.7,10.0,64.5,21.6,0.14,nederland,amsterdam
3,16,7.1,12.2,9.8,66.5,21.6,0.09,nederland,amsterdam
3,17,6.8,11.0,8.9,71.0,19.8,0.13,nederland,amsterdam
3,18,6.0,10.4,8.3,74.5,18.0,0.16,nederland,amsterdam
3,19,5.0,10.1,7.7,77.0,18.0,0.12,nederland,amsterdam
3,20,4.7,9.8,7.4,78.5,16.2,0.11,nederland,amsterdam
3,21,4.5,9.3,7.0,81.0,16.2,0.14,nederland,amsterdam
3,22,3.7,9.4,6.6,82.5,14.4,0.11,nederland,amsterdam
3,23,4.0,8.6,6.1,82.5,14.4,0.13,nederland,amsterdam
4,0,4.9,10.7,7.6,80.5,14.4,0.1,nederland,amsterdam
4,1,4.8,10.1,7.3,80.8,14.4,0.1,nederland,amsterdam
4,2,4.3,9.5,7.2,83.5,14.4,0.14,nederland,amsterdam
4,3,4.8,9.4,7.1,83.5,14.4,0.14,nederland,amsterdam
4,4,4.3,9.5,6.8,83.8,13.5,0.1,nederland,amsterdam
4,5,4.1,9.0,6.4,85.0,14.4,0.1,nederland,amsterdam
4,6,4.8,9.6,7.5,83.0,15.3,0.11,nederland,amsterdam
4,7,6.6,10.9,9.0,78.8,16.2,0.1,nederland,amsterdam
4,8,7.7,12.2,10.4,73.0,18.0,0.1,nederland,amsterdam
4,9,8.5,13.3,11.1,69.0,18.0,0.1,nederland,amsterdam
4,10,9.1,13.8,11.6,64.5,19.8,0.09,nederland,amsterdam
4,11,9.3,14.4,12.1,63.3,21.6,0.1,nederland,amsterdam
4,12,9.5,15.3,12.8,59.8,20.7,0.15,nederland,amsterdam
4,13,9.7,16.3,12.9,58.8,21.6,0.11,nederland,amsterdam
4,14,9.6,16.5,13.1,59.0,21.6,0.1,nederland,amsterdam
4,15,9.6,16.2,13.0,57.8,21.6,0.15,nederland,amsterdam
4,16,9.2,15.7,12.6,58.3,21.6,0.09,nederland,amsterdam
4,17,8.8,14.8,11.6,63.0,19.8,0.1,nederland,amsterdam
4,18,7.7,14.1,10.9,67.3,18.0,0.13,nederland,amsterdam
4,19,7.0,12.9,10.3,72.0,17.1,0.11,nederland,amsterdam
4,20,6.5,12.1,9.5,73.8,16.2,0.07,nederland,amsterdam
