m,m3,coco,coco_pct,country,place
3,1,27.0,0.0,nederland,ede
3,2,1.0,0.081,nederland,ede
3,2,2.0,0.07,nederland,ede
3,2,3.0,0.086,nederland,ede
3,2,4.0,0.364,nederland,ede
3,2,5.0,0.094,nederland,ede
3,2,7.0,0.2,nederland,ede
3,2,8.0,0.014,nederland,ede
3,2,9.0,0.0,nederland,ede
3,2,10.0,0.001,nederland,ede
3,2,11.0,0.0,nederland,ede
3,2,12.0,0.001,nederland,ede
3,2,13.0,0.0,nederland,ede
3,2,14.0,0.003,nederland,ede
3,2,15.0,0.0,nederland,ede
3,2,17.0,0.051,nederland,ede
3,2,18.0,0.037,nederland,ede
3,2,19.0,0.0,nederland,ede
3,2,21.0,0.0,nederland,ede
3,2,25.0,0.001,nederland,ede
3,2,26.0,0.0,nederland,ede
3,2,27.0,0.0,nederland,ede
3,3,1.0,0.246,nederland,ede
3,3,2.0,0.088,nederland,ede
3,3,3.0,0.053,nederland,ede
3,3,4.0,0.254,nederland,ede
3,3,5.0,0.169,nederland,ede
3,3,7.0,0.123,nederland,ede
3,3,8.0,0.015,nederland,ede
3,3,9.0,0.001,nederland,ede
3,3,10.0,0.0,nederland,ede
3,3,11.0,0.0,nederland,ede
3,3,12.0,0.003,nederland,ede
3,3,13.0,0.002,nederland,ede
3,3,14.0,0.0,nederland,ede
3,3,15.0,0.001,nederland,ede
3,3,17.0,0.023,nederland,ede
3,3,18.0,0.022,nederland,ede
3,3,19.0,0.0,nederland,ede
3,3,21.0,0.0,nederland,ede
3,3,25.0,0.001,nederland,ede
3,3,26.0,0.0,nederland,ede
3,3,27.0,0.0,nederland,ede
4,1,1.0,0.167,nederland,ede
4,1,2.0,0.139,nederland,ede
4,1,3.0,0.08,nederland,ede
4,1,4.0,0.277,nederland,ede
4,1,5.0,0.099,nederland,ede
4,1,7.0,0.129,nederland,ede
4,1,8.0,0.036,nederland,ede
4,1,9.0,0.009,nederland,ede
4,1,10.0,0.0,nederland,ede
4,1,11.0,0.0,nederland,ede
4,1,12.0,0.002,nederland,ede
4,1,13.0,0.0,nederland,ede
4,1,14.0,0.009,nederland,ede
4,1,15.0,0.0,nederland,ede
4,1,17.0,0.008,nederland,ede
4,1,18.0,0.024,nederland,ede
4,1,19.0,0.005,nederland,ede
4,1,21.0,0.017,nederland,ede
4,1,25.0,0.001,nederland,ede
4,1,26.0,0.0,nederland,ede
4,1,27.0,0.0,nederland,ede
4,2,1.0,0.256,nederland,ede
4,2,2.0,0.173,nederland,ede
4,2,3.0,0.112,nederland,ede
4,2,4.0,0.265,nederland,ede
4,2,5.0,0.059,nederland,ede
4,2,7.0,0.093,nederland,ede
4,2,8.0,0.014,nederland,ede
4,2,9.0,0.001,nederland,ede
4,2,10.0,0.0,nederland,ede
4,2,11.0,0.0,nederland,ede
4,2,12.0,0.0,nederland,ede
4,2,13.0,0.0,nederland,ede
4,2,14.0,0.0,nederland,ede
4,2,15.0,0.0,nederland,ede
4,2,17.0,0.016,nederland,ede
4,2,18.0,0.012,nederland,ede
4,2,19.0,0.0,nederland,ede
4,2,21.0,0.0,nederland,ede
4,2,25.0,0.001,nederland,ede
4,2,26.0,0.0,nederland,ede
4,2,27.0,0.001,nederland,ede
4,3,1.0,0.202,nederland,ede
4,3,2.0,0.168,nederland,ede
4,3,3.0,0.112,nederland,ede
4,3,4.0,0.264,nederland,ede
4,3,5.0,0.081,nederland,ede
4,3,7.0,0.131,nederland,ede
4,3,8.0,0.009,nederland,ede
4,3,9.0,0.001,nederland,ede
4,3,10.0,0.0,nederland,ede
4,3,11.0,0.0,nederland,ede
4,3,12.0,0.0,nederland,ede
4,3,13.0,0.0,nederland,ede
4,3,14.0,0.0,nederland,ede
4,3,15.0,0.0,nederland,ede
4,3,17.0,0.016,nederland,ede
4,3,18.0,0.012,nederland,ede
4,3,19.0,0.0,nederland,ede
4,3,21.0,0.0,nederland,ede
4,3,25.0,0.004,nederland,ede
4,3,26.0,0.001,nederland,ede
4,3,27.0,0.0,nederland,ede
5,1,1.0,0.126,nederland,ede
5,1,2.0,0.177,nederland,ede
5,1,3.0,0.122,nederland,ede
5,1,4.0,0.322,nederland,ede
5,1,5.0,0.085,nederland,ede
5,1,7.0,0.088,nederland,ede
5,1,8.0,0.014,nederland,ede
5,1,9.0,0.004,nederland,ede
5,1,10.0,0.0,nederland,ede
5,1,11.0,0.0,nederland,ede
5,1,12.0,0.0,nederland,ede
5,1,13.0,0.0,nederland,ede
5,1,14.0,0.0,nederland,ede
5,1,15.0,0.0,nederland,ede
5,1,17.0,0.024,nederland,ede
5,1,18.0,0.034,nederland,ede
5,1,19.0,0.0,nederland,ede
5,1,21.0,0.0,nederland,ede
5,1,25.0,0.006,nederland,ede
5,1,26.0,0.0,nederland,ede
5,1,27.0,0.0,nederland,ede
5,2,1.0,0.123,nederland,ede
5,2,2.0,0.218,nederland,ede
5,2,3.0,0.136,nederland,ede
5,2,4.0,0.264,nederland,ede
5,2,5.0,0.156,nederland,ede
5,2,7.0,0.059,nederland,ede
5,2,8.0,0.003,nederland,ede
5,2,9.0,0.003,nederland,ede
5,2,10.0,0.0,nederland,ede
5,2,11.0,0.0,nederland,ede
5,2,12.0,0.0,nederland,ede
5,2,13.0,0.0,nederland,ede
5,2,14.0,0.0,nederland,ede
5,2,15.0,0.0,nederland,ede
5,2,17.0,0.008,nederland,ede
5,2,18.0,0.027,nederland,ede
5,2,19.0,0.0,nederland,ede
5,2,21.0,0.0,nederland,ede
5,2,25.0,0.004,nederland,ede
5,2,26.0,0.0,nederland,ede
5,2,27.0,0.0,nederland,ede
5,3,1.0,0.165,nederland,ede
5,3,2.0,0.19,nederland,ede
5,3,3.0,0.086,nederland,ede
5,3,4.0,0.313,nederland,ede
5,3,5.0,0.088,nederland,ede
5,3,7.0,0.08,nederland,ede
5,3,8.0,0.021,nederland,ede
5,3,9.0,0.005,nederland,ede
5,3,10.0,0.0,nederland,ede
5,3,11.0,0.0,nederland,ede
5,3,12.0,0.0,nederland,ede
5,3,13.0,0.0,nederland,ede
5,3,14.0,0.0,nederland,ede
5,3,15.0,0.0,nederland,ede
5,3,17.0,0.02,nederland,ede
5,3,18.0,0.022,nederland,ede
5,3,19.0,0.0,nederland,ede
5,3,21.0,0.0,nederland,ede
5,3,25.0,0.008,nederland,ede
5,3,26.0,0.001,nederland,ede
5,3,27.0,0.003,nederland,ede
6,1,1.0,0.212,nederland,ede
6,1,2.0,0.154,nederland,ede
6,1,3.0,0.083,nederland,ede
6,1,4.0,0.317,nederland,ede
6,1,5.0,0.101,nederland,ede
6,1,7.0,0.068,nederland,ede
6,1,8.0,0.015,nederland,ede
6,1,9.0,0.006,nederland,ede
6,1,10.0,0.0,nederland,ede
6,1,11.0,0.0,nederland,ede
6,1,12.0,0.0,nederland,ede
6,1,13.0,0.0,nederland,ede
6,1,14.0,0.0,nederland,ede
6,1,15.0,0.0,nederland,ede
6,1,17.0,0.025,nederland,ede
6,1,18.0,0.014,nederland,ede
6,1,19.0,0.0,nederland,ede
6,1,21.0,0.0,nederland,ede
6,1,25.0,0.005,nederland,ede
6,1,26.0,0.001,nederland,ede
6,1,27.0,0.0,nederland,ede
6,2,1.0,0.207,nederland,ede
6,2,2.0,0.197,nederland,ede
6,2,3.0,0.115,nederland,ede
6,2,4.0,0.259,nederland,ede
6,2,5.0,0.077,nederland,ede
6,2,7.0,0.101,nederland,ede
6,2,8.0,0.012,nederland,ede
6,2,9.0,0.004,nederland,ede
6,2,10.0,0.0,nederland,ede
6,2,11.0,0.0,nederland,ede
6,2,12.0,0.0,nederland,ede
6,2,13.0,0.0,nederland,ede
6,2,14.0,0.0,nederland,ede
6,2,15.0,0.0,nederland,ede
6,2,17.0,0.01,nederland,ede
6,2,18.0,0.009,nederland,ede
6,2,19.0,0.0,nederland,ede
6,2,21.0,0.0,nederland,ede
6,2,25.0,0.01,nederland,ede
6,2,26.0,0.001,nederland,ede
6,2,27.0,0.0,nederland,ede
6,3,1.0,0.289,nederland,ede
6,3,2.0,0.191,nederland,ede
6,3,3.0,0.097,nederland,ede
6,3,4.0,0.219,nederland,ede
6,3,5.0,0.078,nederland,ede
6,3,7.0,0.074,nederland,ede
6,3,8.0,0.019,nederland,ede
6,3,9.0,0.008,nederland,ede
6,3,10.0,0.0,nederland,ede
6,3,11.0,0.0,nederland,ede
6,3,12.0,0.0,nederland,ede
6,3,13.0,0.0,nederland,ede
6,3,14.0,0.0,nederland,ede
6,3,15.0,0.0,nederland,ede
6,3,17.0,0.01,nederland,ede
