m,coco,coco_pct
5,4.0,0.026
1,2.0,0.137
11,25.0,0.0
11,4.0,0.084
12,9.0,0.015
4,26.0,0.0
3,3.0,0.149
9,18.0,0.006
8,14.0,0.0
10,9.0,0.01
9,26.0,0.0
5,3.0,0.173
8,13.0,0.0
10,1.0,0.256
10,18.0,0.001
7,2.0,0.209
12,14.0,0.001
4,3.0,0.194
12,17.0,0.001
10,25.0,0.005
8,4.0,0.003
3,25.0,0.001
1,25.0,0.0
6,4.0,0.003
7,18.0,0.008
2,3.0,0.136
2,14.0,0.003
12,13.0,0.0
4,25.0,0.004
1,18.0,0.0
12,8.0,0.024
11,15.0,0.0
9,12.0,0.0
2,4.0,0.058
7,27.0,0.001
3,7.0,0.076
7,13.0,0.0
6,2.0,0.331
12,18.0,0.001
1,27.0,0.0
1,1.0,0.22
8,17.0,0.001
4,2.0,0.291
11,9.0,0.006
2,25.0,0.001
3,8.0,0.021
8,9.0,0.005
12,2.0,0.143
11,13.0,0.0
5,9.0,0.009
4,13.0,0.0
12,12.0,0.002
5,12.0,0.0
2,13.0,0.0
9,9.0,0.015
5,13.0,0.0
7,15.0,0.0
4,5.0,0.013
6,7.0,0.039
3,1.0,0.429
6,14.0,0.0
8,27.0,0.002
5,1.0,0.303
4,15.0,0.0
6,27.0,0.002
9,25.0,0.026
5,26.0,0.0
10,3.0,0.168
6,3.0,0.068
11,27.0,0.0
2,26.0,0.0
5,2.0,0.34
1,5.0,0.284
8,15.0,0.0
12,27.0,0.0
3,26.0,0.0
12,25.0,0.0
9,27.0,0.002
1,14.0,0.003
4,17.0,0.0
9,15.0,0.0
5,7.0,0.095
9,2.0,0.329
6,17.0,0.001
7,3.0,0.037
3,27.0,0.0
11,18.0,0.0
5,5.0,0.01
4,4.0,0.03
1,4.0,0.078
11,5.0,0.239
7,26.0,0.0
2,7.0,0.056
4,12.0,0.0
3,15.0,0.0
5,17.0,0.001
4,1.0,0.38
4,27.0,0.0
4,7.0,0.078
3,18.0,0.0
1,3.0,0.176
8,2.0,0.257
10,27.0,0.001
3,5.0,0.033
7,8.0,0.008
1,17.0,0.0
11,3.0,0.169
1,7.0,0.079
10,26.0,0.0
7,1.0,0.685
9,4.0,0.013
12,3.0,0.164
5,8.0,0.029
8,3.0,0.038
12,7.0,0.088
1,26.0,0.0
2,15.0,0.0
7,4.0,0.003
11,17.0,0.0
7,5.0,0.004
3,4.0,0.028
12,4.0,0.061
2,8.0,0.02
10,2.0,0.282
11,1.0,0.164
12,1.0,0.186
10,13.0,0.0
9,1.0,0.451
9,14.0,0.0
10,12.0,0.0
6,18.0,0.008
1,15.0,0.0
1,9.0,0.005
9,13.0,0.0
10,14.0,0.0
11,12.0,0.0
7,17.0,0.001
7,14.0,0.0
5,14.0,0.0
8,18.0,0.011
9,7.0,0.042
5,15.0,0.0
1,12.0,0.001
7,7.0,0.021
5,25.0,0.012
3,9.0,0.001
8,1.0,0.62
4,18.0,0.0
2,2.0,0.164
4,8.0,0.008
2,9.0,0.007
11,14.0,0.0
6,8.0,0.009
9,5.0,0.011
4,14.0,0.0
6,26.0,0.0
11,7.0,0.103
5,18.0,0.0
6,5.0,0.008
8,8.0,0.013
2,5.0,0.222
11,26.0,0.0
3,17.0,0.001
4,9.0,0.002
6,25.0,0.023
3,2.0,0.262
2,1.0,0.333
8,7.0,0.026
7,9.0,0.003
10,5.0,0.158
1,8.0,0.016
12,26.0,0.0
12,15.0,0.0
5,27.0,0.001
10,4.0,0.034
2,27.0,0.0
7,25.0,0.019
12,5.0,0.316
8,25.0,0.023
10,8.0,0.02
6,15.0,0.0
10,7.0,0.066
2,17.0,0.001
9,17.0,0.001
3,13.0,0.0
9,8.0,0.022
6,9.0,0.001
10,17.0,0.0
11,2.0,0.206
7,12.0,0.0
6,1.0,0.507
1,13.0,0.001
2,12.0,0.0
8,5.0,0.0
8,12.0,0.0
6,12.0,0.0
8,26.0,0.0
3,14.0,0.0
2,18.0,0.0
3,12.0,0.0
11,8.0,0.029
6,13.0,0.0
10,15.0,0.0
9,3.0,0.083
