m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,2.8,8.6,5.8,87.8,20.4,0.26
1,1,1,2.8,8.5,5.8,88.0,20.4,0.24
1,1,2,2.8,8.4,5.7,88.0,21.8,0.19
1,1,3,2.7,8.2,5.7,88.8,22.3,0.22
1,1,4,2.4,8.3,5.4,88.0,21.8,0.2
1,1,5,2.3,8.1,5.3,88.0,20.9,0.23
1,1,6,2.3,7.8,5.3,88.8,21.8,0.19
1,1,7,2.3,7.7,5.2,88.3,21.8,0.26
1,1,8,2.5,7.5,5.3,88.0,21.3,0.23
1,1,9,2.9,7.7,5.5,86.8,23.2,0.3
1,1,10,3.6,8.4,5.9,85.8,22.3,0.14
1,1,11,4.2,8.7,6.2,83.3,23.2,0.11
1,1,12,4.9,9.1,6.7,82.0,23.2,0.26
1,1,13,5.1,9.3,7.1,81.5,23.7,0.14
1,1,14,4.8,9.1,6.9,81.8,23.2,0.2
1,1,15,4.5,8.7,6.4,82.0,24.1,0.23
1,1,16,3.8,8.9,6.1,84.5,22.2,0.24
1,1,17,3.7,8.6,5.8,85.5,21.8,0.2
1,1,18,3.5,8.5,5.8,85.8,20.9,0.27
1,1,19,3.3,8.5,5.8,86.5,20.9,0.22
1,1,20,3.2,8.4,5.6,86.8,20.4,0.19
1,1,21,3.1,8.3,5.5,87.5,20.4,0.23
1,1,22,3.1,8.4,5.6,87.0,19.9,0.23
1,1,23,3.0,8.3,5.5,86.8,20.4,0.29
1,2,0,1.6,6.2,3.9,89.0,17.6,0.19
1,2,1,1.7,6.0,3.9,89.0,18.1,0.19
1,2,2,1.5,6.1,3.7,89.0,17.6,0.17
1,2,3,1.5,6.1,3.7,88.3,18.1,0.22
1,2,4,1.2,6.0,3.4,88.5,17.6,0.17
1,2,5,1.0,6.1,3.4,88.3,17.2,0.17
1,2,6,1.1,5.9,3.4,88.8,19.0,0.16
1,2,7,1.1,6.0,3.5,89.5,19.5,0.16
1,2,8,1.2,6.3,3.8,89.0,20.0,0.13
1,2,9,1.7,6.7,4.2,87.5,20.0,0.17
1,2,10,2.8,7.2,4.9,85.0,20.9,0.2
1,2,11,2.9,7.8,5.3,83.3,21.8,0.2
1,2,12,3.3,8.1,5.6,81.8,21.8,0.16
1,2,13,3.4,8.1,5.8,81.0,22.3,0.11
1,2,14,3.2,8.0,5.7,81.0,21.3,0.14
1,2,15,2.8,7.9,5.4,82.3,21.3,0.18
1,2,16,2.9,7.5,5.3,84.0,20.4,0.16
1,2,17,2.5,7.1,4.9,85.3,20.0,0.17
