m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,2.3,7.2,4.6,88.0,19.5,0.21
1,1,2.1,7.2,4.4,88.5,18.6,0.19
1,2,2.0,7.1,4.3,88.5,19.5,0.17
1,3,1.9,7.1,4.1,88.5,18.6,0.22
1,4,1.7,7.0,3.9,88.5,19.5,0.19
1,5,1.8,7.0,4.1,88.0,19.5,0.19
1,6,1.8,6.8,4.1,88.5,20.4,0.17
1,7,1.7,6.9,4.3,88.5,21.3,0.19
1,8,1.7,7.0,4.3,88.5,21.3,0.17
1,9,2.5,7.2,4.7,87.0,22.2,0.22
1,10,3.3,7.5,5.3,85.0,21.3,0.16
1,11,3.5,7.8,5.7,83.5,22.3,0.13
1,12,3.7,8.1,6.2,82.0,23.2,0.17
1,13,3.8,8.4,6.3,81.0,23.2,0.12
1,14,4.0,8.6,6.2,81.0,23.2,0.14
1,15,3.7,8.2,6.0,82.0,23.2,0.17
1,16,3.3,7.9,5.5,84.5,21.3,0.17
1,17,3.0,7.7,5.3,85.5,21.3,0.16
1,18,2.6,7.4,5.0,86.0,21.3,0.2
1,19,2.4,7.3,4.9,86.5,21.3,0.18
1,20,2.3,7.1,4.8,87.0,20.4,0.17
1,21,2.4,7.1,4.5,87.5,20.4,0.18
1,22,2.3,6.8,4.5,87.5,19.5,0.18
1,23,2.3,7.1,4.5,87.0,19.5,0.19
2,0,2.9,8.3,5.5,86.0,20.4,0.13
2,1,2.9,8.3,5.3,87.0,20.4,0.1
2,2,2.9,8.2,5.3,88.0,21.3,0.1
2,3,3.0,8.0,5.2,87.5,21.3,0.17
2,4,2.8,7.9,5.3,87.5,21.3,0.12
2,5,3.0,7.9,5.4,88.0,21.3,0.11
2,6,3.2,7.9,5.5,88.5,22.3,0.14
2,7,3.4,8.3,5.6,87.5,23.2,0.15
2,8,3.2,8.4,5.6,86.5,23.2,0.18
2,9,4.2,8.8,5.9,85.0,25.0,0.16
2,10,4.9,9.1,6.5,81.5,25.9,0.13
2,11,5.1,9.4,7.1,79.0,26.0,0.16
2,12,5.6,9.4,7.7,77.5,25.9,0.22
2,13,6.0,9.5,7.9,76.0,25.0,0.17
2,14,6.1,9.6,8.1,75.5,25.0,0.14
2,15,5.7,9.4,8.0,75.5,25.0,0.19
2,16,5.8,9.2,7.4,77.0,23.2,0.19
2,17,5.1,9.3,6.8,79.5,22.3,0.17
2,18,4.6,9.1,6.4,81.5,22.3,0.25
2,19,4.2,8.7,6.2,83.0,23.2,0.16
2,20,4.4,8.4,6.1,84.0,22.3,0.16
2,21,4.0,8.4,5.8,84.0,22.3,0.2
2,22,3.9,8.5,5.7,84.5,20.4,0.14
2,23,3.4,8.5,5.6,85.5,20.4,0.12
3,0,4.2,8.4,6.1,85.0,16.7,0.12
3,1,3.8,8.2,5.9,85.5,15.8,0.12
3,2,3.2,8.4,5.9,86.0,15.8,0.11
3,3,3.4,8.2,5.8,86.5,15.8,0.13
3,4,3.4,7.8,5.5,86.0,16.5,0.11
3,5,3.6,7.8,5.5,86.5,15.8,0.16
3,6,3.6,7.6,5.7,86.0,16.7,0.15
3,7,4.4,8.1,6.3,85.0,17.6,0.12
3,8,5.4,8.7,7.1,81.5,18.4,0.12
3,9,5.8,9.3,7.7,78.0,19.5,0.14
3,10,6.5,10.5,8.7,72.0,20.4,0.14
3,11,6.9,10.9,9.0,69.5,21.8,0.12
3,12,7.5,11.4,9.4,68.5,22.3,0.14
3,13,7.6,11.7,9.8,67.5,23.2,0.11
3,14,7.4,12.1,9.7,67.0,23.8,0.12
3,15,7.5,12.1,9.7,66.0,23.2,0.15
3,16,7.1,11.9,9.4,67.5,22.0,0.14
3,17,6.6,11.3,9.0,69.0,20.9,0.13
3,18,6.0,10.7,8.5,72.5,19.5,0.15
3,19,5.5,10.4,8.1,76.0,18.1,0.14
3,20,5.1,10.0,7.7,78.0,18.5,0.12
3,21,4.8,9.5,7.2,80.0,17.6,0.15
3,22,4.6,9.3,7.0,81.5,16.5,0.13
3,23,4.3,8.8,6.7,83.0,16.7,0.13
4,0,5.4,10.4,8.0,81.3,15.4,0.11
4,1,5.1,10.3,7.7,82.5,14.8,0.13
4,2,4.7,10.0,7.6,83.8,14.3,0.11
4,3,4.5,9.6,7.1,84.5,13.9,0.14
4,4,4.2,9.6,7.0,84.8,14.8,0.11
4,5,4.7,9.9,7.5,83.5,15.8,0.12
4,6,5.8,10.0,8.0,81.8,16.3,0.13
4,7,6.8,11.1,9.1,78.0,17.6,0.1
4,8,7.5,12.2,10.0,73.5,18.5,0.09
4,9,8.3,12.9,10.6,70.5,20.0,0.12
4,10,9.1,13.9,11.5,65.8,21.1,0.1
4,11,9.3,14.5,12.1,63.0,21.2,0.09
4,12,9.6,15.2,12.6,61.8,21.3,0.16
4,13,9.8,15.7,13.0,61.5,22.2,0.1
4,14,9.7,15.8,12.9,60.5,22.5,0.12
4,15,9.5,15.8,12.7,60.8,22.3,0.11
4,16,9.3,15.5,12.3,61.0,21.8,0.1
4,17,8.6,14.6,11.8,63.5,20.3,0.08
4,18,7.9,13.6,11.0,67.0,19.5,0.13
4,19,7.3,13.2,10.5,70.5,17.6,0.1
4,20,6.9,12.6,9.8,73.0,16.7,0.08
4,21,6.6,11.6,9.2,76.8,15.8,0.08
4,22,6.1,11.7,8.9,78.0,15.8,0.13
4,23,5.7,11.3,8.6,80.0,15.8,0.11
5,0,8.8,13.3,11.0,85.0,12.1,0.11
5,1,7.9,12.9,10.6,85.5,11.9,0.09
5,2,8.0,12.8,10.3,85.5,11.9,0.08
5,3,8.4,12.6,10.5,87.5,12.1,0.1
5,4,7.9,12.1,10.3,87.5,11.1,0.1
5,5,9.1,12.9,11.1,85.5,12.1,0.11
5,6,10.1,14.0,12.3,82.5,13.9,0.11
5,7,10.8,15.2,13.2,77.5,14.8,0.11
5,8,11.4,16.2,14.1,73.0,15.8,0.1
5,9,11.9,17.0,14.8,69.5,17.6,0.12
5,10,12.2,17.9,15.3,66.5,18.4,0.1
5,11,12.5,18.7,15.9,64.0,19.1,0.13
5,12,12.6,18.6,16.2,62.5,20.4,0.16
5,13,13.1,18.8,16.5,60.5,20.4,0.1
5,14,13.3,19.0,16.4,60.5,20.4,0.09
5,15,13.0,19.0,16.2,61.5,20.4,0.1
5,16,12.9,18.5,15.9,62.5,20.2,0.08
5,17,12.3,17.7,15.6,63.5,19.5,0.08
5,18,11.6,16.8,14.5,67.5,17.6,0.12
5,19,11.2,15.5,13.9,72.0,16.7,0.06
5,20,9.9,14.8,13.1,75.5,14.9,0.08
5,21,9.9,14.3,12.4,78.5,13.9,0.08
5,22,9.6,13.8,11.9,81.0,13.0,0.07
5,23,8.8,13.6,11.3,83.5,12.1,0.09
6,0,12.6,16.2,14.5,83.3,12.1,0.08
6,1,12.7,16.1,14.5,84.5,11.1,0.08
6,2,12.4,15.9,14.3,85.5,11.1,0.07
6,3,12.2,15.8,14.0,85.8,11.1,0.09
6,4,12.1,15.6,13.9,86.5,11.1,0.08
6,5,13.0,16.3,14.6,84.3,12.8,0.06
6,6,13.9,17.2,15.5,80.5,13.9,0.06
6,7,14.9,18.5,16.5,75.8,14.9,0.06
6,8,15.2,19.6,17.4,71.8,15.7,0.06
6,9,15.7,20.5,18.1,67.8,17.6,0.06
6,10,16.3,21.3,18.7,65.8,17.0,0.05
6,11,17.0,22.0,19.4,63.0,17.6,0.03
6,12,16.8,22.3,19.8,62.5,18.6,0.1
6,13,17.7,22.6,20.1,61.0,18.5,0.05
6,14,17.8,23.0,20.4,60.0,18.9,0.09
6,15,17.2,22.6,19.7,61.3,19.5,0.11
6,16,17.3,22.8,20.0,61.0,18.6,0.09
6,17,16.9,21.9,19.2,62.5,17.8,0.08
6,18,15.6,20.9,17.9,66.3,17.6,0.08
6,19,15.2,19.7,17.5,69.3,15.8,0.08
6,20,14.2,18.7,16.4,74.0,13.9,0.06
6,21,13.7,17.9,15.7,77.5,13.9,0.08
6,22,13.2,17.3,15.3,80.0,12.1,0.07
6,23,13.1,16.9,14.9,81.5,12.1,0.06
7,0,14.3,17.3,15.8,84.5,12.1,0.08
7,1,14.0,16.9,15.5,86.0,12.1,0.07
7,2,13.8,16.7,15.4,86.5,12.0,0.09
7,3,14.1,16.7,15.3,87.0,12.0,0.09
7,4,13.6,16.7,15.3,87.0,11.1,0.08
7,5,14.6,17.1,16.0,85.5,12.1,0.07
7,6,15.5,17.9,16.7,82.5,13.9,0.08
7,7,16.4,18.9,17.9,77.5,15.8,0.11
7,8,17.2,20.2,18.8,73.0,16.7,0.11
7,9,17.8,20.9,19.4,70.0,17.6,0.13
7,10,18.2,22.1,20.0,66.5,18.5,0.11
7,11,18.6,22.7,20.5,65.0,19.5,0.1
7,12,18.9,22.6,20.7,64.0,20.4,0.12
7,13,19.0,23.2,21.0,62.5,20.4,0.07
7,14,19.0,23.1,20.9,62.0,21.0,0.07
7,15,19.1,22.6,20.5,62.0,21.3,0.1
7,16,18.8,22.3,20.5,62.0,21.3,0.05
7,17,18.5,22.0,19.9,63.5,20.4,0.05
7,18,17.7,20.3,19.1,67.5,18.5,0.12
7,19,17.0,20.1,18.5,70.5,16.7,0.09
7,20,16.2,18.9,17.5,74.5,14.8,0.07
7,21,15.8,18.1,16.7,79.5,13.9,0.07
7,22,15.0,17.8,16.3,81.0,13.0,0.08
7,23,14.7,17.2,15.8,83.0,13.0,0.07
8,0,15.3,18.5,17.0,85.5,13.0,0.1
8,1,15.2,18.5,16.7,86.5,13.0,0.09
8,2,15.0,18.4,16.6,88.0,13.0,0.05
8,3,14.8,18.3,16.4,88.5,13.0,0.08
8,4,14.6,17.9,16.3,88.5,12.1,0.08
8,5,15.1,18.2,16.6,87.5,13.0,0.09
8,6,15.9,18.9,17.4,84.5,13.9,0.1
8,7,16.9,19.8,18.4,81.0,15.8,0.11
8,8,17.6,21.1,19.4,76.5,17.6,0.07
8,9,18.3,21.8,20.2,73.0,18.5,0.09
8,10,18.8,22.7,21.0,70.0,19.5,0.07
8,11,19.2,23.2,21.4,67.0,20.4,0.08
8,12,19.4,23.5,21.8,65.0,20.4,0.12
8,13,19.5,23.7,21.9,64.0,21.3,0.1
8,14,19.5,23.8,21.8,64.0,21.3,0.07
8,15,19.5,23.8,21.5,65.0,20.4,0.1
8,16,19.2,23.5,21.4,65.0,20.4,0.05
8,17,18.8,22.7,20.9,68.0,18.5,0.07
