m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,3.3,4.8,6.6,21.8,20.0,0.65,65.0
2,4.4,5.9,8.3,22.6,17.0,0.57,61.0
3,4.9,7.6,10.3,18.8,17.0,0.56,53.0
4,6.8,9.9,13.3,18.2,14.0,0.48,52.0
5,9.9,13.5,17.0,16.1,14.0,0.44,64.0
6,13.6,17.1,20.9,15.1,11.0,0.36,32.0
7,14.9,18.0,21.2,15.9,14.0,0.45,63.0
8,16.0,19.0,22.1,16.3,15.0,0.48,49.0
9,13.4,16.1,19.6,15.3,14.0,0.47,95.0
10,10.6,12.8,15.2,18.7,19.0,0.62,95.0
11,6.7,8.5,10.3,18.1,20.0,0.65,78.0
12,4.4,6.2,7.5,20.7,22.0,0.69,82.0
