m,coco,coco_pct
4,17.0,0.022
8,17.0,0.0
1,1.0,0.287
7,7.0,0.003
11,17.0,0.011
11,18.0,0.036
6,17.0,0.008
1,8.0,0.022
8,18.0,0.0
10,17.0,0.012
8,7.0,0.004
11,7.0,0.075
5,18.0,0.013
9,25.0,0.0
2,8.0,0.021
9,3.0,0.247
2,4.0,0.075
5,2.0,0.449
4,8.0,0.027
10,7.0,0.056
7,4.0,0.08
8,25.0,0.0
3,17.0,0.017
10,8.0,0.029
7,2.0,0.446
2,17.0,0.012
11,4.0,0.059
7,9.0,0.0
7,1.0,0.175
7,18.0,0.0
12,1.0,0.184
3,18.0,0.063
4,4.0,0.035
6,3.0,0.361
11,25.0,0.0
4,2.0,0.363
2,2.0,0.284
5,7.0,0.017
1,25.0,0.0
12,2.0,0.272
12,9.0,0.025
12,25.0,0.0
11,8.0,0.032
11,2.0,0.312
5,1.0,0.126
6,1.0,0.059
7,3.0,0.283
6,8.0,0.003
10,18.0,0.041
6,7.0,0.043
8,5.0,0.018
1,7.0,0.079
2,25.0,0.0
3,3.0,0.322
2,5.0,0.006
3,25.0,0.0
7,5.0,0.011
12,8.0,0.031
11,3.0,0.332
8,9.0,0.0
4,9.0,0.005
1,18.0,0.037
12,4.0,0.066
6,9.0,0.0
3,9.0,0.009
9,9.0,0.001
1,17.0,0.013
3,7.0,0.052
5,25.0,0.0
5,9.0,0.001
9,4.0,0.02
12,18.0,0.042
4,3.0,0.345
8,3.0,0.261
11,5.0,0.008
5,4.0,0.033
10,9.0,0.013
6,5.0,0.007
11,9.0,0.018
4,7.0,0.052
1,2.0,0.24
8,2.0,0.427
3,2.0,0.34
6,2.0,0.453
5,5.0,0.004
10,5.0,0.01
9,1.0,0.208
2,7.0,0.049
10,2.0,0.372
5,17.0,0.006
4,1.0,0.08
5,3.0,0.35
9,8.0,0.008
3,5.0,0.007
1,4.0,0.06
3,1.0,0.134
4,5.0,0.003
10,3.0,0.246
8,1.0,0.198
2,3.0,0.323
9,5.0,0.007
9,18.0,0.022
4,25.0,0.0
8,4.0,0.092
7,8.0,0.0
6,25.0,0.002
6,18.0,0.009
2,18.0,0.022
4,18.0,0.068
12,17.0,0.012
12,3.0,0.298
1,3.0,0.238
6,4.0,0.056
7,17.0,0.001
10,25.0,0.001
1,9.0,0.014
9,7.0,0.023
9,17.0,0.008
2,9.0,0.009
12,5.0,0.007
3,4.0,0.037
10,1.0,0.173
3,8.0,0.019
10,4.0,0.051
7,25.0,0.0
9,2.0,0.457
8,8.0,0.001
1,5.0,0.01
11,1.0,0.119
12,7.0,0.064
5,8.0,0.002
2,1.0,0.201
