m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,3.8,5.3,6.5,29.2,20.0,0.64,47.0
2,4.1,5.5,7.0,29.7,13.0,0.44,48.0
3,5.4,6.6,8.3,25.0,14.0,0.44,37.0
4,7.0,8.8,10.5,24.3,11.0,0.37,28.0
5,11.2,12.4,14.2,21.5,10.0,0.31,27.0
6,14.2,15.8,17.3,19.9,9.0,0.31,36.0
7,15.9,17.1,19.3,21.4,11.0,0.35,48.0
8,17.1,18.9,20.2,21.2,12.0,0.38,44.0
9,14.9,16.2,18.1,21.1,11.0,0.37,45.0
10,11.2,12.9,14.4,27.9,17.0,0.55,73.0
11,7.1,8.5,10.2,28.2,17.0,0.57,63.0
12,5.0,6.4,7.7,28.9,21.0,0.66,67.0
