m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,6.4,8.1,9.5,3.7,34.3,0.83
1,1,2,4.6,6.8,8.5,4.1,28.5,0.83
1,1,3,4.9,6.3,7.2,2.6,35.1,0.86
1,1,4,4.7,5.8,7.0,0.8,28.7,0.83
1,1,5,4.9,5.7,7.4,2.9,37.3,1.0
1,1,6,4.4,6.0,7.3,1.6,29.8,1.0
1,1,7,4.1,5.3,6.3,2.1,31.3,0.83
1,1,8,4.8,5.9,7.3,1.5,32.5,0.57
1,1,9,4.1,5.9,6.9,1.9,28.0,0.71
1,1,10,4.2,5.7,7.1,0.7,23.2,0.67
1,2,11,3.1,5.7,6.9,0.9,27.9,0.67
1,2,12,5.7,6.6,7.6,3.1,28.8,0.57
1,2,13,5.3,6.6,7.7,0.4,34.0,0.5
1,2,14,4.4,6.4,8.4,3.9,32.8,0.57
1,2,15,3.8,5.5,6.7,1.0,29.2,0.43
1,2,16,3.2,4.8,5.9,1.4,28.5,0.83
1,2,17,3.3,4.7,6.1,1.0,31.8,0.71
1,2,18,2.3,4.6,6.3,0.4,26.0,0.5
1,2,19,1.8,3.2,4.6,0.1,29.0,0.5
1,2,20,2.3,3.9,4.6,0.3,34.2,0.33
1,3,21,2.0,4.1,5.8,0.5,33.0,0.67
1,3,22,2.8,4.2,5.4,1.5,26.7,0.67
1,3,23,3.8,5.0,5.8,1.3,21.2,0.5
1,3,24,2.9,4.7,6.2,0.0,27.0,0.17
1,3,25,1.6,3.2,5.7,0.9,20.4,0.5
1,3,26,3.7,5.3,6.4,3.2,28.1,0.83
1,3,27,4.6,5.8,7.4,1.8,33.1,0.71
1,3,28,3.9,5.2,6.5,1.3,29.5,0.57
1,3,29,3.5,4.8,6.5,0.7,31.6,0.5
1,3,30,3.1,4.1,5.9,0.0,31.1,0.17
1,3,31,2.4,3.8,5.1,1.2,27.8,0.71
2,1,1,3.6,4.1,5.1,0.2,30.1,0.33
2,1,2,3.2,4.4,6.1,0.8,25.8,0.5
2,1,3,4.4,6.1,7.1,0.3,27.8,0.5
2,1,4,3.5,4.4,5.9,2.3,26.1,0.5
2,1,5,4.0,5.3,6.6,1.2,30.7,0.5
2,1,6,4.9,5.8,6.6,2.6,29.5,0.5
2,1,7,2.8,4.4,5.8,0.5,32.3,0.4
2,1,8,3.0,4.8,6.1,1.7,35.2,0.5
2,1,9,3.2,5.5,7.3,7.1,36.2,0.43
2,1,10,3.9,5.3,6.4,0.0,30.5,0.14
2,2,11,3.1,4.0,4.9,1.2,30.5,0.57
2,2,12,2.6,3.4,4.4,0.0,27.6,0.17
2,2,13,2.8,4.1,4.9,0.3,24.4,0.43
2,2,14,3.1,4.1,6.1,0.4,26.5,0.33
2,2,15,3.9,5.3,7.9,2.0,26.0,0.5
2,2,16,5.2,7.1,9.5,1.5,32.9,0.71
2,2,17,5.4,7.2,9.0,0.0,29.7,0.17
2,2,18,5.7,7.5,9.2,4.0,32.8,0.71
2,2,19,4.4,6.0,7.2,2.0,31.9,0.5
2,2,20,5.3,7.6,9.5,5.0,34.7,0.29
2,3,21,7.5,9.3,10.9,1.8,33.7,0.57
2,3,22,6.7,8.5,10.6,1.7,26.4,0.57
2,3,23,5.3,6.9,9.1,2.5,29.1,0.29
2,3,24,4.9,7.5,8.9,3.5,34.4,0.71
2,3,25,4.8,6.9,9.4,0.5,26.1,0.43
2,3,26,4.4,5.5,7.0,0.0,21.1,0.17
2,3,27,4.1,5.1,6.9,0.0,20.3,0.17
2,3,28,2.7,5.4,6.6,0.0,20.7,0.14
2,3,29,6.0,8.0,10.1,5.4,42.8,1.0
3,1,1,4.2,5.4,6.8,0.5,22.7,0.57
3,1,2,4.1,5.7,8.4,0.1,20.3,0.29
3,1,3,5.4,7.1,8.3,0.0,21.4,0.17
3,1,4,4.1,5.6,7.6,0.2,24.0,0.29
3,1,5,4.2,5.3,6.6,0.7,25.1,0.5
3,1,6,4.2,5.9,7.5,1.9,24.5,0.5
3,1,7,5.0,6.5,8.0,0.4,26.7,0.33
3,1,8,5.2,6.2,7.3,0.9,24.0,0.33
3,1,9,4.8,5.5,8.0,1.1,24.5,0.57
3,1,10,4.0,6.4,8.6,7.7,30.7,0.57
3,2,11,5.1,6.6,7.9,1.9,35.6,0.29
3,2,12,5.4,6.9,8.8,2.2,37.3,0.67
3,2,13,5.6,7.8,9.4,2.4,37.1,0.71
3,2,14,4.8,7.2,8.5,2.3,29.5,0.43
3,2,15,5.3,7.1,8.6,0.1,31.9,0.29
3,2,16,5.6,6.7,8.0,0.9,32.4,0.57
3,2,17,5.4,6.3,7.7,1.6,33.2,0.83
3,2,18,5.4,6.9,7.6,0.6,28.8,0.5
3,2,19,5.5,6.4,8.1,0.0,19.8,0.14
3,2,20,5.4,6.6,8.3,0.9,24.0,0.67
3,3,21,5.6,7.3,8.5,0.2,25.9,0.43
3,3,22,5.6,7.1,8.6,1.5,23.2,0.5
3,3,23,5.8,7.0,8.9,0.0,25.0,0.14
3,3,24,5.6,6.5,8.6,1.7,26.5,0.29
3,3,25,5.1,6.6,8.2,0.8,30.4,0.33
3,3,26,5.7,7.5,9.2,0.0,24.1,0.14
3,3,27,5.3,6.6,7.8,0.7,22.5,0.33
3,3,28,5.4,6.9,7.8,1.5,24.2,0.67
3,3,29,5.7,7.1,8.5,0.1,26.6,0.33
3,3,30,5.9,7.3,9.3,0.5,22.0,0.67
3,3,31,6.4,7.0,8.4,3.4,18.0,0.5
4,1,1,5.1,6.1,8.2,0.2,29.1,0.5
4,1,2,4.8,7.2,8.9,0.8,28.9,0.33
4,1,3,5.5,7.6,9.3,2.3,23.4,0.43
4,1,4,6.2,7.6,9.1,5.4,21.2,0.57
4,1,5,4.9,8.8,10.7,1.1,26.7,0.57
4,1,6,5.9,9.0,14.1,2.0,31.8,0.57
4,1,7,7.9,9.7,13.2,1.5,31.2,0.67
4,1,8,7.0,8.3,11.3,0.0,24.5,0.17
4,1,9,6.2,7.4,9.2,0.7,26.0,0.57
4,1,10,5.7,7.3,9.2,0.3,24.0,0.43
4,2,11,5.8,7.9,10.4,0.2,24.4,0.5
4,2,12,7.0,8.6,10.9,0.0,24.0,0.14
4,2,13,7.5,8.8,10.4,0.2,26.9,0.33
4,2,14,5.6,7.4,9.3,0.0,21.9,0.14
4,2,15,6.0,7.9,9.6,1.4,22.1,0.5
4,2,16,6.6,8.6,10.7,0.1,24.2,0.29
4,2,17,6.9,9.1,12.0,0.0,20.2,0.14
4,2,18,8.2,9.9,12.7,0.0,22.8,0.17
4,2,19,8.7,9.8,11.4,0.0,26.4,0.17
4,2,20,8.2,10.2,11.4,0.2,23.7,0.29
4,3,21,7.9,9.2,10.8,0.0,26.0,0.17
4,3,22,8.7,11.3,13.8,0.0,25.9,0.17
4,3,23,8.4,9.0,11.6,0.3,25.2,0.33
4,3,24,8.0,8.7,9.6,2.6,27.0,0.67
4,3,25,6.7,8.0,9.7,2.8,27.0,0.43
4,3,26,7.2,8.1,9.1,1.2,17.9,0.33
4,3,27,7.1,9.1,10.9,0.1,17.4,0.29
4,3,28,8.2,9.2,10.0,2.1,19.5,0.57
4,3,29,7.9,8.8,10.0,2.9,20.4,0.43
4,3,30,8.5,9.5,10.6,0.0,19.9,0.17
5,1,1,7.7,9.3,11.0,0.4,22.6,0.33
5,1,2,7.5,9.1,12.2,0.1,28.3,0.33
5,1,3,7.6,8.7,9.8,0.4,19.8,0.67
5,1,4,8.1,9.1,11.1,0.8,22.3,0.33
5,1,5,8.5,9.7,11.0,4.9,24.5,0.57
5,1,6,9.4,10.4,12.1,0.0,16.4,0.17
5,1,7,8.9,10.6,13.5,0.3,17.6,0.43
5,1,8,9.0,11.0,13.5,0.2,18.7,0.33
5,1,9,10.5,13.6,17.1,0.2,18.3,0.29
5,1,10,10.3,11.9,14.1,1.3,21.5,0.57
5,2,11,9.4,10.3,11.7,0.4,21.1,0.29
5,2,12,11.2,12.2,14.2,0.0,23.0,0.17
5,2,13,9.5,11.9,13.2,0.0,22.3,0.17
5,2,14,9.9,11.1,14.1,0.0,17.8,0.0
5,2,15,11.2,12.3,14.7,0.0,18.1,0.17
5,2,16,11.3,12.9,15.6,0.2,26.7,0.57
5,2,17,11.5,12.3,13.1,0.3,20.2,0.29
5,2,18,11.1,12.5,14.1,0.0,17.1,0.0
5,2,19,11.2,13.2,15.9,0.0,16.4,0.14
5,2,20,11.1,13.2,14.7,0.0,15.7,0.14
5,3,21,12.9,14.3,15.8,0.0,26.2,0.14
5,3,22,12.7,14.0,15.4,3.9,23.7,0.57
5,3,23,12.1,13.4,16.3,0.2,26.9,0.43
5,3,24,12.2,13.4,14.5,1.8,24.0,0.43
