m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,15.9,18.1,17.0,70.5,17.7,0.01
1,1,16.0,19.0,17.0,70.0,17.6,0.02
1,2,16.0,18.0,17.0,71.5,17.7,0.03
1,3,15.3,18.1,16.6,71.5,17.7,0.02
1,4,15.0,18.0,16.8,72.5,17.7,0.03
1,5,15.0,18.0,16.8,72.5,16.8,0.0
1,6,14.9,17.9,16.2,73.0,17.7,0.01
1,7,15.0,18.0,16.5,73.0,16.8,0.01
1,8,15.0,18.0,16.5,73.0,15.7,0.0
1,9,16.4,18.8,17.6,71.0,16.8,0.01
1,10,18.0,20.0,19.0,66.5,17.7,0.03
1,11,19.0,21.0,20.0,62.5,20.4,0.05
1,12,19.2,21.0,20.2,60.5,20.4,0.02
1,13,19.1,21.0,20.5,61.0,19.5,0.01
1,14,19.7,22.0,20.5,60.0,20.4,0.02
1,15,19.5,21.5,20.5,58.5,19.5,0.03
1,16,19.0,21.0,20.0,60.5,19.3,0.07
1,17,19.0,21.0,19.9,62.0,18.6,0.01
1,18,18.2,20.0,19.1,65.0,18.6,0.01
1,19,18.0,20.0,18.5,67.0,16.8,0.01
1,20,17.0,19.0,18.3,68.5,17.5,0.0
1,21,16.8,18.7,17.7,69.0,19.4,0.01
1,22,17.0,19.0,17.9,69.5,17.6,0.01
1,23,16.0,19.0,17.5,68.5,16.8,0.0
2,0,15.5,18.3,17.0,73.5,17.7,0.05
2,1,16.0,18.0,17.0,73.0,16.8,0.05
2,2,15.2,18.0,17.0,76.0,17.5,0.05
2,3,15.0,18.0,16.5,76.0,17.7,0.03
2,4,15.0,18.0,16.9,74.0,15.9,0.02
2,5,15.0,18.0,16.5,75.5,17.7,0.02
2,6,14.8,17.6,16.2,75.5,17.7,0.03
2,7,14.2,18.0,16.5,75.5,16.8,0.03
2,8,14.7,18.0,16.4,75.0,15.9,0.02
2,9,16.6,19.0,17.8,71.5,17.7,0.02
2,10,18.0,20.0,19.0,66.5,19.5,0.02
2,11,19.0,21.0,20.0,64.5,19.5,0.02
2,12,19.0,21.3,20.2,62.0,20.4,0.09
2,13,19.5,22.0,20.5,62.0,20.4,0.12
2,14,20.0,22.0,21.0,61.0,20.4,0.07
2,15,19.6,21.8,20.7,64.0,20.4,0.07
2,16,19.5,21.7,20.5,62.5,21.3,0.12
2,17,19.0,21.0,20.0,64.5,20.4,0.03
2,18,18.4,20.6,19.4,67.5,21.3,0.0
2,19,18.0,20.0,18.9,68.5,20.4,0.0
2,20,17.0,19.1,18.5,71.0,19.5,0.0
2,21,16.7,18.9,18.0,73.0,19.5,0.02
2,22,16.2,19.0,17.6,72.5,18.6,0.0
2,23,16.0,18.2,17.4,73.0,17.7,0.02
3,0,16.9,18.2,17.6,75.0,19.5,0.02
