m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,14.9,18.5,21.1,0.0,15.8,0.0
1,1,2,14.6,18.3,21.1,0.0,15.7,0.0
1,1,3,15.9,18.4,21.0,0.0,15.5,0.0
1,1,4,15.3,18.3,21.1,0.0,16.9,0.0
1,1,5,14.8,18.8,21.4,0.0,14.3,0.0
1,1,6,16.5,19.0,22.0,0.6,20.1,0.29
1,1,7,16.8,18.8,21.4,0.0,22.3,0.14
1,1,8,16.4,18.7,20.6,0.0,19.1,0.14
1,1,9,14.8,18.0,20.9,0.0,15.9,0.14
1,1,10,15.5,18.1,20.7,0.0,17.6,0.14
1,2,11,14.8,18.2,20.8,0.0,17.4,0.14
1,2,12,15.9,19.1,21.2,0.0,19.8,0.0
1,2,13,16.4,19.0,21.2,0.0,20.4,0.0
1,2,14,15.7,18.4,21.3,0.0,16.3,0.0
1,2,15,15.7,18.7,20.7,0.0,19.2,0.0
1,2,16,16.1,18.5,20.9,0.0,21.1,0.0
1,2,17,14.9,17.9,20.6,0.9,19.1,0.43
1,2,18,14.7,17.8,20.8,0.2,17.0,0.29
1,2,19,15.7,18.1,20.4,0.0,17.6,0.0
1,2,20,15.1,18.2,21.2,0.0,20.8,0.0
1,3,21,15.7,18.5,21.2,0.0,22.8,0.0
1,3,22,15.1,18.6,21.6,0.1,21.5,0.29
1,3,23,15.4,18.1,21.0,0.0,19.7,0.0
1,3,24,15.7,18.2,21.0,0.0,17.3,0.0
1,3,25,15.5,18.0,21.4,0.0,17.3,0.0
1,3,26,15.3,18.3,20.9,0.0,21.6,0.0
1,3,27,15.4,18.2,20.6,0.4,16.7,0.29
1,3,28,14.5,18.2,21.3,0.0,17.4,0.17
1,3,29,13.8,17.5,21.1,0.0,13.4,0.14
1,3,30,14.3,17.4,21.2,0.0,15.8,0.14
1,3,31,14.3,18.6,21.7,0.0,15.8,0.14
2,1,1,15.7,18.6,21.5,0.4,19.3,0.43
2,1,2,16.4,18.8,21.5,0.0,18.4,0.0
2,1,3,15.9,18.4,21.6,0.0,12.4,0.0
2,1,4,15.4,18.1,21.2,1.2,15.0,0.43
2,1,5,13.7,18.5,20.9,0.1,17.1,0.29
2,1,6,15.1,18.1,21.5,0.2,19.1,0.29
2,1,7,14.7,17.8,20.8,0.0,19.4,0.14
2,1,8,13.8,18.6,21.7,0.0,17.1,0.14
2,1,9,15.1,18.8,22.1,0.0,17.3,0.14
2,1,10,15.6,19.0,22.5,0.1,17.5,0.29
2,2,11,15.5,18.4,21.2,0.0,17.5,0.0
2,2,12,16.4,18.8,21.5,0.0,15.4,0.0
2,2,13,15.8,18.5,21.0,0.0,13.7,0.0
2,2,14,15.5,18.2,21.7,0.0,16.0,0.0
2,2,15,15.6,18.3,21.3,0.0,20.1,0.14
2,2,16,14.8,18.6,21.6,0.0,21.0,0.14
2,2,17,15.3,17.9,20.9,0.0,19.9,0.14
2,2,18,15.1,17.9,21.0,0.0,24.0,0.14
2,2,19,15.4,17.5,20.5,0.0,18.3,0.14
2,2,20,14.6,17.9,20.9,0.4,17.9,0.29
2,3,21,14.8,17.7,21.1,0.0,15.6,0.0
2,3,22,14.5,18.5,23.2,0.0,17.1,0.14
2,3,23,15.8,19.0,22.6,1.0,19.2,0.43
2,3,24,15.3,18.5,23.0,0.0,15.2,0.14
2,3,25,15.8,18.4,21.8,0.0,20.9,0.14
2,3,26,15.5,18.4,23.1,0.1,22.7,0.43
2,3,27,15.3,18.5,21.7,0.0,24.9,0.14
2,3,28,15.3,18.6,22.0,0.3,27.4,0.29
2,3,29,16.6,18.9,21.5,0.0,28.6,0.0
3,1,1,15.9,18.7,23.2,0.0,22.9,0.0
3,1,2,16.2,19.0,22.0,0.0,23.3,0.0
3,1,3,16.3,19.0,22.0,0.0,21.8,0.14
