m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,15.4,18.3,21.1,17.4,3.0,0.09,2.0
2,15.4,18.5,21.5,18.3,5.0,0.17,4.0
3,15.9,19.0,22.3,20.4,3.0,0.11,2.0
4,16.8,20.0,23.8,21.1,2.0,0.06,1.0
5,18.1,21.1,24.6,24.0,0.0,0.01,0.0
6,19.8,22.5,26.0,22.9,0.0,0.0,0.0
7,21.3,23.7,27.1,26.6,0.0,0.01,0.0
8,22.0,24.3,27.7,25.1,0.0,0.01,0.0
9,21.7,24.0,26.9,20.1,1.0,0.05,0.0
10,20.5,23.3,26.1,17.6,3.0,0.09,1.0
11,18.4,21.2,24.2,17.1,4.0,0.14,2.0
12,16.6,19.4,22.1,16.3,4.0,0.13,3.0
