m,coco,coco_pct
2,17.0,0.028
3,7.0,0.041
1,5.0,0.049
2,15.0,0.005
3,9.0,0.0
9,9.0,0.0
5,21.0,0.0
8,25.0,0.0
10,17.0,0.045
10,4.0,0.515
5,17.0,0.027
5,19.0,0.0
3,2.0,0.029
7,17.0,0.026
10,13.0,0.0
12,1.0,0.079
7,3.0,0.085
8,2.0,0.064
7,5.0,0.011
1,8.0,0.136
11,21.0,0.001
10,2.0,0.034
3,12.0,0.0
6,2.0,0.034
6,1.0,0.292
11,10.0,0.0
11,5.0,0.042
5,5.0,0.023
6,14.0,0.0
3,4.0,0.465
6,15.0,0.0
4,25.0,0.0
3,3.0,0.053
5,9.0,0.0
4,14.0,0.002
11,14.0,0.0
3,13.0,0.0
2,3.0,0.046
5,4.0,0.47
4,21.0,0.004
1,4.0,0.532
10,10.0,0.0
4,12.0,0.0
8,21.0,0.0
6,5.0,0.009
10,9.0,0.0
6,4.0,0.464
10,1.0,0.118
7,21.0,0.0
7,25.0,0.0
3,8.0,0.119
1,13.0,0.0
11,8.0,0.149
9,14.0,0.0
4,8.0,0.093
9,19.0,0.0
11,15.0,0.001
4,7.0,0.029
10,8.0,0.168
7,9.0,0.0
10,19.0,0.0
3,25.0,0.0
5,15.0,0.0
7,10.0,0.0
8,1.0,0.224
10,18.0,0.0
7,13.0,0.0
12,14.0,0.001
9,2.0,0.047
3,15.0,0.002
4,13.0,0.0
7,1.0,0.218
12,19.0,0.0
2,14.0,0.004
2,2.0,0.027
11,7.0,0.065
10,7.0,0.039
9,25.0,0.0
4,15.0,0.0
9,15.0,0.0
1,2.0,0.026
11,25.0,0.0
8,12.0,0.0
11,4.0,0.503
6,3.0,0.079
11,1.0,0.116
4,4.0,0.49
10,21.0,0.0
2,9.0,0.0
3,1.0,0.237
12,10.0,0.001
7,4.0,0.493
9,13.0,0.0
2,12.0,0.0
7,14.0,0.0
1,21.0,0.004
8,3.0,0.097
12,25.0,0.0
8,9.0,0.0
8,18.0,0.0
9,4.0,0.469
8,4.0,0.463
2,10.0,0.0
6,8.0,0.076
5,3.0,0.077
12,9.0,0.0
10,12.0,0.0
3,21.0,0.002
4,17.0,0.027
1,18.0,0.001
11,13.0,0.0
6,19.0,0.0
12,4.0,0.523
10,14.0,0.0
9,8.0,0.123
3,14.0,0.001
4,2.0,0.038
9,17.0,0.046
7,18.0,0.0
1,15.0,0.003
2,5.0,0.029
12,18.0,0.008
2,21.0,0.002
3,17.0,0.024
9,12.0,0.0
11,18.0,0.002
9,21.0,0.0
1,1.0,0.097
9,10.0,0.0
1,19.0,0.001
12,2.0,0.02
12,3.0,0.033
4,9.0,0.002
12,15.0,0.001
7,19.0,0.0
3,19.0,0.0
12,17.0,0.045
2,13.0,0.0
11,12.0,0.0
5,25.0,0.0
4,18.0,0.003
2,18.0,0.001
12,21.0,0.001
6,25.0,0.0
5,1.0,0.238
6,7.0,0.021
11,9.0,0.001
4,19.0,0.002
6,9.0,0.0
3,5.0,0.027
9,7.0,0.02
7,8.0,0.09
1,9.0,0.0
4,10.0,0.0
8,7.0,0.017
3,10.0,0.0
6,10.0,0.0
12,12.0,0.0
10,3.0,0.046
8,13.0,0.0
5,7.0,0.023
10,25.0,0.0
1,25.0,0.0
2,8.0,0.121
2,1.0,0.149
6,18.0,0.0
3,18.0,0.0
5,8.0,0.084
5,10.0,0.0
2,4.0,0.54
5,18.0,0.003
6,12.0,0.0
9,3.0,0.071
8,19.0,0.0
8,14.0,0.0
5,12.0,0.0
6,13.0,0.0
5,2.0,0.054
11,19.0,0.0
7,7.0,0.025
1,7.0,0.059
1,17.0,0.046
5,14.0,0.0
8,5.0,0.011
8,8.0,0.093
7,12.0,0.0
7,15.0,0.0
12,13.0,0.0
8,15.0,0.0
2,19.0,0.0
12,5.0,0.051
9,5.0,0.031
6,21.0,0.0
4,5.0,0.016
10,15.0,0.0
5,13.0,0.0
8,10.0,0.0
4,1.0,0.228
1,14.0,0.002
1,12.0,0.0
11,3.0,0.043
2,7.0,0.048
12,8.0,0.168
12,7.0,0.069
1,3.0,0.043
2,25.0,0.0
8,17.0,0.031
10,5.0,0.036
11,2.0,0.03
6,17.0,0.026
4,3.0,0.068
1,10.0,0.001
9,1.0,0.189
7,2.0,0.052
11,17.0,0.049
9,18.0,0.004
