m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,2.7,4.9,7.3,18.4,20.0,0.65,65.0
2,3.6,5.9,8.8,19.5,17.0,0.57,61.0
3,3.9,7.7,11.0,15.8,17.0,0.56,53.0
4,5.8,9.9,13.8,15.1,14.0,0.48,52.0
5,9.2,13.5,18.0,13.5,14.0,0.44,64.0
6,13.0,17.2,21.8,12.9,11.0,0.36,32.0
7,14.3,18.3,22.3,13.1,14.0,0.45,63.0
8,15.4,19.1,23.2,12.8,15.0,0.48,49.0
9,11.9,15.9,20.2,12.1,14.0,0.47,95.0
10,9.5,12.7,15.9,15.1,19.0,0.62,95.0
11,5.5,8.1,10.8,15.8,20.0,0.65,78.0
12,3.5,6.1,7.9,17.4,22.0,0.69,82.0
