m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,19.3,22.5,27.6,4.9,9.1,1.0
1,1,2,19.5,22.9,28.3,0.8,7.3,0.75
1,1,3,19.2,22.5,28.0,1.5,7.9,1.0
1,1,4,19.1,22.2,27.3,3.6,6.6,1.0
1,1,5,19.3,22.4,27.5,2.8,7.8,1.0
1,1,6,18.9,22.4,27.8,5.5,7.1,1.0
1,1,7,19.0,22.0,27.7,9.8,6.0,1.0
1,1,8,19.7,22.5,27.6,4.0,7.4,1.0
1,1,9,19.0,22.4,27.9,6.8,7.9,1.0
1,1,10,18.9,22.2,27.4,7.5,6.8,1.0
1,2,11,19.6,22.5,27.9,6.9,7.6,1.0
1,2,12,19.3,22.5,27.7,3.2,8.9,1.0
1,2,13,18.9,22.4,27.5,3.1,8.2,1.0
1,2,14,18.3,22.3,27.8,2.1,7.1,1.0
1,2,15,19.0,22.8,28.5,1.2,7.7,0.8
1,2,16,19.1,22.8,27.9,2.0,9.0,1.0
1,2,17,18.7,22.5,28.0,2.5,9.0,1.0
1,2,18,19.2,21.8,27.0,9.9,10.7,1.0
1,2,19,19.6,22.0,26.8,9.6,11.1,1.0
1,2,20,19.1,21.7,25.9,4.6,10.2,1.0
1,3,21,18.8,22.1,27.4,4.7,9.6,1.0
1,3,22,19.0,22.4,27.6,2.7,8.6,1.0
1,3,23,19.1,22.5,27.4,1.4,8.5,0.8
1,3,24,18.9,22.2,27.0,3.5,8.3,1.0
1,3,25,19.2,22.5,27.7,5.8,9.1,1.0
1,3,26,19.1,22.4,28.1,5.1,9.9,1.0
1,3,27,19.6,22.2,27.2,8.0,10.7,1.0
1,3,28,19.3,22.0,27.2,6.6,10.6,1.0
1,3,29,18.9,21.8,25.4,5.4,11.0,0.75
1,3,30,18.7,22.2,27.2,6.6,11.1,1.0
1,3,31,18.8,22.6,27.3,2.4,9.3,1.0
2,1,1,19.6,22.3,27.4,5.1,8.6,1.0
2,1,2,19.8,22.1,27.0,5.2,8.8,1.0
2,1,3,18.9,22.0,27.5,10.0,9.1,1.0
2,1,4,19.0,22.4,27.5,3.9,10.6,1.0
2,1,5,19.1,22.2,26.8,8.1,10.4,0.75
2,1,6,19.7,22.1,26.6,6.2,12.4,0.75
2,1,7,19.3,22.1,27.0,5.6,10.4,1.0
2,1,8,19.3,22.4,26.9,3.5,9.5,0.75
2,1,9,18.6,22.1,27.0,5.1,10.6,1.0
2,1,10,19.7,22.2,26.4,10.8,9.2,1.0
2,2,11,18.8,22.2,27.2,5.4,8.9,1.0
2,2,12,19.3,22.3,26.4,13.2,9.1,1.0
